date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,FeederCattle_N0,FeederCattle_N1,FeederCattle_N2,FeederCattle_N3,FeederCattle_N4,FeederCattle_N5,FeederCattle_N6
2023-04-24,O,2023-04-24 09:30:00,2023-04-24 14:05:00,2023-04-24 13:59:30,2023-04-24 14:00:00,63,202305,202308,202309,202310,202311,202401,202403
2023-04-25,O,2023-04-25 09:30:00,2023-04-25 14:05:00,2023-04-25 13:59:30,2023-04-25 14:00:00,62,202305,202308,202309,202310,202311,202401,202403
2023-04-26,O,2023-04-26 09:30:00,2023-04-26 14:05:00,2023-04-26 13:59:30,2023-04-26 14:00:00,61,202305,202308,202309,202310,202311,202401,202403
2023-04-27,O,2023-04-27 09:30:00,2023-04-27 14:05:00,2023-04-27 13:59:30,2023-04-27 14:00:00,60,202305,202308,202309,202310,202311,202401,202403
2023-04-28,O,2023-04-28 09:30:00,2023-04-28 14:05:00,2023-04-28 13:59:30,2023-04-28 14:00:00,59,202305,202308,202309,202310,202311,202401,202403
2023-05-01,O,2023-05-01 09:30:00,2023-05-01 14:05:00,2023-05-01 13:59:30,2023-05-01 14:00:00,58,202305,202308,202309,202310,202311,202401,202403
2023-05-02,O,2023-05-02 09:30:00,2023-05-02 14:05:00,2023-05-02 13:59:30,2023-05-02 14:00:00,57,202305,202308,202309,202310,202311,202401,202403
2023-05-03,O,2023-05-03 09:30:00,2023-05-03 14:05:00,2023-05-03 13:59:30,2023-05-03 14:00:00,56,202305,202308,202309,202310,202311,202401,202403
2023-05-04,O,2023-05-04 09:30:00,2023-05-04 14:05:00,2023-05-04 13:59:30,2023-05-04 14:00:00,55,202305,202308,202309,202310,202311,202401,202403
2023-05-05,O,2023-05-05 09:30:00,2023-05-05 14:05:00,2023-05-05 13:59:30,2023-05-05 14:00:00,54,202305,202308,202309,202310,202311,202401,202403
2023-05-08,O,2023-05-08 09:30:00,2023-05-08 14:05:00,2023-05-08 13:59:30,2023-05-08 14:00:00,53,202305,202308,202309,202310,202311,202401,202403
2023-05-09,O,2023-05-09 09:30:00,2023-05-09 14:05:00,2023-05-09 13:59:30,2023-05-09 14:00:00,52,202305,202308,202309,202310,202311,202401,202403
2023-05-10,O,2023-05-10 09:30:00,2023-05-10 14:05:00,2023-05-10 13:59:30,2023-05-10 14:00:00,51,202305,202308,202309,202310,202311,202401,202403
2023-05-11,O,2023-05-11 09:30:00,2023-05-11 14:05:00,2023-05-11 13:59:30,2023-05-11 14:00:00,50,202305,202308,202309,202310,202311,202401,202403
2023-05-12,O,2023-05-12 09:30:00,2023-05-12 14:05:00,2023-05-12 13:59:30,2023-05-12 14:00:00,49,202305,202308,202309,202310,202311,202401,202403
2023-05-15,O,2023-05-15 09:30:00,2023-05-15 14:05:00,2023-05-15 13:59:30,2023-05-15 14:00:00,48,202305,202308,202309,202310,202311,202401,202403
2023-05-16,O,2023-05-16 09:30:00,2023-05-16 14:05:00,2023-05-16 13:59:30,2023-05-16 14:00:00,47,202305,202308,202309,202310,202311,202401,202403
2023-05-17,O,2023-05-17 09:30:00,2023-05-17 14:05:00,2023-05-17 13:59:30,2023-05-17 14:00:00,46,202305,202308,202309,202310,202311,202401,202403
2023-05-18,O,2023-05-18 09:30:00,2023-05-18 14:05:00,2023-05-18 13:59:30,2023-05-18 14:00:00,45,202305,202308,202309,202310,202311,202401,202403
2023-05-19,O,2023-05-19 09:30:00,2023-05-19 14:05:00,2023-05-19 13:59:30,2023-05-19 14:00:00,44,202305,202308,202309,202310,202311,202401,202403
2023-05-22,O,2023-05-22 09:30:00,2023-05-22 14:05:00,2023-05-22 13:59:30,2023-05-22 14:00:00,43,202305,202308,202309,202310,202311,202401,202403
2023-05-23,O,2023-05-23 09:30:00,2023-05-23 14:05:00,2023-05-23 13:59:30,2023-05-23 14:00:00,42,202305,202308,202309,202310,202311,202401,202403
2023-05-24,O,2023-05-24 09:30:00,2023-05-24 14:05:00,2023-05-24 13:59:30,2023-05-24 14:00:00,41,202305,202308,202309,202310,202311,202401,202403
2023-05-25,O,2023-05-25 09:30:00,2023-05-25 14:05:00,2023-05-25 13:59:30,2023-05-25 14:00:00,40,202305,202308,202309,202310,202311,202401,202403
2023-05-26,O,2023-05-26 09:30:00,2023-05-26 14:05:00,2023-05-26 13:59:30,2023-05-26 14:00:00,39,,202308,202309,202310,202311,202401,202403
2023-05-29,X,,,,,,,,,,,,
2023-05-30,O,2023-05-30 09:30:00,2023-05-30 14:05:00,2023-05-30 13:59:30,2023-05-30 14:00:00,38,,202308,202309,202310,202311,202401,202403
2023-05-31,O,2023-05-31 09:30:00,2023-05-31 14:05:00,2023-05-31 13:59:30,2023-05-31 14:00:00,37,,202308,202309,202310,202311,202401,202403
2023-06-01,O,2023-06-01 09:30:00,2023-06-01 14:05:00,2023-06-01 13:59:30,2023-06-01 14:00:00,36,,202308,202309,202310,202311,202401,202403
2023-06-02,O,2023-06-02 09:30:00,2023-06-02 14:05:00,2023-06-02 13:59:30,2023-06-02 14:00:00,35,,202308,202309,202310,202311,202401,202403
2023-06-05,O,2023-06-05 09:30:00,2023-06-05 14:05:00,2023-06-05 13:59:30,2023-06-05 14:00:00,34,,202308,202309,202310,202311,202401,202403
2023-06-06,O,2023-06-06 09:30:00,2023-06-06 14:05:00,2023-06-06 13:59:30,2023-06-06 14:00:00,33,,202308,202309,202310,202311,202401,202403
2023-06-07,O,2023-06-07 09:30:00,2023-06-07 14:05:00,2023-06-07 13:59:30,2023-06-07 14:00:00,32,,202308,202309,202310,202311,202401,202403
2023-06-08,O,2023-06-08 09:30:00,2023-06-08 14:05:00,2023-06-08 13:59:30,2023-06-08 14:00:00,31,,202308,202309,202310,202311,202401,202403
2023-06-09,O,2023-06-09 09:30:00,2023-06-09 14:05:00,2023-06-09 13:59:30,2023-06-09 14:00:00,30,,202308,202309,202310,202311,202401,202403
2023-06-12,O,2023-06-12 09:30:00,2023-06-12 14:05:00,2023-06-12 13:59:30,2023-06-12 14:00:00,29,,202308,202309,202310,202311,202401,202403
2023-06-13,O,2023-06-13 09:30:00,2023-06-13 14:05:00,2023-06-13 13:59:30,2023-06-13 14:00:00,28,,202308,202309,202310,202311,202401,202403
2023-06-14,O,2023-06-14 09:30:00,2023-06-14 14:05:00,2023-06-14 13:59:30,2023-06-14 14:00:00,27,,202308,202309,202310,202311,202401,202403
2023-06-15,O,2023-06-15 09:30:00,2023-06-15 14:05:00,2023-06-15 13:59:30,2023-06-15 14:00:00,26,,202308,202309,202310,202311,202401,202403
2023-06-16,O,2023-06-16 09:30:00,2023-06-16 14:05:00,2023-06-16 13:59:30,2023-06-16 14:00:00,25,,202308,202309,202310,202311,202401,202403
2023-06-19,X,,,,,,,,,,,,
2023-06-20,O,2023-06-20 09:30:00,2023-06-20 14:05:00,2023-06-20 13:59:30,2023-06-20 14:00:00,24,,202308,202309,202310,202311,202401,202403
2023-06-21,O,2023-06-21 09:30:00,2023-06-21 14:05:00,2023-06-21 13:59:30,2023-06-21 14:00:00,23,,202308,202309,202310,202311,202401,202403
2023-06-22,O,2023-06-22 09:30:00,2023-06-22 14:05:00,2023-06-22 13:59:30,2023-06-22 14:00:00,22,,202308,202309,202310,202311,202401,202403
2023-06-23,O,2023-06-23 09:30:00,2023-06-23 14:05:00,2023-06-23 13:59:30,2023-06-23 14:00:00,21,,202308,202309,202310,202311,202401,202403
2023-06-26,O,2023-06-26 09:30:00,2023-06-26 14:05:00,2023-06-26 13:59:30,2023-06-26 14:00:00,20,,202308,202309,202310,202311,202401,202403
2023-06-27,O,2023-06-27 09:30:00,2023-06-27 14:05:00,2023-06-27 13:59:30,2023-06-27 14:00:00,19,,202308,202309,202310,202311,202401,202403
2023-06-28,O,2023-06-28 09:30:00,2023-06-28 14:05:00,2023-06-28 13:59:30,2023-06-28 14:00:00,18,,202308,202309,202310,202311,202401,202403
2023-06-29,O,2023-06-29 09:30:00,2023-06-29 14:05:00,2023-06-29 13:59:30,2023-06-29 14:00:00,17,,202308,202309,202310,202311,202401,202403
2023-06-30,O,2023-06-30 09:30:00,2023-06-30 14:05:00,2023-06-30 13:59:30,2023-06-30 14:00:00,16,,202308,202309,202310,202311,202401,202403
2023-07-03,O,2023-07-03 09:30:00,2023-07-03 14:05:00,2023-07-03 13:59:30,2023-07-03 14:00:00,15,,202308,202309,202310,202311,202401,202403
2023-07-04,X,,,,,,,,,,,,
2023-07-05,O,2023-07-05 09:30:00,2023-07-05 14:05:00,2023-07-05 13:59:30,2023-07-05 14:00:00,14,,202308,202309,202310,202311,202401,202403
2023-07-06,O,2023-07-06 09:30:00,2023-07-06 14:05:00,2023-07-06 13:59:30,2023-07-06 14:00:00,13,,202308,202309,202310,202311,202401,202403
2023-07-07,O,2023-07-07 09:30:00,2023-07-07 14:05:00,2023-07-07 13:59:30,2023-07-07 14:00:00,12,,202308,202309,202310,202311,202401,202403
2023-07-10,O,2023-07-10 09:30:00,2023-07-10 14:05:00,2023-07-10 13:59:30,2023-07-10 14:00:00,11,,202308,202309,202310,202311,202401,202403
2023-07-11,O,2023-07-11 09:30:00,2023-07-11 14:05:00,2023-07-11 13:59:30,2023-07-11 14:00:00,10,,202308,202309,202310,202311,202401,202403
2023-07-12,O,2023-07-12 09:30:00,2023-07-12 14:05:00,2023-07-12 13:59:30,2023-07-12 14:00:00,9,,202308,202309,202310,202311,202401,202403
2023-07-13,O,2023-07-13 09:30:00,2023-07-13 14:05:00,2023-07-13 13:59:30,2023-07-13 14:00:00,8,,202308,202309,202310,202311,202401,202403
2023-07-14,O,2023-07-14 09:30:00,2023-07-14 14:05:00,2023-07-14 13:59:30,2023-07-14 14:00:00,7,,202308,202309,202310,202311,202401,202403
2023-07-17,O,2023-07-17 09:30:00,2023-07-17 14:05:00,2023-07-17 13:59:30,2023-07-17 14:00:00,6,,202308,202309,202310,202311,202401,202403
2023-07-18,O,2023-07-18 09:30:00,2023-07-18 14:05:00,2023-07-18 13:59:30,2023-07-18 14:00:00,5,,202308,202309,202310,202311,202401,202403
2023-07-19,O,2023-07-19 09:30:00,2023-07-19 14:05:00,2023-07-19 13:59:30,2023-07-19 14:00:00,4,,202308,202309,202310,202311,202401,202403
2023-07-20,O,2023-07-20 09:30:00,2023-07-20 14:05:00,2023-07-20 13:59:30,2023-07-20 14:00:00,3,,202308,202309,202310,202311,202401,202403
2023-07-21,O,2023-07-21 09:30:00,2023-07-21 14:05:00,2023-07-21 13:59:30,2023-07-21 14:00:00,2,,202308,202309,202310,202311,202401,202403
2023-07-24,O,2023-07-24 09:30:00,2023-07-24 14:05:00,2023-07-24 13:59:30,2023-07-24 14:00:00,1,,202308,202309,202310,202311,202401,202403
2023-07-25,O,2023-07-25 09:30:00,2023-07-25 14:05:00,2023-07-25 13:59:30,2023-07-25 14:00:00,0,,202308,202309,202310,202311,202401,202403
2023-07-26,O,2023-07-26 09:30:00,2023-07-26 14:05:00,2023-07-26 13:59:30,2023-07-26 14:00:00,18,202308,202309,202310,202311,202401,202403,202404
2023-07-27,O,2023-07-27 09:30:00,2023-07-27 14:05:00,2023-07-27 13:59:30,2023-07-27 14:00:00,17,202308,202309,202310,202311,202401,202403,202404
2023-07-28,O,2023-07-28 09:30:00,2023-07-28 14:05:00,2023-07-28 13:59:30,2023-07-28 14:00:00,16,202308,202309,202310,202311,202401,202403,202404
2023-07-31,O,2023-07-31 09:30:00,2023-07-31 14:05:00,2023-07-31 13:59:30,2023-07-31 14:00:00,15,202308,202309,202310,202311,202401,202403,202404
2023-08-01,O,2023-08-01 09:30:00,2023-08-01 14:05:00,2023-08-01 13:59:30,2023-08-01 14:00:00,14,202308,202309,202310,202311,202401,202403,202404
2023-08-02,O,2023-08-02 09:30:00,2023-08-02 14:05:00,2023-08-02 13:59:30,2023-08-02 14:00:00,13,202308,202309,202310,202311,202401,202403,202404
2023-08-03,O,2023-08-03 09:30:00,2023-08-03 14:05:00,2023-08-03 13:59:30,2023-08-03 14:00:00,12,202308,202309,202310,202311,202401,202403,202404
2023-08-04,O,2023-08-04 09:30:00,2023-08-04 14:05:00,2023-08-04 13:59:30,2023-08-04 14:00:00,11,202308,202309,202310,202311,202401,202403,202404
2023-08-07,O,2023-08-07 09:30:00,2023-08-07 14:05:00,2023-08-07 13:59:30,2023-08-07 14:00:00,10,202308,202309,202310,202311,202401,202403,202404
2023-08-08,O,2023-08-08 09:30:00,2023-08-08 14:05:00,2023-08-08 13:59:30,2023-08-08 14:00:00,9,202308,202309,202310,202311,202401,202403,202404
2023-08-09,O,2023-08-09 09:30:00,2023-08-09 14:05:00,2023-08-09 13:59:30,2023-08-09 14:00:00,8,202308,202309,202310,202311,202401,202403,202404
2023-08-10,O,2023-08-10 09:30:00,2023-08-10 14:05:00,2023-08-10 13:59:30,2023-08-10 14:00:00,7,202308,202309,202310,202311,202401,202403,202404
2023-08-11,O,2023-08-11 09:30:00,2023-08-11 14:05:00,2023-08-11 13:59:30,2023-08-11 14:00:00,6,202308,202309,202310,202311,202401,202403,202404
2023-08-14,O,2023-08-14 09:30:00,2023-08-14 14:05:00,2023-08-14 13:59:30,2023-08-14 14:00:00,5,202308,202309,202310,202311,202401,202403,202404
2023-08-15,O,2023-08-15 09:30:00,2023-08-15 14:05:00,2023-08-15 13:59:30,2023-08-15 14:00:00,4,202308,202309,202310,202311,202401,202403,202404
2023-08-16,O,2023-08-16 09:30:00,2023-08-16 14:05:00,2023-08-16 13:59:30,2023-08-16 14:00:00,3,202308,202309,202310,202311,202401,202403,202404
2023-08-17,O,2023-08-17 09:30:00,2023-08-17 14:05:00,2023-08-17 13:59:30,2023-08-17 14:00:00,2,202308,202309,202310,202311,202401,202403,202404
2023-08-18,O,2023-08-18 09:30:00,2023-08-18 14:05:00,2023-08-18 13:59:30,2023-08-18 14:00:00,1,202308,202309,202310,202311,202401,202403,202404
2023-08-21,O,2023-08-21 09:30:00,2023-08-21 14:05:00,2023-08-21 13:59:30,2023-08-21 14:00:00,0,202308,202309,202310,202311,202401,202403,202404
2023-08-22,O,2023-08-22 09:30:00,2023-08-22 14:05:00,2023-08-22 13:59:30,2023-08-22 14:00:00,19,202309,202310,202311,202401,202403,202404,202405
2023-08-23,O,2023-08-23 09:30:00,2023-08-23 14:05:00,2023-08-23 13:59:30,2023-08-23 14:00:00,18,202309,202310,202311,202401,202403,202404,202405
2023-08-24,O,2023-08-24 09:30:00,2023-08-24 14:05:00,2023-08-24 13:59:30,2023-08-24 14:00:00,17,202309,202310,202311,202401,202403,202404,202405
2023-08-25,O,2023-08-25 09:30:00,2023-08-25 14:05:00,2023-08-25 13:59:30,2023-08-25 14:00:00,16,202309,202310,202311,202401,202403,202404,202405
2023-08-28,O,2023-08-28 09:30:00,2023-08-28 14:05:00,2023-08-28 13:59:30,2023-08-28 14:00:00,15,202309,202310,202311,202401,202403,202404,202405
2023-08-29,O,2023-08-29 09:30:00,2023-08-29 14:05:00,2023-08-29 13:59:30,2023-08-29 14:00:00,14,202309,202310,202311,202401,202403,202404,202405
2023-08-30,O,2023-08-30 09:30:00,2023-08-30 14:05:00,2023-08-30 13:59:30,2023-08-30 14:00:00,13,202309,202310,202311,202401,202403,202404,202405
2023-08-31,O,2023-08-31 09:30:00,2023-08-31 14:05:00,2023-08-31 13:59:30,2023-08-31 14:00:00,12,202309,202310,202311,202401,202403,202404,202405
2023-09-01,O,2023-09-01 09:30:00,2023-09-01 14:05:00,2023-09-01 13:59:30,2023-09-01 14:00:00,11,202309,202310,202311,202401,202403,202404,202405
2023-09-04,X,,,,,,,,,,,,
2023-09-05,O,2023-09-05 09:30:00,2023-09-05 14:05:00,2023-09-05 13:59:30,2023-09-05 14:00:00,10,202309,202310,202311,202401,202403,202404,202405
2023-09-06,O,2023-09-06 09:30:00,2023-09-06 14:05:00,2023-09-06 13:59:30,2023-09-06 14:00:00,9,202309,202310,202311,202401,202403,202404,202405
2023-09-07,O,2023-09-07 09:30:00,2023-09-07 14:05:00,2023-09-07 13:59:30,2023-09-07 14:00:00,8,202309,202310,202311,202401,202403,202404,202405
2023-09-08,O,2023-09-08 09:30:00,2023-09-08 14:05:00,2023-09-08 13:59:30,2023-09-08 14:00:00,7,202309,202310,202311,202401,202403,202404,202405
2023-09-11,O,2023-09-11 09:30:00,2023-09-11 14:05:00,2023-09-11 13:59:30,2023-09-11 14:00:00,6,202309,202310,202311,202401,202403,202404,202405
2023-09-12,O,2023-09-12 09:30:00,2023-09-12 14:05:00,2023-09-12 13:59:30,2023-09-12 14:00:00,5,202309,202310,202311,202401,202403,202404,202405
2023-09-13,O,2023-09-13 09:30:00,2023-09-13 14:05:00,2023-09-13 13:59:30,2023-09-13 14:00:00,4,202309,202310,202311,202401,202403,202404,202405
2023-09-14,O,2023-09-14 09:30:00,2023-09-14 14:05:00,2023-09-14 13:59:30,2023-09-14 14:00:00,3,202309,202310,202311,202401,202403,202404,202405
2023-09-15,O,2023-09-15 09:30:00,2023-09-15 14:05:00,2023-09-15 13:59:30,2023-09-15 14:00:00,2,202309,202310,202311,202401,202403,202404,202405
2023-09-18,O,2023-09-18 09:30:00,2023-09-18 14:05:00,2023-09-18 13:59:30,2023-09-18 14:00:00,1,202309,202310,202311,202401,202403,202404,202405
2023-09-19,O,2023-09-19 09:30:00,2023-09-19 14:05:00,2023-09-19 13:59:30,2023-09-19 14:00:00,0,202309,202310,202311,202401,202403,202404,202405
2023-09-20,O,2023-09-20 09:30:00,2023-09-20 14:05:00,2023-09-20 13:59:30,2023-09-20 14:00:00,14,202310,202311,202401,202403,202404,202405,
2023-09-21,O,2023-09-21 09:30:00,2023-09-21 14:05:00,2023-09-21 13:59:30,2023-09-21 14:00:00,13,202310,202311,202401,202403,202404,202405,
2023-09-22,O,2023-09-22 09:30:00,2023-09-22 14:05:00,2023-09-22 13:59:30,2023-09-22 14:00:00,12,202310,202311,202401,202403,202404,202405,
2023-09-25,O,2023-09-25 09:30:00,2023-09-25 14:05:00,2023-09-25 13:59:30,2023-09-25 14:00:00,11,202310,202311,202401,202403,202404,202405,
2023-09-26,O,2023-09-26 09:30:00,2023-09-26 14:05:00,2023-09-26 13:59:30,2023-09-26 14:00:00,10,202310,202311,202401,202403,202404,202405,
2023-09-27,O,2023-09-27 09:30:00,2023-09-27 14:05:00,2023-09-27 13:59:30,2023-09-27 14:00:00,9,202310,202311,202401,202403,202404,202405,
2023-09-28,O,2023-09-28 09:30:00,2023-09-28 14:05:00,2023-09-28 13:59:30,2023-09-28 14:00:00,8,202310,202311,202401,202403,202404,202405,
2023-09-29,O,2023-09-29 09:30:00,2023-09-29 14:05:00,2023-09-29 13:59:30,2023-09-29 14:00:00,7,202310,202311,202401,202403,202404,202405,
2023-10-02,O,2023-10-02 09:30:00,2023-10-02 14:05:00,2023-10-02 13:59:30,2023-10-02 14:00:00,6,202310,202311,202401,202403,202404,202405,
2023-10-03,O,2023-10-03 09:30:00,2023-10-03 14:05:00,2023-10-03 13:59:30,2023-10-03 14:00:00,5,202310,202311,202401,202403,202404,202405,
2023-10-04,O,2023-10-04 09:30:00,2023-10-04 14:05:00,2023-10-04 13:59:30,2023-10-04 14:00:00,4,202310,202311,202401,202403,202404,202405,
2023-10-05,O,2023-10-05 09:30:00,2023-10-05 14:05:00,2023-10-05 13:59:30,2023-10-05 14:00:00,3,202310,202311,202401,202403,202404,202405,
2023-10-06,O,2023-10-06 09:30:00,2023-10-06 14:05:00,2023-10-06 13:59:30,2023-10-06 14:00:00,2,202310,202311,202401,202403,202404,202405,
2023-10-09,O,2023-10-09 09:30:00,2023-10-09 14:05:00,2023-10-09 13:59:30,2023-10-09 14:00:00,1,202310,202311,202401,202403,202404,202405,
2023-10-10,O,2023-10-10 09:30:00,2023-10-10 14:05:00,2023-10-10 13:59:30,2023-10-10 14:00:00,0,202310,202311,202401,202403,202404,202405,
2023-10-11,O,2023-10-11 09:30:00,2023-10-11 14:05:00,2023-10-11 13:59:30,2023-10-11 14:00:00,45,202311,202401,202403,202404,202405,,
2023-10-12,O,2023-10-12 09:30:00,2023-10-12 14:05:00,2023-10-12 13:59:30,2023-10-12 14:00:00,44,202311,202401,202403,202404,202405,,
2023-10-13,O,2023-10-13 09:30:00,2023-10-13 14:05:00,2023-10-13 13:59:30,2023-10-13 14:00:00,43,202311,202401,202403,202404,202405,,
2023-10-16,O,2023-10-16 09:30:00,2023-10-16 14:05:00,2023-10-16 13:59:30,2023-10-16 14:00:00,42,202311,202401,202403,202404,202405,,
2023-10-17,O,2023-10-17 09:30:00,2023-10-17 14:05:00,2023-10-17 13:59:30,2023-10-17 14:00:00,41,202311,202401,202403,202404,202405,,
2023-10-18,O,2023-10-18 09:30:00,2023-10-18 14:05:00,2023-10-18 13:59:30,2023-10-18 14:00:00,40,202311,202401,202403,202404,202405,,
2023-10-19,O,2023-10-19 09:30:00,2023-10-19 14:05:00,2023-10-19 13:59:30,2023-10-19 14:00:00,39,202311,202401,202403,202404,202405,,
2023-10-20,O,2023-10-20 09:30:00,2023-10-20 14:05:00,2023-10-20 13:59:30,2023-10-20 14:00:00,38,202311,202401,202403,202404,202405,,
2023-10-23,O,2023-10-23 09:30:00,2023-10-23 14:05:00,2023-10-23 13:59:30,2023-10-23 14:00:00,37,202311,202401,202403,202404,202405,,
2023-10-24,O,2023-10-24 09:30:00,2023-10-24 14:05:00,2023-10-24 13:59:30,2023-10-24 14:00:00,36,202311,202401,202403,202404,202405,,
2023-10-25,O,2023-10-25 09:30:00,2023-10-25 14:05:00,2023-10-25 13:59:30,2023-10-25 14:00:00,35,202311,202401,202403,202404,202405,,
2023-10-26,O,2023-10-26 09:30:00,2023-10-26 14:05:00,2023-10-26 13:59:30,2023-10-26 14:00:00,34,202311,202401,202403,202404,202405,,
2023-10-27,O,2023-10-27 09:30:00,2023-10-27 14:05:00,2023-10-27 13:59:30,2023-10-27 14:00:00,33,202311,202401,202403,202404,202405,,
2023-10-30,O,2023-10-30 09:30:00,2023-10-30 14:05:00,2023-10-30 13:59:30,2023-10-30 14:00:00,32,202311,202401,202403,202404,202405,,
2023-10-31,O,2023-10-31 09:30:00,2023-10-31 14:05:00,2023-10-31 13:59:30,2023-10-31 14:00:00,31,202311,202401,202403,202404,202405,,
2023-11-01,O,2023-11-01 09:30:00,2023-11-01 14:05:00,2023-11-01 13:59:30,2023-11-01 14:00:00,30,202311,202401,202403,202404,202405,,
2023-11-02,O,2023-11-02 09:30:00,2023-11-02 14:05:00,2023-11-02 13:59:30,2023-11-02 14:00:00,29,202311,202401,202403,202404,202405,,
2023-11-03,O,2023-11-03 09:30:00,2023-11-03 14:05:00,2023-11-03 13:59:30,2023-11-03 14:00:00,28,202311,202401,202403,202404,202405,,
2023-11-06,O,2023-11-06 09:30:00,2023-11-06 14:05:00,2023-11-06 13:59:30,2023-11-06 14:00:00,27,202311,202401,202403,202404,202405,,
2023-11-07,O,2023-11-07 09:30:00,2023-11-07 14:05:00,2023-11-07 13:59:30,2023-11-07 14:00:00,26,202311,202401,202403,202404,202405,,
2023-11-08,O,2023-11-08 09:30:00,2023-11-08 14:05:00,2023-11-08 13:59:30,2023-11-08 14:00:00,25,202311,202401,202403,202404,202405,,
2023-11-09,O,2023-11-09 09:30:00,2023-11-09 14:05:00,2023-11-09 13:59:30,2023-11-09 14:00:00,24,202311,202401,202403,202404,202405,,
2023-11-10,O,2023-11-10 09:30:00,2023-11-10 14:05:00,2023-11-10 13:59:30,2023-11-10 14:00:00,23,202311,202401,202403,202404,202405,,
2023-11-13,O,2023-11-13 09:30:00,2023-11-13 14:05:00,2023-11-13 13:59:30,2023-11-13 14:00:00,22,202311,202401,202403,202404,202405,,
2023-11-14,O,2023-11-14 09:30:00,2023-11-14 14:05:00,2023-11-14 13:59:30,2023-11-14 14:00:00,21,202311,202401,202403,202404,202405,,
2023-11-15,O,2023-11-15 09:30:00,2023-11-15 14:05:00,2023-11-15 13:59:30,2023-11-15 14:00:00,20,202311,202401,202403,202404,202405,,
2023-11-16,O,2023-11-16 09:30:00,2023-11-16 14:05:00,2023-11-16 13:59:30,2023-11-16 14:00:00,19,202311,202401,202403,202404,202405,,
2023-11-17,O,2023-11-17 09:30:00,2023-11-17 14:05:00,2023-11-17 13:59:30,2023-11-17 14:00:00,18,,202401,202403,202404,202405,,
2023-11-20,O,2023-11-20 09:30:00,2023-11-20 14:05:00,2023-11-20 13:59:30,2023-11-20 14:00:00,17,,202401,202403,202404,202405,,
2023-11-21,O,2023-11-21 09:30:00,2023-11-21 14:05:00,2023-11-21 13:59:30,2023-11-21 14:00:00,16,,202401,202403,202404,202405,,
2023-11-22,O,2023-11-22 09:30:00,2023-11-22 14:05:00,2023-11-22 13:59:30,2023-11-22 14:00:00,15,,202401,202403,202404,202405,,
2023-11-23,X,,,,,,,,,,,,
2023-11-24,O,2023-11-24 09:30:00,2023-11-24 14:05:00,2023-11-24 13:59:30,2023-11-24 14:00:00,14,,202401,202403,202404,202405,,
2023-11-27,O,2023-11-27 09:30:00,2023-11-27 14:05:00,2023-11-27 13:59:30,2023-11-27 14:00:00,13,,202401,202403,202404,202405,,
2023-11-28,O,2023-11-28 09:30:00,2023-11-28 14:05:00,2023-11-28 13:59:30,2023-11-28 14:00:00,12,,202401,202403,202404,202405,,
2023-11-29,O,2023-11-29 09:30:00,2023-11-29 14:05:00,2023-11-29 13:59:30,2023-11-29 14:00:00,11,,202401,202403,202404,202405,,
2023-11-30,O,2023-11-30 09:30:00,2023-11-30 14:05:00,2023-11-30 13:59:30,2023-11-30 14:00:00,10,,202401,202403,202404,202405,,
2023-12-01,O,2023-12-01 09:30:00,2023-12-01 14:05:00,2023-12-01 13:59:30,2023-12-01 14:00:00,9,,202401,202403,202404,202405,,
2023-12-04,O,2023-12-04 09:30:00,2023-12-04 14:05:00,2023-12-04 13:59:30,2023-12-04 14:00:00,8,,202401,202403,202404,202405,,
2023-12-05,O,2023-12-05 09:30:00,2023-12-05 14:05:00,2023-12-05 13:59:30,2023-12-05 14:00:00,7,,202401,202403,202404,202405,,
2023-12-06,O,2023-12-06 09:30:00,2023-12-06 14:05:00,2023-12-06 13:59:30,2023-12-06 14:00:00,6,,202401,202403,202404,202405,,
2023-12-07,O,2023-12-07 09:30:00,2023-12-07 14:05:00,2023-12-07 13:59:30,2023-12-07 14:00:00,5,,202401,202403,202404,202405,,
2023-12-08,O,2023-12-08 09:30:00,2023-12-08 14:05:00,2023-12-08 13:59:30,2023-12-08 14:00:00,4,,202401,202403,202404,202405,,
2023-12-11,O,2023-12-11 09:30:00,2023-12-11 14:05:00,2023-12-11 13:59:30,2023-12-11 14:00:00,3,,202401,202403,202404,202405,,
2023-12-12,O,2023-12-12 09:30:00,2023-12-12 14:05:00,2023-12-12 13:59:30,2023-12-12 14:00:00,2,,202401,202403,202404,202405,,
2023-12-13,O,2023-12-13 09:30:00,2023-12-13 14:05:00,2023-12-13 13:59:30,2023-12-13 14:00:00,1,,202401,202403,202404,202405,,
2023-12-14,O,2023-12-14 09:30:00,2023-12-14 14:05:00,2023-12-14 13:59:30,2023-12-14 14:00:00,0,,202401,202403,202404,202405,,
2023-12-15,O,2023-12-15 09:30:00,2023-12-15 14:05:00,2023-12-15 13:59:30,2023-12-15 14:00:00,43,202401,202403,202404,202405,,,
2023-12-18,O,2023-12-18 09:30:00,2023-12-18 14:05:00,2023-12-18 13:59:30,2023-12-18 14:00:00,42,202401,202403,202404,202405,,,
2023-12-19,O,2023-12-19 09:30:00,2023-12-19 14:05:00,2023-12-19 13:59:30,2023-12-19 14:00:00,41,202401,202403,202404,202405,,,
2023-12-20,O,2023-12-20 09:30:00,2023-12-20 14:05:00,2023-12-20 13:59:30,2023-12-20 14:00:00,40,202401,202403,202404,202405,,,
