date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Coffee_N0,Coffee_N1,Coffee_N2,Coffee_N3,Coffee_N4,Coffee_N5,Coffee_N6
2023-11-06,O,2023-11-06 04:15:00,2023-11-06 13:30:00,2023-11-06 12:23:00,2023-11-06 12:25:00,6,,202312,202403,202405,202407,202409,202412
2023-11-07,O,2023-11-07 04:15:00,2023-11-07 13:30:00,2023-11-07 12:23:00,2023-11-07 12:25:00,5,,202312,202403,202405,202407,202409,202412
2023-11-08,O,2023-11-08 04:15:00,2023-11-08 13:30:00,2023-11-08 12:23:00,2023-11-08 12:25:00,4,,202312,202403,202405,202407,202409,202412
2023-11-09,O,2023-11-09 04:15:00,2023-11-09 13:30:00,2023-11-09 12:23:00,2023-11-09 12:25:00,3,,202312,202403,202405,202407,202409,202412
2023-11-10,O,2023-11-10 04:15:00,2023-11-10 13:30:00,2023-11-10 12:23:00,2023-11-10 12:25:00,2,,202312,202403,202405,202407,202409,202412
2023-11-13,O,2023-11-13 04:15:00,2023-11-13 13:30:00,2023-11-13 12:23:00,2023-11-13 12:25:00,1,,202312,202403,202405,202407,202409,202412
2023-11-14,O,2023-11-14 04:15:00,2023-11-14 13:30:00,2023-11-14 12:23:00,2023-11-14 12:25:00,0,,202312,202403,202405,202407,202409,202412
2023-11-15,O,2023-11-15 04:15:00,2023-11-15 13:30:00,2023-11-15 12:23:00,2023-11-15 12:25:00,60,202312,202403,202405,202407,202409,202412,202503
2023-11-16,O,2023-11-16 04:15:00,2023-11-16 13:30:00,2023-11-16 12:23:00,2023-11-16 12:25:00,59,202312,202403,202405,202407,202409,202412,202503
2023-11-17,O,2023-11-17 04:15:00,2023-11-17 13:30:00,2023-11-17 12:23:00,2023-11-17 12:25:00,58,202312,202403,202405,202407,202409,202412,202503
2023-11-20,O,2023-11-20 04:15:00,2023-11-20 13:30:00,2023-11-20 12:23:00,2023-11-20 12:25:00,57,202312,202403,202405,202407,202409,202412,202503
2023-11-21,O,2023-11-21 04:15:00,2023-11-21 13:30:00,2023-11-21 12:23:00,2023-11-21 12:25:00,56,202312,202403,202405,202407,202409,202412,202503
2023-11-22,O,2023-11-22 04:15:00,2023-11-22 13:30:00,2023-11-22 12:23:00,2023-11-22 12:25:00,55,202312,202403,202405,202407,202409,202412,202503
2023-11-23,X,,,,,,,,,,,,
2023-11-24,O,2023-11-24 04:15:00,2023-11-24 13:30:00,2023-11-24 12:23:00,2023-11-24 12:25:00,54,202312,202403,202405,202407,202409,202412,202503
2023-11-27,O,2023-11-27 04:15:00,2023-11-27 13:30:00,2023-11-27 12:23:00,2023-11-27 12:25:00,53,202312,202403,202405,202407,202409,202412,202503
2023-11-28,O,2023-11-28 04:15:00,2023-11-28 13:30:00,2023-11-28 12:23:00,2023-11-28 12:25:00,52,202312,202403,202405,202407,202409,202412,202503
2023-11-29,O,2023-11-29 04:15:00,2023-11-29 13:30:00,2023-11-29 12:23:00,2023-11-29 12:25:00,51,202312,202403,202405,202407,202409,202412,202503
2023-11-30,O,2023-11-30 04:15:00,2023-11-30 13:30:00,2023-11-30 12:23:00,2023-11-30 12:25:00,50,202312,202403,202405,202407,202409,202412,202503
2023-12-01,O,2023-12-01 04:15:00,2023-12-01 13:30:00,2023-12-01 12:23:00,2023-12-01 12:25:00,49,202312,202403,202405,202407,202409,202412,202503
2023-12-04,O,2023-12-04 04:15:00,2023-12-04 13:30:00,2023-12-04 12:23:00,2023-12-04 12:25:00,48,202312,202403,202405,202407,202409,202412,202503
2023-12-05,O,2023-12-05 04:15:00,2023-12-05 13:30:00,2023-12-05 12:23:00,2023-12-05 12:25:00,47,202312,202403,202405,202407,202409,202412,202503
2023-12-06,O,2023-12-06 04:15:00,2023-12-06 13:30:00,2023-12-06 12:23:00,2023-12-06 12:25:00,46,202312,202403,202405,202407,202409,202412,202503
2023-12-07,O,2023-12-07 04:15:00,2023-12-07 13:30:00,2023-12-07 12:23:00,2023-12-07 12:25:00,45,202312,202403,202405,202407,202409,202412,202503
2023-12-08,O,2023-12-08 04:15:00,2023-12-08 13:30:00,2023-12-08 12:23:00,2023-12-08 12:25:00,44,202312,202403,202405,202407,202409,202412,202503
2023-12-11,O,2023-12-11 04:15:00,2023-12-11 13:30:00,2023-12-11 12:23:00,2023-12-11 12:25:00,43,202312,202403,202405,202407,202409,202412,202503
2023-12-12,O,2023-12-12 04:15:00,2023-12-12 13:30:00,2023-12-12 12:23:00,2023-12-12 12:25:00,42,202312,202403,202405,202407,202409,202412,202503
2023-12-13,O,2023-12-13 04:15:00,2023-12-13 13:30:00,2023-12-13 12:23:00,2023-12-13 12:25:00,41,202312,202403,202405,202407,202409,202412,202503
2023-12-14,O,2023-12-14 04:15:00,2023-12-14 13:30:00,2023-12-14 12:23:00,2023-12-14 12:25:00,40,202312,202403,202405,202407,202409,202412,202503
2023-12-15,O,2023-12-15 04:15:00,2023-12-15 13:30:00,2023-12-15 12:23:00,2023-12-15 12:25:00,39,202312,202403,202405,202407,202409,202412,202503
2023-12-18,O,2023-12-18 04:15:00,2023-12-18 13:30:00,2023-12-18 12:23:00,2023-12-18 12:25:00,38,202312,202403,202405,202407,202409,202412,202503
2023-12-19,O,2023-12-19 04:15:00,2023-12-19 13:30:00,2023-12-19 12:23:00,2023-12-19 12:25:00,37,,202403,202405,202407,202409,202412,202503
2023-12-20,O,2023-12-20 04:15:00,2023-12-20 13:30:00,2023-12-20 12:23:00,2023-12-20 12:25:00,36,,202403,202405,202407,202409,202412,202503
2023-12-21,O,2023-12-21 04:15:00,2023-12-21 13:30:00,2023-12-21 12:23:00,2023-12-21 12:25:00,35,,202403,202405,202407,202409,202412,202503
2023-12-22,O,2023-12-22 04:15:00,2023-12-22 13:30:00,2023-12-22 12:23:00,2023-12-22 12:25:00,34,,202403,202405,202407,202409,202412,202503
2023-12-25,X,,,,,,,,,,,,
2023-12-26,O,2023-12-26 04:15:00,2023-12-26 13:30:00,2023-12-26 12:23:00,2023-12-26 12:25:00,33,,202403,202405,202407,202409,202412,202503
2023-12-27,O,2023-12-27 04:15:00,2023-12-27 13:30:00,2023-12-27 12:23:00,2023-12-27 12:25:00,32,,202403,202405,202407,202409,202412,202503
2023-12-28,O,2023-12-28 04:15:00,2023-12-28 13:30:00,2023-12-28 12:23:00,2023-12-28 12:25:00,31,,202403,202405,202407,202409,202412,202503
2023-12-29,O,2023-12-29 04:15:00,2023-12-29 13:30:00,2023-12-29 12:23:00,2023-12-29 12:25:00,30,,202403,202405,202407,202409,202412,202503
2024-01-01,X,,,,,,,,,,,,
2024-01-02,O,2024-01-02 04:15:00,2024-01-02 13:30:00,2024-01-02 12:23:00,2024-01-02 12:25:00,29,,202403,202405,202407,202409,202412,202503
2024-01-03,O,2024-01-03 04:15:00,2024-01-03 13:30:00,2024-01-03 12:23:00,2024-01-03 12:25:00,28,,202403,202405,202407,202409,202412,202503
2024-01-04,O,2024-01-04 04:15:00,2024-01-04 13:30:00,2024-01-04 12:23:00,2024-01-04 12:25:00,27,,202403,202405,202407,202409,202412,202503
2024-01-05,O,2024-01-05 04:15:00,2024-01-05 13:30:00,2024-01-05 12:23:00,2024-01-05 12:25:00,26,,202403,202405,202407,202409,202412,202503
2024-01-08,O,2024-01-08 04:15:00,2024-01-08 13:30:00,2024-01-08 12:23:00,2024-01-08 12:25:00,25,,202403,202405,202407,202409,202412,202503
2024-01-09,O,2024-01-09 04:15:00,2024-01-09 13:30:00,2024-01-09 12:23:00,2024-01-09 12:25:00,24,,202403,202405,202407,202409,202412,202503
2024-01-10,O,2024-01-10 04:15:00,2024-01-10 13:30:00,2024-01-10 12:23:00,2024-01-10 12:25:00,23,,202403,202405,202407,202409,202412,202503
2024-01-11,O,2024-01-11 04:15:00,2024-01-11 13:30:00,2024-01-11 12:23:00,2024-01-11 12:25:00,22,,202403,202405,202407,202409,202412,202503
2024-01-12,O,2024-01-12 04:15:00,2024-01-12 13:30:00,2024-01-12 12:23:00,2024-01-12 12:25:00,21,,202403,202405,202407,202409,202412,202503
2024-01-15,X,,,,,,,,,,,,
2024-01-16,O,2024-01-16 04:15:00,2024-01-16 13:30:00,2024-01-16 12:23:00,2024-01-16 12:25:00,20,,202403,202405,202407,202409,202412,202503
2024-01-17,O,2024-01-17 04:15:00,2024-01-17 13:30:00,2024-01-17 12:23:00,2024-01-17 12:25:00,19,,202403,202405,202407,202409,202412,202503
2024-01-18,O,2024-01-18 04:15:00,2024-01-18 13:30:00,2024-01-18 12:23:00,2024-01-18 12:25:00,18,,202403,202405,202407,202409,202412,202503
2024-01-19,O,2024-01-19 04:15:00,2024-01-19 13:30:00,2024-01-19 12:23:00,2024-01-19 12:25:00,17,,202403,202405,202407,202409,202412,202503
2024-01-22,O,2024-01-22 04:15:00,2024-01-22 13:30:00,2024-01-22 12:23:00,2024-01-22 12:25:00,16,,202403,202405,202407,202409,202412,202503
2024-01-23,O,2024-01-23 04:15:00,2024-01-23 13:30:00,2024-01-23 12:23:00,2024-01-23 12:25:00,15,,202403,202405,202407,202409,202412,202503
2024-01-24,O,2024-01-24 04:15:00,2024-01-24 13:30:00,2024-01-24 12:23:00,2024-01-24 12:25:00,14,,202403,202405,202407,202409,202412,202503
2024-01-25,O,2024-01-25 04:15:00,2024-01-25 13:30:00,2024-01-25 12:23:00,2024-01-25 12:25:00,13,,202403,202405,202407,202409,202412,202503
2024-01-26,O,2024-01-26 04:15:00,2024-01-26 13:30:00,2024-01-26 12:23:00,2024-01-26 12:25:00,12,,202403,202405,202407,202409,202412,202503
2024-01-29,O,2024-01-29 04:15:00,2024-01-29 13:30:00,2024-01-29 12:23:00,2024-01-29 12:25:00,11,,202403,202405,202407,202409,202412,202503
2024-01-30,O,2024-01-30 04:15:00,2024-01-30 13:30:00,2024-01-30 12:23:00,2024-01-30 12:25:00,10,,202403,202405,202407,202409,202412,202503
2024-01-31,O,2024-01-31 04:15:00,2024-01-31 13:30:00,2024-01-31 12:23:00,2024-01-31 12:25:00,9,,202403,202405,202407,202409,202412,202503
2024-02-01,O,2024-02-01 04:15:00,2024-02-01 13:30:00,2024-02-01 12:23:00,2024-02-01 12:25:00,8,,202403,202405,202407,202409,202412,202503
2024-02-02,O,2024-02-02 04:15:00,2024-02-02 13:30:00,2024-02-02 12:23:00,2024-02-02 12:25:00,7,,202403,202405,202407,202409,202412,202503
2024-02-05,O,2024-02-05 04:15:00,2024-02-05 13:30:00,2024-02-05 12:23:00,2024-02-05 12:25:00,6,,202403,202405,202407,202409,202412,202503
2024-02-06,O,2024-02-06 04:15:00,2024-02-06 13:30:00,2024-02-06 12:23:00,2024-02-06 12:25:00,5,,202403,202405,202407,202409,202412,202503
2024-02-07,O,2024-02-07 04:15:00,2024-02-07 13:30:00,2024-02-07 12:23:00,2024-02-07 12:25:00,4,,202403,202405,202407,202409,202412,202503
2024-02-08,O,2024-02-08 04:15:00,2024-02-08 13:30:00,2024-02-08 12:23:00,2024-02-08 12:25:00,3,,202403,202405,202407,202409,202412,202503
2024-02-09,O,2024-02-09 04:15:00,2024-02-09 13:30:00,2024-02-09 12:23:00,2024-02-09 12:25:00,2,,202403,202405,202407,202409,202412,202503
2024-02-12,O,2024-02-12 04:15:00,2024-02-12 13:30:00,2024-02-12 12:23:00,2024-02-12 12:25:00,1,,202403,202405,202407,202409,202412,202503
2024-02-13,O,2024-02-13 04:15:00,2024-02-13 13:30:00,2024-02-13 12:23:00,2024-02-13 12:25:00,0,,202403,202405,202407,202409,202412,202503
2024-02-14,O,2024-02-14 04:15:00,2024-02-14 13:30:00,2024-02-14 12:23:00,2024-02-14 12:25:00,41,202403,202405,202407,202409,202412,202503,202505
2024-02-15,O,2024-02-15 04:15:00,2024-02-15 13:30:00,2024-02-15 12:23:00,2024-02-15 12:25:00,40,202403,202405,202407,202409,202412,202503,202505
2024-02-16,O,2024-02-16 04:15:00,2024-02-16 13:30:00,2024-02-16 12:23:00,2024-02-16 12:25:00,39,202403,202405,202407,202409,202412,202503,202505
2024-02-19,X,,,,,,,,,,,,
2024-02-20,O,2024-02-20 04:15:00,2024-02-20 13:30:00,2024-02-20 12:23:00,2024-02-20 12:25:00,38,202403,202405,202407,202409,202412,202503,202505
2024-02-21,O,2024-02-21 04:15:00,2024-02-21 13:30:00,2024-02-21 12:23:00,2024-02-21 12:25:00,37,202403,202405,202407,202409,202412,202503,202505
2024-02-22,O,2024-02-22 04:15:00,2024-02-22 13:30:00,2024-02-22 12:23:00,2024-02-22 12:25:00,36,202403,202405,202407,202409,202412,202503,202505
2024-02-23,O,2024-02-23 04:15:00,2024-02-23 13:30:00,2024-02-23 12:23:00,2024-02-23 12:25:00,35,202403,202405,202407,202409,202412,202503,202505
2024-02-26,O,2024-02-26 04:15:00,2024-02-26 13:30:00,2024-02-26 12:23:00,2024-02-26 12:25:00,34,202403,202405,202407,202409,202412,202503,202505
2024-02-27,O,2024-02-27 04:15:00,2024-02-27 13:30:00,2024-02-27 12:23:00,2024-02-27 12:25:00,33,202403,202405,202407,202409,202412,202503,202505
2024-02-28,O,2024-02-28 04:15:00,2024-02-28 13:30:00,2024-02-28 12:23:00,2024-02-28 12:25:00,32,202403,202405,202407,202409,202412,202503,202505
2024-02-29,O,2024-02-29 04:15:00,2024-02-29 13:30:00,2024-02-29 12:23:00,2024-02-29 12:25:00,31,202403,202405,202407,202409,202412,202503,202505
2024-03-01,O,2024-03-01 04:15:00,2024-03-01 13:30:00,2024-03-01 12:23:00,2024-03-01 12:25:00,30,202403,202405,202407,202409,202412,202503,202505
2024-03-04,O,2024-03-04 04:15:00,2024-03-04 13:30:00,2024-03-04 12:23:00,2024-03-04 12:25:00,29,202403,202405,202407,202409,202412,202503,202505
2024-03-05,O,2024-03-05 04:15:00,2024-03-05 13:30:00,2024-03-05 12:23:00,2024-03-05 12:25:00,28,202403,202405,202407,202409,202412,202503,202505
2024-03-06,O,2024-03-06 04:15:00,2024-03-06 13:30:00,2024-03-06 12:23:00,2024-03-06 12:25:00,27,202403,202405,202407,202409,202412,202503,202505
2024-03-07,O,2024-03-07 04:15:00,2024-03-07 13:30:00,2024-03-07 12:23:00,2024-03-07 12:25:00,26,202403,202405,202407,202409,202412,202503,202505
2024-03-08,O,2024-03-08 04:15:00,2024-03-08 13:30:00,2024-03-08 12:23:00,2024-03-08 12:25:00,25,202403,202405,202407,202409,202412,202503,202505
2024-03-11,O,2024-03-11 04:15:00,2024-03-11 13:30:00,2024-03-11 13:23:00,2024-03-11 13:25:00,24,202403,202405,202407,202409,202412,202503,202505
2024-03-12,O,2024-03-12 04:15:00,2024-03-12 13:30:00,2024-03-12 13:23:00,2024-03-12 13:25:00,23,202403,202405,202407,202409,202412,202503,202505
2024-03-13,O,2024-03-13 04:15:00,2024-03-13 13:30:00,2024-03-13 13:23:00,2024-03-13 13:25:00,22,202403,202405,202407,202409,202412,202503,202505
2024-03-14,O,2024-03-14 04:15:00,2024-03-14 13:30:00,2024-03-14 13:23:00,2024-03-14 13:25:00,21,202403,202405,202407,202409,202412,202503,202505
2024-03-15,O,2024-03-15 04:15:00,2024-03-15 13:30:00,2024-03-15 13:23:00,2024-03-15 13:25:00,20,202403,202405,202407,202409,202412,202503,202505
2024-03-18,O,2024-03-18 04:15:00,2024-03-18 13:30:00,2024-03-18 13:23:00,2024-03-18 13:25:00,19,202403,202405,202407,202409,202412,202503,202505
2024-03-19,O,2024-03-19 04:15:00,2024-03-19 13:30:00,2024-03-19 13:23:00,2024-03-19 13:25:00,18,,202405,202407,202409,202412,202503,202505
2024-03-20,O,2024-03-20 04:15:00,2024-03-20 13:30:00,2024-03-20 13:23:00,2024-03-20 13:25:00,17,,202405,202407,202409,202412,202503,202505
2024-03-21,O,2024-03-21 04:15:00,2024-03-21 13:30:00,2024-03-21 13:23:00,2024-03-21 13:25:00,16,,202405,202407,202409,202412,202503,202505
2024-03-22,O,2024-03-22 04:15:00,2024-03-22 13:30:00,2024-03-22 13:23:00,2024-03-22 13:25:00,15,,202405,202407,202409,202412,202503,202505
2024-03-25,O,2024-03-25 04:15:00,2024-03-25 13:30:00,2024-03-25 13:23:00,2024-03-25 13:25:00,14,,202405,202407,202409,202412,202503,202505
2024-03-26,O,2024-03-26 04:15:00,2024-03-26 13:30:00,2024-03-26 13:23:00,2024-03-26 13:25:00,13,,202405,202407,202409,202412,202503,202505
2024-03-27,O,2024-03-27 04:15:00,2024-03-27 13:30:00,2024-03-27 13:23:00,2024-03-27 13:25:00,12,,202405,202407,202409,202412,202503,202505
2024-03-28,O,2024-03-28 04:15:00,2024-03-28 13:30:00,2024-03-28 13:23:00,2024-03-28 13:25:00,11,,202405,202407,202409,202412,202503,202505
2024-03-29,X,,,,,,,,,,,,
2024-04-01,O,2024-04-01 04:15:00,2024-04-01 13:30:00,2024-04-01 12:23:00,2024-04-01 12:25:00,10,,202405,202407,202409,202412,202503,202505
2024-04-02,O,2024-04-02 04:15:00,2024-04-02 13:30:00,2024-04-02 12:23:00,2024-04-02 12:25:00,9,,202405,202407,202409,202412,202503,202505
2024-04-03,O,2024-04-03 04:15:00,2024-04-03 13:30:00,2024-04-03 12:23:00,2024-04-03 12:25:00,8,,202405,202407,202409,202412,202503,202505
2024-04-04,O,2024-04-04 04:15:00,2024-04-04 13:30:00,2024-04-04 12:23:00,2024-04-04 12:25:00,7,,202405,202407,202409,202412,202503,202505
2024-04-05,O,2024-04-05 04:15:00,2024-04-05 13:30:00,2024-04-05 12:23:00,2024-04-05 12:25:00,6,,202405,202407,202409,202412,202503,202505
2024-04-08,O,2024-04-08 04:15:00,2024-04-08 13:30:00,2024-04-08 12:23:00,2024-04-08 12:25:00,5,,202405,202407,202409,202412,202503,202505
2024-04-09,O,2024-04-09 04:15:00,2024-04-09 13:30:00,2024-04-09 12:23:00,2024-04-09 12:25:00,4,,202405,202407,202409,202412,202503,202505
2024-04-10,O,2024-04-10 04:15:00,2024-04-10 13:30:00,2024-04-10 12:23:00,2024-04-10 12:25:00,3,,202405,202407,202409,202412,202503,202505
2024-04-11,O,2024-04-11 04:15:00,2024-04-11 13:30:00,2024-04-11 12:23:00,2024-04-11 12:25:00,2,,202405,202407,202409,202412,202503,202505
2024-04-12,O,2024-04-12 04:15:00,2024-04-12 13:30:00,2024-04-12 12:23:00,2024-04-12 12:25:00,1,,202405,202407,202409,202412,202503,202505
2024-04-15,O,2024-04-15 04:15:00,2024-04-15 13:30:00,2024-04-15 12:23:00,2024-04-15 12:25:00,0,,202405,202407,202409,202412,202503,202505
2024-04-16,O,2024-04-16 04:15:00,2024-04-16 13:30:00,2024-04-16 12:23:00,2024-04-16 12:25:00,40,202405,202407,202409,202412,202503,202505,202507
2024-04-17,O,2024-04-17 04:15:00,2024-04-17 13:30:00,2024-04-17 12:23:00,2024-04-17 12:25:00,39,202405,202407,202409,202412,202503,202505,202507
2024-04-18,O,2024-04-18 04:15:00,2024-04-18 13:30:00,2024-04-18 12:23:00,2024-04-18 12:25:00,38,202405,202407,202409,202412,202503,202505,202507
2024-04-19,O,2024-04-19 04:15:00,2024-04-19 13:30:00,2024-04-19 12:23:00,2024-04-19 12:25:00,37,202405,202407,202409,202412,202503,202505,202507
2024-04-22,O,2024-04-22 04:15:00,2024-04-22 13:30:00,2024-04-22 12:23:00,2024-04-22 12:25:00,36,202405,202407,202409,202412,202503,202505,202507
2024-04-23,O,2024-04-23 04:15:00,2024-04-23 13:30:00,2024-04-23 12:23:00,2024-04-23 12:25:00,35,202405,202407,202409,202412,202503,202505,202507
2024-04-24,O,2024-04-24 04:15:00,2024-04-24 13:30:00,2024-04-24 12:23:00,2024-04-24 12:25:00,34,202405,202407,202409,202412,202503,202505,202507
2024-04-25,O,2024-04-25 04:15:00,2024-04-25 13:30:00,2024-04-25 12:23:00,2024-04-25 12:25:00,33,202405,202407,202409,202412,202503,202505,202507
2024-04-26,O,2024-04-26 04:15:00,2024-04-26 13:30:00,2024-04-26 12:23:00,2024-04-26 12:25:00,32,202405,202407,202409,202412,202503,202505,202507
2024-04-29,O,2024-04-29 04:15:00,2024-04-29 13:30:00,2024-04-29 12:23:00,2024-04-29 12:25:00,31,202405,202407,202409,202412,202503,202505,202507
2024-04-30,O,2024-04-30 04:15:00,2024-04-30 13:30:00,2024-04-30 12:23:00,2024-04-30 12:25:00,30,202405,202407,202409,202412,202503,202505,202507
2024-05-01,O,2024-05-01 04:15:00,2024-05-01 13:30:00,2024-05-01 12:23:00,2024-05-01 12:25:00,29,202405,202407,202409,202412,202503,202505,202507
2024-05-02,O,2024-05-02 04:15:00,2024-05-02 13:30:00,2024-05-02 12:23:00,2024-05-02 12:25:00,28,202405,202407,202409,202412,202503,202505,202507
2024-05-03,O,2024-05-03 04:15:00,2024-05-03 13:30:00,2024-05-03 12:23:00,2024-05-03 12:25:00,27,202405,202407,202409,202412,202503,202505,202507
2024-05-06,O,2024-05-06 04:15:00,2024-05-06 13:30:00,2024-05-06 12:23:00,2024-05-06 12:25:00,26,202405,202407,202409,202412,202503,202505,202507
2024-05-07,O,2024-05-07 04:15:00,2024-05-07 13:30:00,2024-05-07 12:23:00,2024-05-07 12:25:00,25,202405,202407,202409,202412,202503,202505,202507
2024-05-08,O,2024-05-08 04:15:00,2024-05-08 13:30:00,2024-05-08 12:23:00,2024-05-08 12:25:00,24,202405,202407,202409,202412,202503,202505,202507
2024-05-09,O,2024-05-09 04:15:00,2024-05-09 13:30:00,2024-05-09 12:23:00,2024-05-09 12:25:00,23,202405,202407,202409,202412,202503,202505,202507
2024-05-10,O,2024-05-10 04:15:00,2024-05-10 13:30:00,2024-05-10 12:23:00,2024-05-10 12:25:00,22,202405,202407,202409,202412,202503,202505,202507
2024-05-13,O,2024-05-13 04:15:00,2024-05-13 13:30:00,2024-05-13 12:23:00,2024-05-13 12:25:00,21,202405,202407,202409,202412,202503,202505,202507
2024-05-14,O,2024-05-14 04:15:00,2024-05-14 13:30:00,2024-05-14 12:23:00,2024-05-14 12:25:00,20,202405,202407,202409,202412,202503,202505,202507
2024-05-15,O,2024-05-15 04:15:00,2024-05-15 13:30:00,2024-05-15 12:23:00,2024-05-15 12:25:00,19,202405,202407,202409,202412,202503,202505,202507
2024-05-16,O,2024-05-16 04:15:00,2024-05-16 13:30:00,2024-05-16 12:23:00,2024-05-16 12:25:00,18,202405,202407,202409,202412,202503,202505,202507
2024-05-17,O,2024-05-17 04:15:00,2024-05-17 13:30:00,2024-05-17 12:23:00,2024-05-17 12:25:00,17,202405,202407,202409,202412,202503,202505,202507
2024-05-20,O,2024-05-20 04:15:00,2024-05-20 13:30:00,2024-05-20 12:23:00,2024-05-20 12:25:00,16,202405,202407,202409,202412,202503,202505,202507
2024-05-21,O,2024-05-21 04:15:00,2024-05-21 13:30:00,2024-05-21 12:23:00,2024-05-21 12:25:00,15,,202407,202409,202412,202503,202505,202507
2024-05-22,O,2024-05-22 04:15:00,2024-05-22 13:30:00,2024-05-22 12:23:00,2024-05-22 12:25:00,14,,202407,202409,202412,202503,202505,202507
2024-05-23,O,2024-05-23 04:15:00,2024-05-23 13:30:00,2024-05-23 12:23:00,2024-05-23 12:25:00,13,,202407,202409,202412,202503,202505,202507
2024-05-24,O,2024-05-24 04:15:00,2024-05-24 13:30:00,2024-05-24 12:23:00,2024-05-24 12:25:00,12,,202407,202409,202412,202503,202505,202507
2024-05-27,X,,,,,,,,,,,,
2024-05-28,O,2024-05-28 04:15:00,2024-05-28 13:30:00,2024-05-28 12:23:00,2024-05-28 12:25:00,11,,202407,202409,202412,202503,202505,202507
2024-05-29,O,2024-05-29 04:15:00,2024-05-29 13:30:00,2024-05-29 12:23:00,2024-05-29 12:25:00,10,,202407,202409,202412,202503,202505,202507
2024-05-30,O,2024-05-30 04:15:00,2024-05-30 13:30:00,2024-05-30 12:23:00,2024-05-30 12:25:00,9,,202407,202409,202412,202503,202505,202507
2024-05-31,O,2024-05-31 04:15:00,2024-05-31 13:30:00,2024-05-31 12:23:00,2024-05-31 12:25:00,8,,202407,202409,202412,202503,202505,202507
2024-06-03,O,2024-06-03 04:15:00,2024-06-03 13:30:00,2024-06-03 12:23:00,2024-06-03 12:25:00,7,,202407,202409,202412,202503,202505,202507
2024-06-04,O,2024-06-04 04:15:00,2024-06-04 13:30:00,2024-06-04 12:23:00,2024-06-04 12:25:00,6,,202407,202409,202412,202503,202505,202507
2024-06-05,O,2024-06-05 04:15:00,2024-06-05 13:30:00,2024-06-05 12:23:00,2024-06-05 12:25:00,5,,202407,202409,202412,202503,202505,202507
2024-06-06,O,2024-06-06 04:15:00,2024-06-06 13:30:00,2024-06-06 12:23:00,2024-06-06 12:25:00,4,,202407,202409,202412,202503,202505,202507
2024-06-07,O,2024-06-07 04:15:00,2024-06-07 13:30:00,2024-06-07 12:23:00,2024-06-07 12:25:00,3,,202407,202409,202412,202503,202505,202507
2024-06-10,O,2024-06-10 04:15:00,2024-06-10 13:30:00,2024-06-10 12:23:00,2024-06-10 12:25:00,2,,202407,202409,202412,202503,202505,202507
2024-06-11,O,2024-06-11 04:15:00,2024-06-11 13:30:00,2024-06-11 12:23:00,2024-06-11 12:25:00,1,,202407,202409,202412,202503,202505,202507
2024-06-12,O,2024-06-12 04:15:00,2024-06-12 13:30:00,2024-06-12 12:23:00,2024-06-12 12:25:00,0,,202407,202409,202412,202503,202505,202507
2024-06-13,O,2024-06-13 04:15:00,2024-06-13 13:30:00,2024-06-13 12:23:00,2024-06-13 12:25:00,43,202407,202409,202412,202503,202505,202507,202509
2024-06-14,O,2024-06-14 04:15:00,2024-06-14 13:30:00,2024-06-14 12:23:00,2024-06-14 12:25:00,42,202407,202409,202412,202503,202505,202507,202509
2024-06-17,O,2024-06-17 04:15:00,2024-06-17 13:30:00,2024-06-17 12:23:00,2024-06-17 12:25:00,41,202407,202409,202412,202503,202505,202507,202509
2024-06-18,O,2024-06-18 04:15:00,2024-06-18 13:30:00,2024-06-18 12:23:00,2024-06-18 12:25:00,40,202407,202409,202412,202503,202505,202507,202509
2024-06-19,X,,,,,,,,,,,,
2024-06-20,O,2024-06-20 04:15:00,2024-06-20 13:30:00,2024-06-20 12:23:00,2024-06-20 12:25:00,39,202407,202409,202412,202503,202505,202507,202509
2024-06-21,O,2024-06-21 04:15:00,2024-06-21 13:30:00,2024-06-21 12:23:00,2024-06-21 12:25:00,38,202407,202409,202412,202503,202505,202507,202509
2024-06-24,O,2024-06-24 04:15:00,2024-06-24 13:30:00,2024-06-24 12:23:00,2024-06-24 12:25:00,37,202407,202409,202412,202503,202505,202507,202509
2024-06-25,O,2024-06-25 04:15:00,2024-06-25 13:30:00,2024-06-25 12:23:00,2024-06-25 12:25:00,36,202407,202409,202412,202503,202505,202507,202509
2024-06-26,O,2024-06-26 04:15:00,2024-06-26 13:30:00,2024-06-26 12:23:00,2024-06-26 12:25:00,35,202407,202409,202412,202503,202505,202507,202509
2024-06-27,O,2024-06-27 04:15:00,2024-06-27 13:30:00,2024-06-27 12:23:00,2024-06-27 12:25:00,34,202407,202409,202412,202503,202505,202507,202509
2024-06-28,O,2024-06-28 04:15:00,2024-06-28 13:30:00,2024-06-28 12:23:00,2024-06-28 12:25:00,33,202407,202409,202412,202503,202505,202507,202509
2024-07-01,O,2024-07-01 04:15:00,2024-07-01 13:30:00,2024-07-01 12:23:00,2024-07-01 12:25:00,32,202407,202409,202412,202503,202505,202507,202509
2024-07-02,O,2024-07-02 04:15:00,2024-07-02 13:30:00,2024-07-02 12:23:00,2024-07-02 12:25:00,31,202407,202409,202412,202503,202505,202507,202509
2024-07-03,O,2024-07-03 04:15:00,2024-07-03 13:30:00,2024-07-03 12:23:00,2024-07-03 12:25:00,30,202407,202409,202412,202503,202505,202507,202509
2024-07-04,X,,,,,,,,,,,,
