trade_date,AUD,BRL,CAD,CHF,CLP,CNH,CNY,COP,CZK,DKK,EUR,GBP,HKD,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RUB,SAR,SEK,SGD,THB,TRY,TWD,ZAR
2016-05-24,0.7181,0.2792,0.761,1.0073,0.0017324,0.1523,,,0.04124,0.1499,1.1146,1.4632,0.12872,0.00353,7.3217e-05,0.259565,0.014766,0.00804,0.009093,0.0008387,0.05412,0.2426,0.1197,0.6735,0.021338,0.2519,0.01502,,0.120256,0.7239,0.027973,0.33965,,0.063871
2016-05-25,0.7199,0.278,0.7674,1.0095,0.0017324,0.1523,,,0.041312,0.1501,1.1163,1.4721,0.12878,0.00355,7.3282e-05,0.260139,0.014848,0.007994,0.009084,0.0008456,0.05429,0.2436,0.1202,0.6771,0.021368,0.2534,0.01528,,0.12051,0.7257,0.028033,0.34053,,0.063868
2016-05-26,0.7217,0.278,0.7699,1.0106,0.0017324,0.1524,,,0.041407,0.1505,1.1191,1.4662,0.12876,0.00356,7.3589e-05,0.260817,0.014887,0.008014,0.009113,0.000847,0.05419,0.2449,0.1208,0.6745,0.021421,0.254,0.0152,,0.120767,0.7276,0.028075,0.34055,,0.064233
2016-05-27,0.7184,0.2769,0.7677,1.0059,0.0017324,0.1521,,,0.041122,0.1495,1.1115,1.461,0.12875,0.00354,7.3611e-05,0.259929,0.014917,0.007972,0.00906,0.0008479,0.05419,0.245,0.1199,0.6697,0.021433,0.2533,0.01511,,0.119796,0.7248,0.027999,0.3378,,0.063638
2016-05-30,0.7187,0.2793,0.7662,1.0078,0.0017324,0.1517,,,0.041222,0.1498,1.1139,1.4636,0.12871,0.00355,7.3308e-05,0.260024,0.014884,0.008003,0.008999,0.0008389,0.05412,0.2429,0.1198,0.6699,0.021401,0.2533,0.01522,,0.119973,0.7237,0.027974,0.33839,,0.063185
2016-05-31,0.7218,0.276,0.7616,1.0062,0.0017324,0.1518,,,0.041191,0.1496,1.1128,1.4468,0.12869,0.00355,7.3282e-05,0.259538,0.014865,0.008004,0.009042,0.0008391,0.05411,0.2421,0.1193,0.6753,0.021378,0.2537,0.01496,,0.119897,0.7257,0.027956,0.33863,,0.063585
2016-06-01,0.7255,0.2781,0.7649,1.0114,0.0017324,0.1518,,,0.041378,0.1503,1.1183,1.4407,0.12868,0.00357,7.3196e-05,0.259531,0.014826,0.008043,0.009127,0.0008383,0.0541,0.2413,0.1205,0.6819,0.02145,0.2549,0.01494,,0.120482,0.726,0.028012,0.34022,,0.06413
2016-06-02,0.7223,0.2788,0.7625,1.0093,0.0017324,0.1518,,,0.041259,0.1499,1.1149,1.4429,0.12868,0.00357,7.3303e-05,0.25894,0.014859,0.008005,0.009183,0.0008428,0.05359,0.2411,0.1199,0.6806,0.021467,0.2542,0.01491,,0.120045,0.7272,0.028073,0.33899,,0.064298
2016-06-03,0.7364,0.2835,0.7736,1.0239,0.0017324,0.1528,,,0.041971,0.1525,1.1344,1.4514,0.12871,0.00363,7.3573e-05,0.259754,0.014863,0.008131,0.009369,0.000845,0.05375,0.2412,0.122,0.6951,0.021504,0.2585,0.01523,,0.122519,0.7363,0.028287,0.34452,,0.066343
2016-06-06,0.7378,0.2862,0.7804,1.031,0.0017324,0.1524,,,0.042083,0.1529,1.1371,1.4457,0.12874,0.00366,7.4778e-05,0.261588,0.014929,0.008157,0.009312,0.0008567,0.05369,0.244,0.1226,0.6934,0.021628,0.261,0.01533,,0.123224,0.7379,0.028374,0.34422,,0.067119
2016-06-07,0.7456,0.29,0.7833,1.0359,0.0017324,0.1521,,,0.042046,0.1528,1.1361,1.4548,0.12876,0.00366,7.5398e-05,0.260457,0.014978,0.008155,0.009318,0.0008602,0.05443,0.2463,0.1232,0.6974,0.02169,0.261,0.01547,,0.123057,0.7397,0.028389,0.34516,,0.067248
2016-06-08,0.7476,0.2964,0.7872,1.0425,0.0017324,0.1523,,,0.042179,0.1533,1.1396,1.4503,0.12885,0.00367,7.5381e-05,0.260817,0.015006,0.008181,0.009348,0.0008644,0.05523,0.2462,0.1233,0.7016,0.021735,0.2638,0.01569,,0.123291,0.7423,0.028468,0.34585,,0.067858
2016-06-09,0.7444,0.2945,0.7867,1.0381,0.0017324,0.152,,,0.041927,0.1524,1.1331,1.448,0.12884,0.00364,7.5284e-05,0.260675,0.014985,0.008149,0.00936,0.0008654,0.05477,0.247,0.1228,0.7133,0.021729,0.2613,0.01556,,0.122383,0.7399,0.028441,0.34587,,0.06756
2016-06-10,0.7377,0.2913,0.7833,1.0378,0.0017324,0.1514,,,0.041664,0.1514,1.1259,1.4258,0.12882,0.00361,7.5233e-05,0.258853,0.014978,0.0081,0.009368,0.0008584,0.05363,0.2456,0.1211,0.7058,0.021682,0.2574,0.01531,,0.12045,0.7351,0.028371,0.34153,,0.065574
2016-06-13,0.7389,0.2878,0.7814,1.037,0.0017324,0.1516,,,0.041783,0.1519,1.1293,1.4226,0.12882,0.00361,7.5194e-05,0.259168,0.014894,0.00813,0.009417,0.0008524,0.05311,0.2445,0.1209,0.7048,0.021691,0.2558,0.01522,,0.12125,0.7377,0.028419,0.34244,,0.065937
2016-06-14,0.7357,0.2863,0.7778,1.038,0.0017324,0.1514,,,0.041408,0.1507,1.1204,1.4104,0.12884,0.00357,7.4666e-05,0.257845,0.014865,0.008072,0.009437,0.0008524,0.05277,0.2435,0.1197,0.7003,0.021587,0.2524,0.01516,,0.12027,0.7376,0.028315,0.34081,,0.065234
2016-06-15,0.7414,0.2889,0.7743,1.0404,0.0017324,0.1516,,,0.041611,0.1515,1.1266,1.4179,0.12886,0.00359,7.489e-05,0.259309,0.014893,0.008125,0.009434,0.0008521,0.05311,0.244,0.1204,0.7042,0.021577,0.2548,0.01531,,0.120409,0.7398,0.028387,0.34255,,0.06571
2016-06-16,0.7371,0.2881,0.7718,1.0367,0.0017324,0.1516,,,0.041505,0.1511,1.1236,1.4207,0.12886,0.00357,7.4783e-05,0.258245,0.014858,0.008092,0.009586,0.0008539,0.05286,0.244,0.1191,0.7043,0.021548,0.2543,0.01525,,0.119835,0.7413,0.028337,0.34117,,0.065093
2016-06-17,0.7394,0.2918,0.7768,1.0409,0.0017324,0.1516,,,0.041646,0.1516,1.1272,1.4345,0.12884,0.00359,7.4946e-05,0.258598,0.01491,0.00812,0.009595,0.0008523,0.05316,0.2439,0.1196,0.7064,0.02153,0.2553,0.01544,,0.120116,0.7418,0.028381,0.34186,,0.06607
2016-06-20,0.7455,0.2945,0.7811,1.0391,0.0017324,0.1517,,,0.041822,0.1522,1.1314,1.4689,0.12885,0.00361,7.5426e-05,0.258994,0.014857,0.008151,0.009618,0.0008615,0.05356,0.246,0.1208,0.711,0.021616,0.2574,0.01557,,0.121215,0.7447,0.028399,0.34413,,0.06744
2016-06-21,0.7471,0.2947,0.7814,1.0402,0.0017324,0.1517,,,0.041596,0.1514,1.1259,1.4661,0.12889,0.00358,7.5494e-05,0.259262,0.01481,0.008122,0.009545,0.0008638,0.05377,0.2478,0.1205,0.7146,0.021604,0.2562,0.01564,,0.121038,0.7454,0.028398,0.34341,,0.067924
2016-06-22,0.7505,0.296,0.7797,1.043,0.0017324,0.1519,,,0.041763,0.152,1.1305,1.4686,0.1289,0.00359,7.5318e-05,0.259862,0.014821,0.00817,0.009575,0.0008656,0.05406,0.2478,0.1206,0.7173,0.021475,0.2585,0.01543,,0.121121,0.747,0.028428,0.34557,,0.068404
2016-06-23,0.7598,0.2985,0.7814,1.0444,0.0017324,0.1519,,,0.041944,0.1526,1.1357,1.4803,0.12891,0.00361,7.5483e-05,0.262288,0.01487,0.00821,0.009456,0.0008693,0.05466,0.2489,0.1224,0.724,0.021513,0.2595,0.01563,,0.122055,0.7475,0.028461,0.35059,,0.069192
2016-06-24,0.7502,0.2964,0.7714,1.0279,0.0017324,0.1507,,,0.040988,0.1496,1.1125,1.3664,0.12887,0.0035,7.4683e-05,0.257367,0.014715,0.008053,0.009784,0.0008483,0.05283,0.2439,0.118,0.7151,0.021336,0.25,0.01535,,0.11829,0.7407,0.028352,0.34222,,0.066403
2016-06-27,0.7338,0.2943,0.7637,1.0219,0.0017324,0.1496,,,0.040529,0.148,1.1006,1.318,0.12886,0.00345,7.4878e-05,0.257288,0.014715,0.007977,0.009807,0.0008458,0.0521,0.244,0.1164,0.699,0.021206,0.2469,0.01525,,0.116473,0.7338,0.028293,0.33996,,0.064729
2016-06-28,0.7368,0.3026,0.7662,1.0175,0.0017324,0.1495,,,0.04069,0.1486,1.105,1.335,0.12887,0.00349,7.5861e-05,0.257918,0.014717,0.008022,0.009728,0.0008539,0.05317,0.2455,0.1177,0.7031,0.021261,0.2493,0.01557,,0.117221,0.7377,0.028375,0.3456,,0.065983
2016-06-29,0.7439,0.3084,0.7703,1.0203,0.0017324,0.1503,,,0.040964,0.1493,1.1107,1.3426,0.12888,0.0035,7.6011e-05,0.259484,0.014774,0.008095,0.009751,0.0008611,0.05396,0.2475,0.1191,0.7119,0.021291,0.2511,0.01568,,0.117951,0.7418,0.028466,0.34548,,0.067328
2016-06-30,0.7445,0.3113,0.7709,1.0223,0.0017324,0.1498,,,0.040935,0.1489,1.1075,1.3241,0.12889,0.00351,7.57e-05,0.258967,0.014814,0.008097,0.009685,0.0008683,0.05464,0.248,0.1191,0.713,0.021209,0.253,0.01565,,0.117819,0.7415,0.028471,0.34728,,0.067777
2016-07-01,0.7482,0.3106,0.7747,1.0259,0.0017324,0.1498,,,0.041033,0.1495,1.1124,1.3258,0.12889,0.00351,7.6202e-05,0.259531,0.014853,0.008148,0.009749,0.0008733,0.0545,0.2501,0.1199,0.7163,0.021301,0.2521,0.01566,,0.118347,0.7427,0.028526,0.34458,,0.06858
2016-07-04,0.7541,0.3071,0.7783,1.0302,0.0017324,0.1498,,,0.04121,0.15,1.1158,1.3294,0.12889,0.00352,7.6214e-05,0.259552,0.014865,0.008173,0.009752,0.0008721,0.05433,0.2502,0.1207,0.7234,0.021341,0.2515,0.01566,,0.118819,0.7433,0.028518,0.34421,,0.068647
2016-07-05,0.7459,0.3031,0.7701,1.0232,0.0017324,0.1495,,,0.040941,0.1488,1.1073,1.3027,0.12889,0.0035,7.5717e-05,0.257202,0.014823,0.008117,0.009847,0.0008656,0.0532,0.2486,0.1189,0.7145,0.021245,0.2495,0.01552,,0.1172,0.7398,0.028427,0.34138,,0.067906
2016-07-06,0.7517,0.3005,0.7717,1.026,0.0017324,0.1493,,,0.041021,0.1492,1.11,1.2921,0.1289,0.00351,7.5706e-05,0.257646,0.014823,0.008143,0.009864,0.0008578,0.0533,0.2486,0.1185,0.7134,0.021238,0.2501,0.01555,,0.117313,0.7404,0.028398,0.34051,,0.067844
2016-07-07,0.7475,0.2981,0.7682,1.0216,0.0017324,0.1492,,,0.040892,0.1486,1.1056,1.2898,0.12889,0.00351,7.6098e-05,0.257447,0.014835,0.008119,0.009923,0.0008664,0.053,0.2484,0.1175,0.7221,0.02126,0.2493,0.01545,,0.116486,0.7406,0.028378,0.34033,,0.067584
2016-07-08,0.7569,0.3039,0.7667,1.0173,0.0017324,0.1492,,,0.040876,0.1485,1.1049,1.2952,0.12891,0.00352,7.5878e-05,0.257361,0.014843,0.008131,0.009953,0.0008608,0.05408,0.2479,0.1173,0.7294,0.021199,0.2501,0.01565,,0.116444,0.7428,0.028418,0.34567,,0.068857
2016-07-11,0.7535,0.3027,0.7617,1.0177,0.0017324,0.1491,,,0.040881,0.1487,1.1057,1.3004,0.1289,0.00353,7.6289e-05,0.257447,0.014894,0.008135,0.00973,0.0008716,0.05416,0.2503,0.1178,0.722,0.021154,0.2496,0.01559,,0.116675,0.7402,0.02844,0.34451,,0.069283
2016-07-12,0.7639,0.3043,0.7681,1.0124,0.0017324,0.1494,,,0.040943,0.1488,1.1069,1.3268,0.1289,0.00353,7.6208e-05,0.258245,0.014885,0.008159,0.009542,0.000871,0.05457,0.2512,0.1187,0.731,0.021111,0.2516,0.01568,,0.117243,0.7429,0.028393,0.34625,,0.069716
2016-07-13,0.761,0.3048,0.7714,1.0175,0.0017324,0.1495,,,0.041101,0.1493,1.1108,1.3158,0.12893,0.00354,7.6371e-05,0.259155,0.014915,0.008191,0.009585,0.0008725,0.05437,0.2517,0.1189,0.7273,0.021191,0.2521,0.01565,,0.118007,0.7424,0.028408,0.34471,,0.069032
2016-07-14,0.7638,0.3074,0.7761,1.0202,0.0017324,0.1495,,,0.041147,0.1495,1.1122,1.3331,0.12896,0.00354,7.647e-05,0.259747,0.014944,0.008226,0.009483,0.0008786,0.05458,0.2532,0.1197,0.7215,0.021265,0.2522,0.0159,,0.117901,0.7448,0.028539,0.34749,,0.070335
2016-07-15,0.7598,0.3065,0.7726,1.0175,0.0017324,0.1491,,,0.040939,0.1487,1.1063,1.3205,0.12896,0.00351,7.6359e-05,0.258672,0.014911,0.008191,0.009477,0.0008822,0.05419,0.2533,0.1183,0.714,0.021394,0.2508,0.01578,,0.116817,0.7426,0.028613,0.34566,,0.069767
2016-07-18,0.7593,0.3073,0.7723,1.0178,0.0017324,0.149,,,0.040967,0.1488,1.107,1.326,0.12895,0.00352,7.6429e-05,0.259612,0.01488,0.008212,0.009425,0.0008797,0.05436,0.2515,0.1184,0.7111,0.021404,0.2532,0.01591,,0.116863,0.7418,0.028607,0.33697,,0.070153
2016-07-19,0.7509,0.3063,0.7679,1.0148,0.0017324,0.1491,,,0.040765,0.1481,1.1016,1.3088,0.12894,0.00349,7.6406e-05,0.259094,0.014898,0.008171,0.00943,0.0008802,0.05392,0.25,0.1175,0.705,0.021314,0.2513,0.01571,,0.116108,0.7386,0.028566,0.32786,,0.069465
2016-07-20,0.7477,0.3073,0.7659,1.013,0.0017324,0.1497,,,0.04073,0.1479,1.1006,1.3153,0.12893,0.0035,7.6272e-05,0.259195,0.01488,0.008165,0.009358,0.0008772,0.0537,0.2482,0.1175,0.7022,0.021222,0.2517,0.01567,,0.116253,0.7368,0.028545,0.3242,,0.069733
2016-07-21,0.7489,0.3044,0.7641,1.0134,0.0017324,0.1498,,,0.04076,0.148,1.1014,1.3203,0.12893,0.00351,7.6342e-05,0.260241,0.014885,0.008177,0.009446,0.00088,0.05366,0.2473,0.1177,0.6989,0.02122,0.2526,0.01554,,0.116276,0.7378,0.02859,0.32575,,0.070095
2016-07-22,0.7466,0.3051,0.7606,1.0119,0.0017324,0.1496,,,0.040571,0.1474,1.0963,1.3091,0.12891,0.0035,7.6336e-05,0.260329,0.014906,0.008162,0.009422,0.0008816,0.05396,0.2466,0.1169,0.7001,0.021228,0.2514,0.01544,,0.115378,0.7362,0.028615,0.32612,,0.070037
2016-07-25,0.7467,0.3044,0.7564,1.014,0.0017324,0.1495,,,0.04067,0.1477,1.099,1.3125,0.12892,0.00352,7.6109e-05,0.260058,0.014848,0.008206,0.00945,0.0008798,0.05328,0.2454,0.1166,0.6992,0.021201,0.2519,0.01528,,0.115643,0.734,0.028538,0.32917,,0.069623
2016-07-26,0.7506,0.3054,0.7579,1.0078,0.0017324,0.1497,,,0.040654,0.1477,1.0987,1.3136,0.12891,0.00351,7.5924e-05,0.260322,0.014865,0.008223,0.009557,0.000881,0.05319,0.2459,0.1167,0.704,0.021207,0.252,0.0152,,0.115554,0.7357,0.028576,0.32848,,0.069563
2016-07-27,0.7482,0.3057,0.7574,1.0099,0.0017324,0.1498,,,0.040738,0.1481,1.102,1.3186,0.12892,0.00351,7.6115e-05,0.260396,0.014892,0.008275,0.009479,0.0008819,0.05317,0.245,0.1168,0.7065,0.021186,0.2518,0.01515,,0.115616,0.7371,0.028609,0.33,,0.070165
2016-07-28,0.7502,0.3037,0.7596,1.0192,0.0017324,0.1501,,,0.040953,0.1488,1.1071,1.3146,0.12893,0.00355,7.6348e-05,0.261288,0.014915,0.00833,0.009486,0.0008889,0.05296,0.2467,0.1167,0.7072,0.021235,0.2539,0.01501,,0.115723,0.7384,0.028683,0.33146,,0.070699
2016-07-29,0.7601,0.3081,0.7665,1.0325,0.0017324,0.1508,,,0.041352,0.1503,1.1178,1.3238,0.12889,0.00359,7.6266e-05,0.26235,0.014928,0.008432,0.009798,0.0008926,0.05329,0.2454,0.1186,0.7223,0.021214,0.2565,0.01516,,0.116947,0.7461,0.028751,0.33441,,0.072113
2016-08-01,0.7564,0.306,0.7634,1.0331,0.0017324,0.1505,,,0.04132,0.1501,1.1168,1.3187,0.12885,0.00359,7.6628e-05,0.262323,0.014979,0.008432,0.009769,0.0009019,0.05307,0.2488,0.1178,0.7193,0.021307,0.2563,0.01495,,0.116452,0.7458,0.028772,0.33436,,0.071931
2016-08-02,0.7608,0.3067,0.7641,1.037,0.0017324,0.1508,,,0.041526,0.1509,1.1226,1.3345,0.12885,0.0036,7.64e-05,0.262447,0.014982,0.008462,0.00991,0.0009016,0.0528,0.2468,0.1186,0.7235,0.021264,0.2595,0.01499,,0.117528,0.7473,0.028766,0.33386,,0.071367
2016-08-03,0.7578,0.3079,0.7645,1.0274,0.0017324,0.1505,,,0.041236,0.1498,1.1145,1.3316,0.12888,0.00359,7.6179e-05,0.261431,0.014926,0.008334,0.009885,0.0008949,0.05281,0.2467,0.1183,0.7149,0.021259,0.2602,0.01507,,0.116947,0.7447,0.028567,0.33149,,0.071419
2016-08-04,0.7633,0.312,0.7685,1.027,0.0017324,0.1504,,,0.041188,0.1497,1.1131,1.3118,0.12892,0.00358,7.6075e-05,0.261274,0.014939,0.008332,0.009884,0.0008976,0.05287,0.2469,0.1185,0.7178,0.021247,0.2595,0.01522,,0.117364,0.745,0.028647,0.33224,,0.072905
2016-08-05,0.7625,0.3154,0.7599,1.0207,0.0017324,0.15,,,0.041046,0.1492,1.1091,1.3081,0.12895,0.00357,7.622e-05,0.260193,0.014977,0.008326,0.009829,0.0009003,0.05334,0.2482,0.1176,0.7144,0.02131,0.2592,0.01526,,0.116799,0.7431,0.028509,0.33256,,0.072968
2016-08-08,0.7654,0.3156,0.7596,1.0174,0.0017324,0.15,,,0.041006,0.149,1.1083,1.3038,0.12891,0.00356,7.6196e-05,0.261677,0.01496,0.00832,0.009759,0.0009021,0.05387,0.2476,0.1179,0.7142,0.021319,0.2596,0.01548,,0.116573,0.7424,0.028595,0.33529,,0.073549
2016-08-09,0.7666,0.318,0.761,1.0181,0.0017324,0.1501,,,0.041112,0.1493,1.1108,1.2999,0.12892,0.00357,7.6202e-05,0.262185,0.014958,0.008364,0.009814,0.0009043,0.05423,0.2483,0.1188,0.715,0.021327,0.2607,0.01542,,0.117169,0.7438,0.028654,0.33647,,0.074447
2016-08-10,0.7711,0.3204,0.7658,1.025,0.0017324,0.1506,,,0.041332,0.1502,1.1173,1.301,0.12892,0.0036,7.6266e-05,0.26191,0.014995,0.008419,0.009872,0.0009141,0.05443,0.2502,0.1208,0.7209,0.021402,0.2619,0.01545,,0.118224,0.7457,0.028762,0.33815,,0.07516
2016-08-11,0.7703,0.3188,0.7708,1.0259,0.0017324,0.1505,,,0.041234,0.1498,1.1142,1.2967,0.12893,0.00359,7.6266e-05,0.262261,0.014963,0.008413,0.009811,0.0009086,0.05494,0.2495,0.1213,0.7212,0.021374,0.2616,0.01553,,0.118196,0.7445,0.028804,0.33817,,0.074617
2016-08-12,0.7649,0.3137,0.7718,1.0256,0.0017324,0.1503,,,0.041309,0.15,1.1162,1.2917,0.12893,0.0036,7.6249e-05,0.262405,0.014953,0.008435,0.009877,0.0009069,0.05475,0.2485,0.1217,0.7196,0.021442,0.2612,0.01542,,0.118233,0.7428,0.028752,0.33772,,0.073981
2016-08-15,0.7679,0.3148,0.7744,1.0283,0.0017324,0.1504,,,0.041387,0.1503,1.1183,1.2874,0.12893,0.00361,7.6418e-05,0.263456,0.014953,0.008465,0.009877,0.0009076,0.0553,0.2494,0.1216,0.7214,0.021507,0.2621,0.01564,,0.118171,0.7444,0.028894,0.33978,,0.075227
2016-08-16,0.7701,0.3141,0.7786,1.0392,0.0017324,0.1509,,,0.041725,0.1515,1.1276,1.3037,0.12896,0.00364,7.6418e-05,0.264732,0.014978,0.008531,0.009974,0.0009147,0.0555,0.2503,0.122,0.728,0.021628,0.2638,0.0157,,0.118855,0.7467,0.02889,0.34131,,0.074874
2016-08-17,0.7648,0.3119,0.7781,1.0396,0.0017324,0.1507,,,0.041775,0.1517,1.1287,1.3043,0.12896,0.00363,7.6098e-05,0.264145,0.014978,0.008532,0.009978,0.0009034,0.05506,0.2496,0.1219,0.7243,0.021535,0.2633,0.01565,,0.118706,0.7449,0.028847,0.34248,,0.074508
2016-08-18,0.7692,0.309,0.783,1.0481,0.0017324,0.1508,,,0.042017,0.1526,1.1354,1.3149,0.12898,0.00366,7.622e-05,0.26576,0.014966,0.008589,0.010008,0.0009029,0.05521,0.2503,0.1227,0.7297,0.021616,0.2646,0.0157,,0.119802,0.7468,0.028938,0.3418,,0.07487
2016-08-19,0.762,0.3109,0.7775,1.0418,0.0017324,0.1502,,,0.041904,0.1522,1.1323,1.3078,0.12898,0.00365,7.5959e-05,0.265344,0.014914,0.008572,0.009977,0.0008949,0.05476,0.2489,0.1217,0.7263,0.021541,0.2624,0.01566,,0.119254,0.7429,0.02887,0.34112,,0.073933
2016-08-22,0.7631,0.3117,0.7722,1.04,0.0017324,0.1502,,,0.041904,0.1521,1.1324,1.3138,0.12898,0.00365,7.5609e-05,0.264796,0.014883,0.008578,0.009972,0.0008884,0.05469,0.2481,0.1217,0.7277,0.021458,0.2628,0.01545,,0.11948,0.7404,0.028835,0.33988,,0.073627
2016-08-23,0.7623,0.3101,0.7745,1.0387,0.0017324,0.1502,,,0.041843,0.1519,1.1307,1.3194,0.12898,0.00365,7.5637e-05,0.265048,0.014913,0.008571,0.009979,0.0008963,0.05417,0.2484,0.1218,0.7303,0.021514,0.2623,0.01552,,0.119323,0.74,0.028883,0.3391,,0.071641
2016-08-24,0.7611,0.3103,0.7732,1.0339,0.0017324,0.1499,,,0.041677,0.1513,1.1262,1.3228,0.12897,0.00364,7.5483e-05,0.265618,0.014901,0.008544,0.009954,0.0008912,0.05409,0.2479,0.1217,0.7308,0.021503,0.2613,0.01534,,0.119072,0.738,0.028868,0.33867,,0.070567
2016-08-25,0.7615,0.3097,0.7735,1.0331,0.0017324,0.1499,,,0.041743,0.1515,1.128,1.317,0.12895,0.00365,7.5517e-05,0.265979,0.014915,0.008564,0.009944,0.0008958,0.05438,0.2487,0.1216,0.7301,0.021573,0.2603,0.01546,,0.118893,0.7388,0.028935,0.34088,,0.070267
2016-08-26,0.7554,0.3055,0.7688,1.0217,0.0017324,0.1494,,,0.04141,0.1503,1.1189,1.3126,0.12892,0.00362,7.5609e-05,0.264529,0.014911,0.008515,0.009817,0.000898,0.05378,0.249,0.1205,0.7224,0.021565,0.2587,0.01541,,0.117628,0.7357,0.028842,0.33828,,0.069746
2016-08-29,0.7576,0.3086,0.7682,1.0224,0.0017324,0.1495,,,0.041405,0.1503,1.1188,1.3113,0.12894,0.00362,7.5386e-05,0.264082,0.014886,0.008535,0.009808,0.0008887,0.05377,0.2473,0.1208,0.7258,0.021538,0.2574,0.01543,,0.118153,0.7357,0.028924,0.33875,,0.069413
2016-08-30,0.7511,0.3079,0.7644,1.0166,0.0017324,0.1494,,,0.041232,0.1497,1.1142,1.3084,0.1289,0.0036,7.5375e-05,0.263741,0.014918,0.00853,0.009712,0.0008932,0.05309,0.2466,0.1199,0.7221,0.021524,0.2557,0.01532,,0.117044,0.7332,0.028898,0.33744,,0.068796
2016-08-31,0.7515,0.3093,0.7624,1.0172,0.0017324,0.1495,,,0.041278,0.1499,1.1158,1.3127,0.12891,0.0036,7.5364e-05,0.264697,0.014931,0.008588,0.009669,0.0008964,0.05305,0.2466,0.12,0.7256,0.021471,0.2556,0.01531,,0.116803,0.7339,0.02888,0.33815,,0.068117
2016-09-01,0.7556,0.3086,0.7635,1.0205,0.0017324,0.1496,,,0.041449,0.1505,1.1199,1.327,0.12891,0.00362,7.5313e-05,0.265449,0.014933,0.008638,0.00968,0.0008914,0.05329,0.2453,0.1202,0.7283,0.021394,0.2569,0.01517,,0.116965,0.7356,0.028902,0.33774,,0.068552
2016-09-02,0.7566,0.3083,0.7694,1.0201,0.0017324,0.1493,,,0.041303,0.15,1.116,1.3296,0.12894,0.0036,7.5489e-05,0.266,0.014964,0.008625,0.009621,0.0008956,0.05381,0.2446,0.1202,0.7292,0.021418,0.2556,0.01536,,0.116587,0.7353,0.028879,0.33881,,0.068977
2016-09-05,0.7584,0.3057,0.7733,1.0205,0.0017324,0.1494,,,0.041264,0.1499,1.115,1.3302,0.12894,0.0036,7.6017e-05,0.26571,0.014964,0.008615,0.009675,0.0009043,0.05388,0.2458,0.1205,0.7307,0.021497,0.2569,0.01535,,0.116775,0.7368,0.028776,0.33947,,0.069526
2016-09-06,0.7679,0.312,0.7789,1.0304,0.0017324,0.1498,,,0.041635,0.1512,1.1251,1.3435,0.12895,0.00363,7.6161e-05,0.266361,0.015036,0.008694,0.009794,0.0009051,0.05469,0.245,0.1223,0.7413,0.021465,0.2596,0.01551,,0.118047,0.7427,0.028898,0.34217,,0.071532
2016-09-07,0.7671,0.312,0.7754,1.0314,0.0017324,0.1499,,,0.041602,0.151,1.1243,1.3336,0.12893,0.00364,7.6441e-05,0.266177,0.015068,0.008707,0.009827,0.0009169,0.05435,0.2464,0.1222,0.7447,0.021416,0.2603,0.01555,,0.118485,0.7425,0.028874,0.34038,,0.071201
2016-09-08,0.7644,0.3128,0.7741,1.0277,0.0017324,0.1497,,,0.041662,0.1513,1.1258,1.33,0.12891,0.00365,7.6611e-05,0.266255,0.015056,0.008716,0.009757,0.0009147,0.05367,0.2472,0.122,0.7388,0.02135,0.2603,0.01565,,0.118411,0.74,0.028742,0.33872,,0.07084
2016-09-09,0.7552,0.3058,0.7678,1.0253,0.0017324,0.1493,,,0.041556,0.1509,1.1229,1.3273,0.12893,0.00363,7.6307e-05,0.265717,0.014995,0.008706,0.009738,0.0009109,0.05312,0.2457,0.1211,0.7337,0.021178,0.2588,0.01546,,0.117693,0.7363,0.028707,0.33672,,0.069545
2016-09-12,0.7561,0.3078,0.7668,1.0289,0.0017324,0.1496,,,0.04161,0.151,1.1243,1.3335,0.12891,0.00363,7.5546e-05,0.265456,0.014946,0.008725,0.00982,0.0008987,0.05293,0.2457,0.1217,0.7349,0.021024,0.2585,0.0155,,0.117875,0.7372,0.02867,0.33719,,0.070171
2016-09-13,0.7454,0.3014,0.7591,1.0229,0.0017324,0.1495,,,0.041481,0.1506,1.1209,1.3184,0.12889,0.00361,7.5965e-05,0.264061,0.014946,0.008697,0.009735,0.000893,0.05244,0.2433,0.1208,0.7244,0.020994,0.2575,0.01529,,0.117108,0.7309,0.028607,0.33485,,0.069324
2016-09-14,0.7474,0.2999,0.7577,1.0273,0.0017324,0.15,,,0.04163,0.1511,1.1251,1.3237,0.1289,0.00362,7.5723e-05,0.264082,0.014947,0.008724,0.009766,0.0008887,0.05207,0.2426,0.1214,0.7282,0.021065,0.2592,0.01534,,0.117795,0.7338,0.028654,0.33562,,0.070002
2016-09-15,0.7516,0.3028,0.7601,1.0291,0.0017324,0.1504,,,0.041599,0.151,1.1243,1.324,0.12889,0.00363,7.5855e-05,0.264957,0.014921,0.008731,0.009788,0.0008867,0.05191,0.2415,0.1215,0.7316,0.020944,0.2599,0.01544,,0.11788,0.7339,0.028658,0.3368,,0.070531
2016-09-16,0.7481,0.3054,0.7568,1.0194,0.0017324,0.1503,,,0.041279,0.1497,1.1153,1.3004,0.12889,0.00362,7.6017e-05,0.264753,0.014927,0.008673,0.009764,0.0008913,0.05085,0.2415,0.1202,0.726,0.020897,0.2586,0.01536,,0.116674,0.7303,0.028633,0.3355,,0.070267
