trade_date,AUD,BRL,CAD,CHF,CLP,CNH,CNY,COP,CZK,DKK,EUR,GBP,HKD,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RUB,SAR,SEK,SGD,THB,TRY,TWD,ZAR
1991-05-27,0.7574,,0.8699,0.6906,0.0029635,,0.1874,,,0.1527,1.2253,1.7385,0.12896,,,0.44228,0.048309,,0.007236,0.0013719,0.33277,0.3625,0.1502,0.5825,,,,0.2665,0.164123,0.5655,0.039,256.41022,0.036754,0.35714
1991-05-28,0.7601,,0.8725,0.6918,0.0029635,,0.1874,,,0.1536,1.2305,1.7465,0.12912,,,0.44228,0.048403,,0.007257,0.0013736,0.33333,0.3625,0.1509,0.5825,,,,0.2665,0.164042,0.565,0.03913,250.00003,0.036717,0.35676
1991-05-29,0.7615,,0.8726,0.6835,0.0029635,,0.1874,,,0.1527,1.2335,1.728,0.12909,,,0.44228,0.048333,,0.007236,0.0013751,0.33333,0.3628,0.1501,0.5858,,,,0.2665,0.163199,0.5653,0.03913,256.41022,0.036734,0.35746
1991-05-30,0.7579,,0.873,0.6821,0.0029635,,0.18695,,,0.1516,1.2176,1.715,0.12938,,,0.44228,0.048333,,0.007254,0.0013774,0.33333,0.3628,0.1492,0.584,,,,0.2665,0.162206,0.5672,0.03903,250.00003,0.036765,0.35587
1991-05-31,0.7597,,0.8734,0.6747,0.0029195,,0.18695,,,0.1498,1.2086,1.698,0.12933,,,0.44228,0.048146,,0.007223,0.0013777,0.33333,0.3624,0.1476,0.5821,,,,0.2666,0.160321,0.5672,0.03903,250.00003,0.036781,0.35435
1991-06-03,0.7583,,0.874,0.6714,0.0029195,,0.18678,,,0.149,1.1972,1.697,0.12923,,,0.44228,0.04787,,0.00719,0.0013785,0.33222,0.3617,0.1469,0.5815,,,,0.2666,0.159719,0.5664,0.039,243.90243,0.036758,0.35316
1991-06-04,0.7633,,0.874,0.6734,0.0029195,,0.18661,,,0.1496,1.2011,1.699,0.12919,,,0.44228,0.047619,,0.007212,0.0013762,0.33222,0.3615,0.1474,0.5856,,,,0.2665,0.160077,0.5648,0.03892,243.90243,0.036812,0.35398
1991-06-05,0.7487,,0.8734,0.6684,0.0029195,,0.18661,,,0.1488,1.1972,1.6935,0.12911,,,0.44228,0.047619,,0.007188,0.0013719,0.33222,0.3613,0.1466,0.5839,,,,0.2667,0.159071,0.5645,0.03889,243.90243,0.036812,0.3546
1991-06-06,0.75,,0.8724,0.6656,0.0029195,,0.18661,,,0.1487,1.1975,1.6878,0.12916,,,0.44228,0.047596,,0.007185,0.0013719,0.33222,0.3611,0.1464,0.579,,,,0.2666,0.158768,0.5643,0.03889,243.90243,0.036826,0.35236
1991-06-07,0.7515,,0.8713,0.6583,0.0029195,,0.18661,,,0.1471,1.186,1.6715,0.12916,,,0.44228,0.047619,,0.007127,0.0013723,0.33222,0.361,0.145,0.581,,,,0.2666,0.157245,0.5632,0.03888,243.90243,0.036819,0.35174
1991-06-10,0.7545,,0.8717,0.6615,0.0029195,,0.1863,,,0.1471,1.1832,1.6715,0.12923,,,0.44228,0.047483,,0.007047,0.0013719,0.33167,0.3598,0.1449,0.5782,,,,0.2666,0.157134,0.5626,0.03886,243.90243,0.036785,0.35149
1991-06-11,0.7567,,0.8737,0.6603,0.0029195,,0.1863,,,0.1467,1.1822,1.6657,0.12938,,,0.44228,0.047596,,0.007082,0.00137,0.33167,0.3599,0.1446,0.5757,,,,0.2666,0.157109,0.5607,0.03878,243.90243,0.036799,0.35124
1991-06-12,0.7543,,0.8746,0.6525,0.0029195,,0.1863,,,0.145,1.1692,1.6435,0.12938,,,0.44228,0.047551,,0.007047,0.0013709,0.33167,0.3592,0.143,0.5725,,,,0.2667,0.155231,0.5612,0.03877,238.09523,0.036792,0.34928
1991-06-13,0.7536,,0.8747,0.6505,0.0029195,,0.18609,,,0.1444,1.1633,1.6355,0.12935,,,0.44228,0.047755,,0.007076,0.0013833,0.33167,0.3577,0.1424,0.571,,,,0.2666,0.154512,0.5593,0.03877,238.09523,0.036776,0.34686
1991-06-14,0.756,,0.8753,0.6521,0.0029195,,0.18609,,,0.1451,1.169,1.6385,0.12931,,,0.44228,0.047619,,0.007115,0.0013758,0.33167,0.3586,0.1432,0.5725,,,,0.2666,0.15528,0.5587,0.03871,238.09523,0.036792,0.34806
1991-06-17,0.7645,,0.876,0.6468,0.0029195,,0.18609,,,0.1442,1.1625,1.6265,0.12942,,,0.44228,0.047642,,0.007094,0.0013772,0.3314,0.3583,0.1421,0.575,,,,0.2665,0.153858,0.5599,0.03872,238.09523,0.036777,0.3468
1991-06-18,0.7645,,0.8758,0.6402,0.0029195,,0.18609,,,0.143,1.1539,1.612,0.12944,,,0.44228,0.047259,,0.007097,0.0013728,0.3314,0.358,0.141,0.5764,,,,0.2665,0.152648,0.5591,0.03872,238.09523,0.036826,0.34578
1991-06-19,0.7645,,0.8754,0.6499,0.0029195,,0.18609,,,0.1448,1.165,1.635,0.12945,,,0.44228,0.047259,,0.007139,0.0013728,0.3314,0.3584,0.1427,0.5769,,,,0.2667,0.154512,0.5577,0.03875,238.09523,0.036832,0.34752
1991-06-20,0.7655,,0.8764,0.6486,0.0029195,,0.18625,,,0.1442,1.1677,1.635,0.12945,,,0.44228,0.047304,,0.007208,0.0013728,0.3314,0.3593,0.1424,0.5763,,,,0.2665,0.153775,0.5593,0.03872,238.09523,0.036809,0.34758
1991-06-21,0.7665,,0.8751,0.6465,0.0029195,,0.18625,,,0.1443,1.1616,1.627,0.1296,,,0.44228,0.047416,,0.007194,0.0013736,0.3314,0.3593,0.1424,0.5778,,,,0.2665,0.153799,0.5632,0.03877,238.09523,0.036805,0.3471
1991-06-24,0.7665,,0.8756,0.6521,0.0029195,,0.18625,,,0.1451,1.1729,1.6465,0.12958,,,0.44228,0.047438,,0.007199,0.0013814,0.33123,0.3593,0.1435,0.5774,,,,0.2666,0.154799,0.5631,0.03878,238.09523,0.036826,0.34928
1991-06-25,0.767,,0.876,0.6441,0.0029195,,0.18625,,,0.1442,1.1644,1.631,0.12945,,,0.44228,0.047281,,0.007204,0.0013672,0.33123,0.3593,0.1427,0.5774,,,,0.2665,0.153823,0.5624,0.03878,238.09523,0.036873,0.34662
1991-06-26,0.7677,,0.8756,0.6477,0.0029195,,0.18625,,,0.1451,1.1727,1.639,0.12909,,,0.44228,0.047348,,0.007231,0.0013659,0.33123,0.3596,0.1436,0.5765,,,,0.2665,0.154871,0.5656,0.03885,238.09523,0.036887,0.34752
1991-06-27,0.768,,0.8758,0.6454,0.0029195,,0.18625,,,0.1441,1.1677,1.6345,0.12918,,,0.44228,0.047416,,0.007241,0.0013693,0.33123,0.3596,0.1428,0.577,,,,0.2666,0.153894,0.5658,0.03883,238.09523,0.036894,0.34782
1991-06-28,0.7673,,0.8761,0.6418,0.0028732,,0.18625,,,0.1441,1.1549,1.622,0.12914,,,0.41754,0.047438,,0.007252,0.0013747,0.33123,0.3588,0.1428,0.577,,,,0.2666,0.154048,0.5672,0.03886,238.09523,0.036887,0.34626
1991-07-01,0.7667,,0.8754,0.639,0.0028732,,0.18625,,,0.1422,1.1541,1.6145,0.12878,,,0.41754,0.047326,,0.007225,0.0013776,0.33112,0.3584,0.1408,0.5731,,,,0.2665,0.152114,0.565,0.03886,232.55813,0.036873,0.34566
1991-07-02,0.7654,,0.8754,0.6327,0.0028732,,0.18592,,,0.1413,1.1416,1.6025,0.12873,,,0.41754,0.043309,,0.007206,0.0013734,0.33112,0.358,0.14,0.5698,,,,0.2665,0.150943,0.5657,0.0388,232.55813,0.037209,0.34364
1991-07-03,0.7645,,0.8755,0.6317,0.0028732,,0.18571,,,0.1414,1.1447,1.606,0.12865,,,0.41754,0.043253,,0.007168,0.0013693,0.33112,0.358,0.1401,0.5685,,,,0.2667,0.151057,0.565,0.0388,232.55813,0.037168,0.34461
1991-07-04,0.7632,,0.8755,0.6315,0.0028732,,0.18571,,,0.1405,1.1409,1.605,0.12868,,,0.41754,0.038052,,0.007189,0.0013693,0.33112,0.3579,0.1394,0.5671,,,,0.2666,0.150263,0.5643,0.03898,232.55813,0.037064,0.34368
1991-07-05,0.7663,,0.8746,0.6347,0.0028732,,0.18571,,,0.1415,1.1442,1.6185,0.12881,,,0.41754,0.038052,,0.007228,0.0013666,0.33112,0.3578,0.1402,0.5685,,,,0.2665,0.151366,0.5664,0.03877,232.55813,0.037037,0.34352
1991-07-08,0.768,,0.8732,0.6396,0.0028732,,0.18591,,,0.1427,1.1535,1.6345,0.12873,,,0.41754,0.038358,,0.007208,0.0013651,0.33046,0.3588,0.1414,0.5685,,,,0.2665,0.15259,0.5659,0.03877,232.55813,0.037003,0.34843
1991-07-09,0.7671,,0.8712,0.6355,0.0028732,,0.18607,,,0.1422,1.1533,1.623,0.12882,,,0.41754,0.03867,,0.007212,0.0013638,0.33046,0.3588,0.1409,0.567,,,,0.2665,0.152091,0.5674,0.0388,232.55813,0.036985,0.34572
1991-07-10,0.7685,,0.8718,0.6361,0.0028732,,0.18607,,,0.1425,1.1522,1.622,0.12889,,,0.41754,0.03867,,0.007219,0.0013622,0.33046,0.3586,0.1413,0.5649,,,,0.2667,0.152462,0.5687,0.0388,232.55813,0.03698,0.34662
1991-07-11,0.7694,,0.8705,0.629,0.0028732,,0.18607,,,0.141,1.1421,1.6055,0.12883,,,0.41754,0.03858,,0.007216,0.0013618,0.33046,0.3587,0.1399,0.5636,,,,0.2665,0.150875,0.568,0.0388,232.55813,0.037016,0.34482
1991-07-12,0.7735,,0.8703,0.6452,0.0028732,,0.18607,,,0.1445,1.1654,1.651,0.12874,,,0.41754,0.038625,,0.007313,0.0013614,0.33046,0.3595,0.1433,0.5637,,,,0.2665,0.154381,0.5687,0.03878,232.55813,0.037016,0.34904
1991-07-15,0.7758,,0.8726,0.6461,0.0028732,,0.18629,,,0.1445,1.1671,1.6515,0.12878,,,0.41754,0.03864,,0.007315,0.0013616,0.33014,0.3595,0.1432,0.565,,,,0.2665,0.154369,0.5711,0.03874,232.55813,0.036981,0.34965
1991-07-16,0.7775,,0.8723,0.6404,0.0028732,,0.18629,,,0.1439,1.1636,1.6425,0.12881,,,0.41754,0.03861,,0.007291,0.0013609,0.33014,0.3593,0.1427,0.5673,,,,0.2666,0.153823,0.5711,0.03886,232.55813,0.03701,0.34782
1991-07-17,0.777,,0.8712,0.6437,0.0028732,,0.18629,,,0.1443,1.1697,1.65,0.12888,,,0.41754,0.038521,,0.00731,0.0013609,0.33014,0.3591,0.1432,0.5658,,,,0.2665,0.15425,0.5706,0.03888,232.55813,0.037056,0.34812
1991-07-18,0.774,,0.8649,0.6513,0.0028732,,0.18629,,,0.146,1.1805,1.6665,0.12871,,,0.41754,0.038521,,0.00731,0.0013614,0.33014,0.3591,0.1449,0.5635,,,,0.2665,0.156018,0.5705,0.03885,232.55813,0.037095,0.34843
1991-07-19,0.778,,0.8613,0.6601,0.0028732,,0.18629,,,0.1479,1.1925,1.6915,0.12879,,,0.41754,0.038655,,0.007329,0.0013678,0.33014,0.3595,0.1467,0.5665,,,,0.2666,0.158028,0.5711,0.03885,232.55813,0.037113,0.35075
1991-07-22,0.7757,,0.8663,0.6566,0.0028732,,0.18654,,,0.1471,1.192,1.681,0.12886,,,0.41754,0.038655,,0.007275,0.001362,0.32992,0.3592,0.1459,0.5657,,,,0.2666,0.157085,0.5711,0.03886,238.09523,0.037161,0.34904
1991-07-23,0.7765,,0.8669,0.6555,0.0028732,,0.18654,,,0.1473,1.1909,1.68,0.12889,,,0.41754,0.038805,,0.0073,0.0013633,0.32992,0.3587,0.1461,0.5642,,,,0.2665,0.15722,0.5708,0.03894,232.55813,0.037147,0.34782
1991-07-24,0.7765,,0.8676,0.6615,0.0028732,,0.18654,,,0.1489,1.2051,1.693,0.12899,,,0.41754,0.03879,,0.007279,0.0013653,0.32992,0.3593,0.1475,0.5668,,,,0.2667,0.159008,0.5713,0.03886,238.09523,0.03712,0.3505
1991-07-25,0.7701,,0.8684,0.6534,0.0028732,,0.18654,,,0.1475,1.1939,1.674,0.12896,,,0.41754,0.038835,,0.007202,0.0013698,0.32992,0.3592,0.1462,0.5688,,,,0.2665,0.157493,0.5724,0.03888,238.09523,0.037147,0.34891
1991-07-26,0.7765,,0.8701,0.6601,0.0028732,,0.18654,,,0.1487,1.2031,1.688,0.12899,,,0.41754,0.038926,,0.007252,0.0013736,0.32992,0.3588,0.1473,0.571,,,,0.2666,0.158567,0.5711,0.03889,238.09523,0.037166,0.34927
1991-07-29,0.7765,,0.8705,0.6525,0.0028732,,0.18654,,,0.1474,1.1955,1.6827,0.12899,,,0.41754,0.03888,,0.007237,0.0013728,0.32954,0.3588,0.1461,0.5702,,,,0.2666,0.157257,0.5711,0.03881,238.09523,0.037175,0.3486
1991-07-30,0.7798,,0.8681,0.6541,0.0028732,,0.18654,,,0.1474,1.1955,1.6755,0.12902,,,0.41754,0.03882,,0.00725,0.0013715,0.32954,0.3587,0.1461,0.5712,,,,0.2666,0.157344,0.5714,0.03891,238.09523,0.037202,0.34782
1991-07-31,0.7779,,0.8685,0.6553,0.002871,,0.18654,,,0.1479,1.197,1.687,0.12896,,,0.41754,0.03888,,0.007277,0.0013717,0.32954,0.3587,0.1466,0.5712,,,,0.2667,0.157828,0.5721,0.03888,227.27273,0.037201,0.34914
1991-08-01,0.7778,,0.8697,0.6512,0.002871,,0.18654,,,0.1468,1.1929,1.6747,0.12886,,,0.41754,0.03882,,0.007264,0.0013723,0.32954,0.3589,0.1457,0.5713,,,,0.2666,0.156814,0.5732,0.03885,227.27273,0.037258,0.34891
1991-08-02,0.7803,,0.8694,0.6631,0.002871,,0.18654,,,0.149,1.1999,1.689,0.1288,,,0.41754,0.03885,,0.007313,0.0013709,0.32954,0.3586,0.1477,0.5703,,,,0.2665,0.158983,0.5741,0.03888,222.22222,0.037313,0.34758
1991-08-05,0.7807,,0.8696,0.6671,0.002871,,0.18654,,,0.1499,1.2136,1.7125,0.12883,,,0.41754,0.03861,,0.007316,0.0013706,0.32916,0.3593,0.1487,0.5755,,,,0.2666,0.160038,0.5737,0.03885,227.27273,0.037425,0.35063
1991-08-06,0.7837,,0.8711,0.6688,0.002871,,0.18667,,,0.1507,1.2212,1.714,0.12882,,,0.41754,0.03888,,0.007368,0.0013681,0.32916,0.3604,0.1494,0.574,,,,0.2665,0.16072,0.5775,0.03888,232.55813,0.037411,0.351
1991-08-07,0.7837,,0.8721,0.6691,0.002871,,0.18667,,,0.1509,1.2171,1.7135,0.12882,,,0.41754,0.039108,,0.007361,0.0013679,0.32916,0.3612,0.1496,0.573,,,,0.2667,0.160862,0.5795,0.03892,232.55813,0.03739,0.35211
1991-08-08,0.7847,,0.8724,0.6633,0.002871,,0.18667,,,0.1497,1.2157,1.7065,0.12882,,,0.41754,0.039002,,0.007328,0.0013681,0.32916,0.361,0.1483,0.5756,,,,0.2665,0.159515,0.579,0.03895,232.55813,0.037359,0.35149
1991-08-09,0.7861,,0.8723,0.6601,0.002871,,0.1865,,,0.1495,1.2101,1.695,0.12879,,,0.41754,0.039108,,0.007305,0.0013666,0.32916,0.3608,0.148,0.5733,,,,0.2668,0.159248,0.5806,0.039,227.27273,0.037425,0.34934
1991-08-12,0.7853,,0.872,0.6623,0.002871,,0.1865,,,0.1497,1.2079,1.6985,0.12879,,,0.41754,0.03885,,0.007324,0.0013646,0.32916,0.3601,0.1483,0.5747,,,,0.2665,0.159413,0.5807,0.03894,227.27273,0.037428,0.34971
1991-08-13,0.7848,,0.8723,0.6605,0.002871,,0.1865,,,0.1493,1.2054,1.6925,0.1287,,,0.41754,0.038625,,0.007325,0.0013603,0.32916,0.3602,0.1477,0.5753,,,,0.2665,0.158869,0.5804,0.03891,227.27273,0.037474,0.34965
1991-08-14,0.7834,,0.8747,0.6585,0.002871,,0.1865,,,0.1488,1.2028,1.685,0.12874,,,0.41754,0.03873,,0.00732,0.0013572,0.32916,0.3598,0.1473,0.5725,,,,0.2667,0.158579,0.5807,0.03895,227.27273,0.037481,0.34849
1991-08-15,0.7799,,0.8745,0.6566,0.002871,,0.1865,,,0.1491,1.2051,1.672,0.12882,,,0.41754,0.038432,,0.007328,0.0013572,0.32916,0.3609,0.1474,0.5742,,,,0.2665,0.158667,0.5807,0.03891,227.27273,0.037445,0.3477
1991-08-16,0.7795,,0.8734,0.6491,0.002871,,0.18623,,,0.1471,1.1868,1.6587,0.12884,,,0.41754,0.038476,,0.007286,0.0013572,0.32916,0.3601,0.1452,0.5751,,,,0.2665,0.156177,0.5807,0.03891,222.22222,0.037467,0.3465
1991-08-19,0.7785,,0.8752,0.6447,0.002871,,0.18592,,,0.1429,1.1508,1.626,0.12874,,,0.41754,0.038521,,0.007231,0.001362,0.32864,0.3586,0.1414,0.5741,,,,0.2666,0.151976,0.5792,0.03886,217.39132,0.037427,0.34328
1991-08-20,0.7822,,0.876,0.6458,0.002871,,0.1854,,,0.1439,1.1621,1.6445,0.1287,,,0.41754,0.038462,,0.007275,0.0013563,0.32864,0.3584,0.1423,0.5759,,,,0.2667,0.152905,0.5744,0.03885,217.39132,0.037411,0.34602
1991-08-21,0.7868,,0.8741,0.6566,0.002871,,0.18557,,,0.1479,1.1885,1.6922,0.1287,,,0.41754,0.038462,,0.00731,0.0013577,0.32864,0.3589,0.1463,0.578,,,,0.2665,0.157282,0.5747,0.03872,222.22222,0.03745,0.35026
1991-08-22,0.7878,,0.875,0.6645,0.002871,,0.18565,,,0.15,1.2067,1.6928,0.12874,,,0.41754,0.038551,,0.00733,0.0013622,0.32864,0.3595,0.1483,0.5752,,,,0.2665,0.159566,0.5795,0.03877,222.22222,0.03747,0.34855
1991-08-23,0.7872,,0.8741,0.6527,0.002871,,0.18565,,,0.1478,1.195,1.6743,0.12877,,,0.41754,0.038536,,0.007294,0.0013629,0.32864,0.3595,0.146,0.5739,,,,0.2666,0.157171,0.5802,0.03886,227.27273,0.03747,0.34725
1991-08-26,0.7867,,0.8746,0.6547,0.002871,,0.18565,,,0.1483,1.195,1.681,0.12877,,,0.41754,0.038551,,0.007299,0.0013609,0.32819,0.3593,0.1463,0.5757,,,,0.2666,0.157418,0.5802,0.03886,222.22222,0.037453,0.34843
1991-08-27,0.7873,,0.8762,0.6567,0.002871,,0.18565,,,0.1482,1.1953,1.681,0.12876,,,0.41754,0.038565,,0.007299,0.0013585,0.32819,0.3593,0.1464,0.5751,,,,0.2665,0.157716,0.5801,0.03891,222.22222,0.037467,0.34746
1991-08-28,0.7851,,0.8773,0.6591,0.002871,,0.18565,,,0.1488,1.2012,1.6788,0.12877,,,0.41754,0.038551,,0.007321,0.0013588,0.32819,0.3589,0.147,0.5743,,,,0.2667,0.158278,0.5802,0.03886,222.22222,0.037456,0.35118
1991-08-29,0.7863,,0.8775,0.6555,0.002871,,0.18565,,,0.1484,1.2031,1.684,0.12882,,,0.41754,0.038655,,0.007299,0.0013585,0.32819,0.3593,0.1465,0.5768,,,,0.2666,0.157741,0.5804,0.03883,227.27273,0.037474,0.34776
1991-08-30,0.7848,,0.8756,0.6542,0.0028273,,0.18565,,,0.1483,1.1946,1.6815,0.12884,,,0.41754,0.03885,,0.007307,0.0013574,0.32819,0.3593,0.1464,0.574,,,,0.2666,0.157629,0.5816,0.03886,227.27273,0.03746,0.34794
1991-09-02,0.7841,,0.8756,0.652,0.0028273,,0.18565,,,0.1482,1.1976,1.6858,0.12884,,,0.41754,0.03873,,0.007313,0.0013574,0.32819,0.3591,0.1464,0.5735,,,,0.2666,0.157498,0.5816,0.03885,217.39132,0.037467,0.34752
1991-09-03,0.7832,,0.8763,0.6551,0.0029201,,0.18565,,,0.149,1.2032,1.695,0.12909,,,0.41754,0.038711,,0.007352,0.0013509,0.32808,0.3593,0.1472,0.5748,,,,0.2666,0.158403,0.5848,0.03892,217.39132,0.037481,0.34818
1991-09-04,0.7876,,0.876,0.6563,0.0029201,,0.18565,,,0.1492,1.2038,1.6955,0.12882,,,0.41754,0.038715,,0.007391,0.0013437,0.32808,0.3593,0.1474,0.5769,,,,0.2667,0.158642,0.5819,0.03888,217.39132,0.037601,0.3486
1991-09-05,0.7875,,0.8764,0.6548,0.0029129,,0.18565,,,0.149,1.2028,1.6945,0.12884,,,0.41754,0.03882,,0.00736,0.0013444,0.32808,0.3597,0.1472,0.5805,,,,0.2665,0.158391,0.5819,0.03891,217.39132,0.037722,0.34855
1991-09-06,0.7892,,0.8779,0.6568,0.0029155,,0.18565,,,0.1496,1.2037,1.7185,0.12894,,,0.41754,0.038775,,0.007345,0.0013451,0.32808,0.3604,0.1477,0.5817,,,,0.2665,0.158983,0.5817,0.03894,217.39132,0.037807,0.34995
1991-09-09,0.7915,,0.878,0.6711,0.0029025,,0.18565,,,0.1527,1.2276,1.733,0.12888,,,0.41754,0.03873,,0.00741,0.001343,0.32808,0.3611,0.1507,0.5846,,,,0.2665,0.162285,0.5824,0.03891,222.22222,0.037693,0.35517
1991-09-10,0.7885,,0.8769,0.6754,0.0028173,,0.18575,,,0.153,1.2308,1.731,0.12899,,,0.41754,0.038775,,0.007416,0.0013401,0.32808,0.363,0.1509,0.5835,,,,0.2666,0.162404,0.587,0.039,222.22222,0.037651,0.35174
1991-09-11,0.7897,,0.8787,0.6728,0.0029044,,0.18575,,,0.1527,1.2297,1.733,0.12906,,,0.41754,0.038805,,0.00741,0.0013424,0.32808,0.3623,0.1506,0.5845,,,,0.2667,0.161904,0.587,0.03903,222.22222,0.037658,0.35186
1991-09-12,0.797,,0.8796,0.6768,0.0029035,,0.18575,,,0.1535,1.2384,1.7325,0.12904,,,0.41754,0.038775,,0.007459,0.0013442,0.32808,0.3628,0.1513,0.585,,,,0.2666,0.16284,0.587,0.03903,222.22222,0.037678,0.3531
1991-09-13,0.7961,,0.8802,0.6775,0.0029035,,0.18575,,,0.1536,1.2419,1.7295,0.12904,,,0.41754,0.03879,,0.007464,0.001343,0.32808,0.3628,0.1515,0.5877,,,,0.2668,0.163079,0.5886,0.03906,222.22222,0.037689,0.35393
1991-09-16,0.7948,,0.8798,0.6833,0.0029013,,0.18575,,,0.1546,1.2477,1.738,0.12903,,,0.41754,0.03876,,0.007482,0.0013417,0.32808,0.3627,0.1525,0.5893,,,,0.2666,0.163908,0.5884,0.03904,222.22222,0.037779,0.35803
1991-09-17,0.8002,,0.8803,0.6856,0.0029023,,0.18575,,,0.155,1.2475,1.743,0.12905,,,0.41754,0.038685,,0.007473,0.0013413,0.3276,0.3635,0.1526,0.5797,,,,0.2667,0.164136,0.5889,0.03906,222.22222,0.037793,0.35508
1991-09-18,0.7992,,0.8796,0.6813,0.0028902,,0.18575,,,0.154,1.2402,1.7295,0.12902,,,0.41754,0.038521,,0.007453,0.0013482,0.3276,0.3634,0.1518,0.5872,,,,0.2667,0.163185,0.5901,0.0391,222.22222,0.037781,0.35385
1991-09-19,0.7984,,0.8809,0.6767,0.0028972,,0.18553,,,0.1532,1.2376,1.7195,0.12889,,,0.41754,0.038625,,0.007435,0.0013518,0.3276,0.3636,0.151,0.5849,,,,0.2667,0.162364,0.5905,0.03909,222.22222,0.037716,0.35385
1991-09-20,0.7978,,0.8814,0.6791,0.0028972,,0.18553,,,0.1535,1.2347,1.731,0.12891,,,0.41754,0.038625,,0.007442,0.0013477,0.3276,0.3634,0.1514,0.5845,,,,0.2666,0.162602,0.5903,0.03906,217.39132,0.037607,0.35285
1991-09-23,0.8003,,0.8818,0.6854,0.0028972,,0.18553,,,0.1549,1.2498,1.743,0.12893,,,0.41754,0.03858,,0.007516,0.0013477,0.3276,0.3644,0.1528,0.5842,,,,0.2666,0.163961,0.5896,0.03903,222.22222,0.03758,0.35448
1991-09-24,0.8006,,0.882,0.6861,0.0028937,,0.18553,,,0.1546,1.2497,1.732,0.12895,,,0.41754,0.038625,,0.007514,0.0013419,0.32695,0.3642,0.1525,0.585,,,,0.2666,0.163666,0.5921,0.0391,222.22222,0.037686,0.35566
1991-09-25,0.7941,,0.882,0.6828,0.0028908,,0.18553,,,0.1539,1.2404,1.7315,0.129,,,0.41754,0.038655,,0.007502,0.0013386,0.32695,0.3641,0.1517,0.5735,,,,0.2667,0.16276,0.5912,0.03913,222.22222,0.037608,0.35391
1991-09-26,0.7887,,0.8807,0.6823,0.0028905,,0.18553,,,0.154,1.2429,1.7244,0.12907,,,0.41754,0.038715,,0.007481,0.0013424,0.32695,0.364,0.1518,0.5643,,,,0.2665,0.16284,0.5905,0.0391,222.22222,0.037618,0.35512
1991-09-27,0.7964,,0.8823,0.6852,0.0028893,,0.18553,,,0.1545,1.2416,1.7437,0.12909,,,0.41754,0.03876,,0.007496,0.0013397,0.32695,0.3635,0.1524,0.57,,,,0.2667,0.163372,0.5908,0.0391,222.22222,0.037693,0.35395
1991-09-30,0.7975,,0.8833,0.6901,0.0028893,,0.18553,,,0.1559,1.2544,1.751,0.12904,,,0.41789,0.038655,,0.007527,0.0013406,0.32695,0.3652,0.1537,0.567,,,,0.2667,0.164785,0.59,0.03944,217.39132,0.037779,0.35682
1991-10-01,0.7963,,0.8842,0.6887,0.0028986,,0.18553,,,0.1556,1.2514,1.748,0.12914,,,0.41789,0.038805,,0.007508,0.0013404,0.32727,0.365,0.1534,0.5685,,,,0.2666,0.164541,0.5935,0.03912,217.39132,0.037857,0.35637
1991-10-02,0.7988,,0.884,0.6879,0.0028865,,0.18553,,,0.1558,1.2558,1.7501,0.12919,,,0.41789,0.038805,,0.007537,0.0013377,0.32727,0.3653,0.1537,0.5697,,,,0.2667,0.164976,0.5921,0.03912,217.39132,0.037779,0.35599
1991-10-03,0.7959,,0.8843,0.6861,0.0028858,,0.18553,,,0.1556,1.2531,1.752,0.12911,,,0.41789,0.03885,,0.007647,0.0013377,0.32727,0.3654,0.1535,0.5693,,,,0.2665,0.164813,0.5928,0.03912,217.39132,0.037814,0.35612
1991-10-04,0.7915,,0.8843,0.681,0.0028878,,0.18568,,,0.1547,1.2458,1.7356,0.12913,,,0.41789,0.03882,,0.007691,0.0013377,0.32727,0.3654,0.1526,0.5668,,,,0.2666,0.163693,0.5922,0.03912,217.39132,0.03785,0.35663
1991-10-07,0.7953,,0.8857,0.6791,0.0028878,,0.18568,,,0.1545,1.2429,1.734,0.12916,,,0.41789,0.03888,,0.007734,0.0013308,0.32727,0.3645,0.1522,0.5683,,,,0.2665,0.163292,0.5917,0.03921,212.76603,0.037965,0.35536
1991-10-08,0.7936,,0.8862,0.6729,0.0028751,,0.18568,,,0.1532,1.2359,1.7035,0.12905,,,0.41789,0.038835,,0.007686,0.0013238,0.32695,0.3644,0.1508,0.5675,,,,0.2666,0.161878,0.5915,0.03921,212.76603,0.037922,0.35458
1991-10-09,0.7939,,0.8856,0.6752,0.0028571,,0.18537,,,0.153,1.2287,1.7195,0.12901,,,0.41789,0.038715,,0.007678,0.0013238,0.32695,0.3638,0.1508,0.5672,,,,0.2667,0.161943,0.5903,0.03921,212.76603,0.037843,0.35328
1991-10-10,0.7943,,0.885,0.6748,0.0028653,,0.18537,,,0.1532,1.2343,1.715,0.12894,,,0.41789,0.03876,,0.007672,0.0013245,0.32695,0.3643,0.1509,0.566,,,,0.2666,0.161878,0.5893,0.03913,212.76603,0.037764,0.3536
1991-10-11,0.7967,,0.886,0.6748,0.002877,,0.18537,,,0.1531,1.2335,1.724,0.12909,,,0.41789,0.03876,,0.007708,0.0013241,0.32695,0.3642,0.1508,0.5662,,,,0.2666,0.161996,0.5905,0.03929,212.76603,0.037918,0.35398
