date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,LeanHogs_N0,LeanHogs_N1,LeanHogs_N2,LeanHogs_N3,LeanHogs_N4,LeanHogs_N5,LeanHogs_N6
2008-01-15,O,2008-01-15 09:30:00,2008-01-15 14:05:00,2008-01-15 13:59:30,2008-01-15 14:00:00,6,,200802,200804,200806,200807,200808,200810
2008-01-16,O,2008-01-16 09:30:00,2008-01-16 14:05:00,2008-01-16 13:59:30,2008-01-16 14:00:00,5,,200802,200804,200806,200807,200808,200810
2008-01-17,O,2008-01-17 09:30:00,2008-01-17 14:05:00,2008-01-17 13:59:30,2008-01-17 14:00:00,4,,200802,200804,200806,200807,200808,200810
2008-01-18,O,2008-01-18 09:30:00,2008-01-18 14:05:00,2008-01-18 13:59:30,2008-01-18 14:00:00,3,,200802,200804,200806,200807,200808,200810
2008-01-21,X,,,,,,,,,,,,
2008-01-22,O,2008-01-22 09:30:00,2008-01-22 14:05:00,2008-01-22 13:59:30,2008-01-22 14:00:00,2,,200802,200804,200806,200807,200808,200810
2008-01-23,O,2008-01-23 09:30:00,2008-01-23 14:05:00,2008-01-23 13:59:30,2008-01-23 14:00:00,1,,200802,200804,200806,200807,200808,200810
2008-01-24,O,2008-01-24 09:30:00,2008-01-24 14:05:00,2008-01-24 13:59:30,2008-01-24 14:00:00,0,,200802,200804,200806,200807,200808,200810
2008-01-25,O,2008-01-25 09:30:00,2008-01-25 14:05:00,2008-01-25 13:59:30,2008-01-25 14:00:00,39,200802,200804,200806,200807,200808,200810,200812
2008-01-28,O,2008-01-28 09:30:00,2008-01-28 14:05:00,2008-01-28 13:59:30,2008-01-28 14:00:00,38,200802,200804,200806,200807,200808,200810,200812
2008-01-29,O,2008-01-29 09:30:00,2008-01-29 14:05:00,2008-01-29 13:59:30,2008-01-29 14:00:00,37,200802,200804,200806,200807,200808,200810,200812
2008-01-30,O,2008-01-30 09:30:00,2008-01-30 14:05:00,2008-01-30 13:59:30,2008-01-30 14:00:00,36,200802,200804,200806,200807,200808,200810,200812
2008-01-31,O,2008-01-31 09:30:00,2008-01-31 14:05:00,2008-01-31 13:59:30,2008-01-31 14:00:00,35,200802,200804,200806,200807,200808,200810,200812
2008-02-01,O,2008-02-01 09:30:00,2008-02-01 14:05:00,2008-02-01 13:59:30,2008-02-01 14:00:00,34,200802,200804,200806,200807,200808,200810,200812
2008-02-04,O,2008-02-04 09:30:00,2008-02-04 14:05:00,2008-02-04 13:59:30,2008-02-04 14:00:00,33,200802,200804,200806,200807,200808,200810,200812
2008-02-05,O,2008-02-05 09:30:00,2008-02-05 14:05:00,2008-02-05 13:59:30,2008-02-05 14:00:00,32,200802,200804,200806,200807,200808,200810,200812
2008-02-06,O,2008-02-06 09:30:00,2008-02-06 14:05:00,2008-02-06 13:59:30,2008-02-06 14:00:00,31,200802,200804,200806,200807,200808,200810,200812
2008-02-07,O,2008-02-07 09:30:00,2008-02-07 14:05:00,2008-02-07 13:59:30,2008-02-07 14:00:00,30,200802,200804,200806,200807,200808,200810,200812
2008-02-08,O,2008-02-08 09:30:00,2008-02-08 14:05:00,2008-02-08 13:59:30,2008-02-08 14:00:00,29,200802,200804,200806,200807,200808,200810,200812
2008-02-11,O,2008-02-11 09:30:00,2008-02-11 14:05:00,2008-02-11 13:59:30,2008-02-11 14:00:00,28,200802,200804,200806,200807,200808,200810,200812
2008-02-12,O,2008-02-12 09:30:00,2008-02-12 14:05:00,2008-02-12 13:59:30,2008-02-12 14:00:00,27,200802,200804,200806,200807,200808,200810,200812
2008-02-13,O,2008-02-13 09:30:00,2008-02-13 14:05:00,2008-02-13 13:59:30,2008-02-13 14:00:00,26,200802,200804,200806,200807,200808,200810,200812
2008-02-14,O,2008-02-14 09:30:00,2008-02-14 14:05:00,2008-02-14 13:59:30,2008-02-14 14:00:00,25,200802,200804,200806,200807,200808,200810,200812
2008-02-15,O,2008-02-15 09:30:00,2008-02-15 14:05:00,2008-02-15 13:59:30,2008-02-15 14:00:00,24,,200804,200806,200807,200808,200810,200812
2008-02-18,X,,,,,,,,,,,,
2008-02-19,O,2008-02-19 09:30:00,2008-02-19 14:05:00,2008-02-19 13:59:30,2008-02-19 14:00:00,23,,200804,200806,200807,200808,200810,200812
2008-02-20,O,2008-02-20 09:30:00,2008-02-20 14:05:00,2008-02-20 13:59:30,2008-02-20 14:00:00,22,,200804,200806,200807,200808,200810,200812
2008-02-21,O,2008-02-21 09:30:00,2008-02-21 14:05:00,2008-02-21 13:59:30,2008-02-21 14:00:00,21,,200804,200806,200807,200808,200810,200812
2008-02-22,O,2008-02-22 09:30:00,2008-02-22 14:05:00,2008-02-22 13:59:30,2008-02-22 14:00:00,20,,200804,200806,200807,200808,200810,200812
2008-02-25,O,2008-02-25 09:30:00,2008-02-25 14:05:00,2008-02-25 13:59:30,2008-02-25 14:00:00,19,,200804,200806,200807,200808,200810,200812
2008-02-26,O,2008-02-26 09:30:00,2008-02-26 14:05:00,2008-02-26 13:59:30,2008-02-26 14:00:00,18,,200804,200806,200807,200808,200810,200812
2008-02-27,O,2008-02-27 09:30:00,2008-02-27 14:05:00,2008-02-27 13:59:30,2008-02-27 14:00:00,17,,200804,200806,200807,200808,200810,200812
2008-02-28,O,2008-02-28 09:30:00,2008-02-28 14:05:00,2008-02-28 13:59:30,2008-02-28 14:00:00,16,,200804,200806,200807,200808,200810,200812
2008-02-29,O,2008-02-29 09:30:00,2008-02-29 14:05:00,2008-02-29 13:59:30,2008-02-29 14:00:00,15,,200804,200806,200807,200808,200810,200812
2008-03-03,O,2008-03-03 09:30:00,2008-03-03 14:05:00,2008-03-03 13:59:30,2008-03-03 14:00:00,14,,200804,200806,200807,200808,200810,200812
2008-03-04,O,2008-03-04 09:30:00,2008-03-04 14:05:00,2008-03-04 13:59:30,2008-03-04 14:00:00,13,,200804,200806,200807,200808,200810,200812
2008-03-05,O,2008-03-05 09:30:00,2008-03-05 14:05:00,2008-03-05 13:59:30,2008-03-05 14:00:00,12,,200804,200806,200807,200808,200810,200812
2008-03-06,O,2008-03-06 09:30:00,2008-03-06 14:05:00,2008-03-06 13:59:30,2008-03-06 14:00:00,11,,200804,200806,200807,200808,200810,200812
2008-03-07,O,2008-03-07 09:30:00,2008-03-07 14:05:00,2008-03-07 13:59:30,2008-03-07 14:00:00,10,,200804,200806,200807,200808,200810,200812
2008-03-10,O,2008-03-10 09:30:00,2008-03-10 14:05:00,2008-03-10 13:59:30,2008-03-10 14:00:00,9,,200804,200806,200807,200808,200810,200812
2008-03-11,O,2008-03-11 09:30:00,2008-03-11 14:05:00,2008-03-11 13:59:30,2008-03-11 14:00:00,8,,200804,200806,200807,200808,200810,200812
2008-03-12,O,2008-03-12 09:30:00,2008-03-12 14:05:00,2008-03-12 13:59:30,2008-03-12 14:00:00,7,,200804,200806,200807,200808,200810,200812
2008-03-13,O,2008-03-13 09:30:00,2008-03-13 14:05:00,2008-03-13 13:59:30,2008-03-13 14:00:00,6,,200804,200806,200807,200808,200810,200812
2008-03-14,O,2008-03-14 09:30:00,2008-03-14 14:05:00,2008-03-14 13:59:30,2008-03-14 14:00:00,5,,200804,200806,200807,200808,200810,200812
2008-03-17,O,2008-03-17 09:30:00,2008-03-17 14:05:00,2008-03-17 13:59:30,2008-03-17 14:00:00,4,,200804,200806,200807,200808,200810,200812
2008-03-18,O,2008-03-18 09:30:00,2008-03-18 14:05:00,2008-03-18 13:59:30,2008-03-18 14:00:00,3,,200804,200806,200807,200808,200810,200812
2008-03-19,O,2008-03-19 09:30:00,2008-03-19 14:05:00,2008-03-19 13:59:30,2008-03-19 14:00:00,2,,200804,200806,200807,200808,200810,200812
2008-03-20,O,2008-03-20 09:30:00,2008-03-20 14:05:00,2008-03-20 13:59:30,2008-03-20 14:00:00,1,,200804,200806,200807,200808,200810,200812
2008-03-21,X,,,,,,,,,,,,
2008-03-24,O,2008-03-24 09:30:00,2008-03-24 14:05:00,2008-03-24 13:59:30,2008-03-24 14:00:00,0,,200804,200806,200807,200808,200810,200812
2008-03-25,O,2008-03-25 09:30:00,2008-03-25 14:05:00,2008-03-25 13:59:30,2008-03-25 14:00:00,42,200804,200806,200807,200808,200810,200812,200902
2008-03-26,O,2008-03-26 09:30:00,2008-03-26 14:05:00,2008-03-26 13:59:30,2008-03-26 14:00:00,41,200804,200806,200807,200808,200810,200812,200902
2008-03-27,O,2008-03-27 09:30:00,2008-03-27 14:05:00,2008-03-27 13:59:30,2008-03-27 14:00:00,40,200804,200806,200807,200808,200810,200812,200902
2008-03-28,O,2008-03-28 09:30:00,2008-03-28 14:05:00,2008-03-28 13:59:30,2008-03-28 14:00:00,39,200804,200806,200807,200808,200810,200812,200902
2008-03-31,O,2008-03-31 09:30:00,2008-03-31 14:05:00,2008-03-31 13:59:30,2008-03-31 14:00:00,38,200804,200806,200807,200808,200810,200812,200902
2008-04-01,O,2008-04-01 09:30:00,2008-04-01 14:05:00,2008-04-01 13:59:30,2008-04-01 14:00:00,37,200804,200806,200807,200808,200810,200812,200902
2008-04-02,O,2008-04-02 09:30:00,2008-04-02 14:05:00,2008-04-02 13:59:30,2008-04-02 14:00:00,36,200804,200806,200807,200808,200810,200812,200902
2008-04-03,O,2008-04-03 09:30:00,2008-04-03 14:05:00,2008-04-03 13:59:30,2008-04-03 14:00:00,35,200804,200806,200807,200808,200810,200812,200902
2008-04-04,O,2008-04-04 09:30:00,2008-04-04 14:05:00,2008-04-04 13:59:30,2008-04-04 14:00:00,34,200804,200806,200807,200808,200810,200812,200902
2008-04-07,O,2008-04-07 09:30:00,2008-04-07 14:05:00,2008-04-07 13:59:30,2008-04-07 14:00:00,33,200804,200806,200807,200808,200810,200812,200902
2008-04-08,O,2008-04-08 09:30:00,2008-04-08 14:05:00,2008-04-08 13:59:30,2008-04-08 14:00:00,32,200804,200806,200807,200808,200810,200812,200902
2008-04-09,O,2008-04-09 09:30:00,2008-04-09 14:05:00,2008-04-09 13:59:30,2008-04-09 14:00:00,31,200804,200806,200807,200808,200810,200812,200902
2008-04-10,O,2008-04-10 09:30:00,2008-04-10 14:05:00,2008-04-10 13:59:30,2008-04-10 14:00:00,30,200804,200806,200807,200808,200810,200812,200902
2008-04-11,O,2008-04-11 09:30:00,2008-04-11 14:05:00,2008-04-11 13:59:30,2008-04-11 14:00:00,29,200804,200806,200807,200808,200810,200812,200902
2008-04-14,O,2008-04-14 09:30:00,2008-04-14 14:05:00,2008-04-14 13:59:30,2008-04-14 14:00:00,28,200804,200806,200807,200808,200810,200812,200902
2008-04-15,O,2008-04-15 09:30:00,2008-04-15 14:05:00,2008-04-15 13:59:30,2008-04-15 14:00:00,27,,200806,200807,200808,200810,200812,200902
2008-04-16,O,2008-04-16 09:30:00,2008-04-16 14:05:00,2008-04-16 13:59:30,2008-04-16 14:00:00,26,,200806,200807,200808,200810,200812,200902
2008-04-17,O,2008-04-17 09:30:00,2008-04-17 14:05:00,2008-04-17 13:59:30,2008-04-17 14:00:00,25,,200806,200807,200808,200810,200812,200902
2008-04-18,O,2008-04-18 09:30:00,2008-04-18 14:05:00,2008-04-18 13:59:30,2008-04-18 14:00:00,24,,200806,200807,200808,200810,200812,200902
2008-04-21,O,2008-04-21 09:30:00,2008-04-21 14:05:00,2008-04-21 13:59:30,2008-04-21 14:00:00,23,,200806,200807,200808,200810,200812,200902
2008-04-22,O,2008-04-22 09:30:00,2008-04-22 14:05:00,2008-04-22 13:59:30,2008-04-22 14:00:00,22,,200806,200807,200808,200810,200812,200902
2008-04-23,O,2008-04-23 09:30:00,2008-04-23 14:05:00,2008-04-23 13:59:30,2008-04-23 14:00:00,21,,200806,200807,200808,200810,200812,200902
2008-04-24,O,2008-04-24 09:30:00,2008-04-24 14:05:00,2008-04-24 13:59:30,2008-04-24 14:00:00,20,,200806,200807,200808,200810,200812,200902
2008-04-25,O,2008-04-25 09:30:00,2008-04-25 14:05:00,2008-04-25 13:59:30,2008-04-25 14:00:00,19,,200806,200807,200808,200810,200812,200902
2008-04-28,O,2008-04-28 09:30:00,2008-04-28 14:05:00,2008-04-28 13:59:30,2008-04-28 14:00:00,18,,200806,200807,200808,200810,200812,200902
2008-04-29,O,2008-04-29 09:30:00,2008-04-29 14:05:00,2008-04-29 13:59:30,2008-04-29 14:00:00,17,,200806,200807,200808,200810,200812,200902
2008-04-30,O,2008-04-30 09:30:00,2008-04-30 14:05:00,2008-04-30 13:59:30,2008-04-30 14:00:00,16,,200806,200807,200808,200810,200812,200902
2008-05-01,O,2008-05-01 09:30:00,2008-05-01 14:05:00,2008-05-01 13:59:30,2008-05-01 14:00:00,15,,200806,200807,200808,200810,200812,200902
2008-05-02,O,2008-05-02 09:30:00,2008-05-02 14:05:00,2008-05-02 13:59:30,2008-05-02 14:00:00,14,,200806,200807,200808,200810,200812,200902
2008-05-05,O,2008-05-05 09:30:00,2008-05-05 14:05:00,2008-05-05 13:59:30,2008-05-05 14:00:00,13,,200806,200807,200808,200810,200812,200902
2008-05-06,O,2008-05-06 09:30:00,2008-05-06 14:05:00,2008-05-06 13:59:30,2008-05-06 14:00:00,12,,200806,200807,200808,200810,200812,200902
2008-05-07,O,2008-05-07 09:30:00,2008-05-07 14:05:00,2008-05-07 13:59:30,2008-05-07 14:00:00,11,,200806,200807,200808,200810,200812,200902
2008-05-08,O,2008-05-08 09:30:00,2008-05-08 14:05:00,2008-05-08 13:59:30,2008-05-08 14:00:00,10,,200806,200807,200808,200810,200812,200902
2008-05-09,O,2008-05-09 09:30:00,2008-05-09 14:05:00,2008-05-09 13:59:30,2008-05-09 14:00:00,9,,200806,200807,200808,200810,200812,200902
2008-05-12,O,2008-05-12 09:30:00,2008-05-12 14:05:00,2008-05-12 13:59:30,2008-05-12 14:00:00,8,,200806,200807,200808,200810,200812,200902
2008-05-13,O,2008-05-13 09:30:00,2008-05-13 14:05:00,2008-05-13 13:59:30,2008-05-13 14:00:00,7,,200806,200807,200808,200810,200812,200902
2008-05-14,O,2008-05-14 09:30:00,2008-05-14 14:05:00,2008-05-14 13:59:30,2008-05-14 14:00:00,6,,200806,200807,200808,200810,200812,200902
2008-05-15,O,2008-05-15 09:30:00,2008-05-15 14:05:00,2008-05-15 13:59:30,2008-05-15 14:00:00,5,,200806,200807,200808,200810,200812,200902
2008-05-16,O,2008-05-16 09:30:00,2008-05-16 14:05:00,2008-05-16 13:59:30,2008-05-16 14:00:00,4,,200806,200807,200808,200810,200812,200902
2008-05-19,O,2008-05-19 09:30:00,2008-05-19 14:05:00,2008-05-19 13:59:30,2008-05-19 14:00:00,3,,200806,200807,200808,200810,200812,200902
2008-05-20,O,2008-05-20 09:30:00,2008-05-20 14:05:00,2008-05-20 13:59:30,2008-05-20 14:00:00,2,,200806,200807,200808,200810,200812,200902
2008-05-21,O,2008-05-21 09:30:00,2008-05-21 14:05:00,2008-05-21 13:59:30,2008-05-21 14:00:00,1,,200806,200807,200808,200810,200812,200902
2008-05-22,O,2008-05-22 09:30:00,2008-05-22 14:05:00,2008-05-22 13:59:30,2008-05-22 14:00:00,0,,200806,200807,200808,200810,200812,200902
2008-05-23,O,2008-05-23 09:30:00,2008-05-23 14:05:00,2008-05-23 13:59:30,2008-05-23 14:00:00,20,200806,200807,200808,200810,200812,200902,200904
2008-05-26,X,,,,,,,,,,,,
2008-05-27,O,2008-05-27 09:30:00,2008-05-27 14:05:00,2008-05-27 13:59:30,2008-05-27 14:00:00,19,200806,200807,200808,200810,200812,200902,200904
2008-05-28,O,2008-05-28 09:30:00,2008-05-28 14:05:00,2008-05-28 13:59:30,2008-05-28 14:00:00,18,200806,200807,200808,200810,200812,200902,200904
2008-05-29,O,2008-05-29 09:30:00,2008-05-29 14:05:00,2008-05-29 13:59:30,2008-05-29 14:00:00,17,200806,200807,200808,200810,200812,200902,200904
2008-05-30,O,2008-05-30 09:30:00,2008-05-30 14:05:00,2008-05-30 13:59:30,2008-05-30 14:00:00,16,200806,200807,200808,200810,200812,200902,200904
2008-06-02,O,2008-06-02 09:30:00,2008-06-02 14:05:00,2008-06-02 13:59:30,2008-06-02 14:00:00,15,200806,200807,200808,200810,200812,200902,200904
2008-06-03,O,2008-06-03 09:30:00,2008-06-03 14:05:00,2008-06-03 13:59:30,2008-06-03 14:00:00,14,200806,200807,200808,200810,200812,200902,200904
2008-06-04,O,2008-06-04 09:30:00,2008-06-04 14:05:00,2008-06-04 13:59:30,2008-06-04 14:00:00,13,200806,200807,200808,200810,200812,200902,200904
2008-06-05,O,2008-06-05 09:30:00,2008-06-05 14:05:00,2008-06-05 13:59:30,2008-06-05 14:00:00,12,200806,200807,200808,200810,200812,200902,200904
2008-06-06,O,2008-06-06 09:30:00,2008-06-06 14:05:00,2008-06-06 13:59:30,2008-06-06 14:00:00,11,200806,200807,200808,200810,200812,200902,200904
2008-06-09,O,2008-06-09 09:30:00,2008-06-09 14:05:00,2008-06-09 13:59:30,2008-06-09 14:00:00,10,200806,200807,200808,200810,200812,200902,200904
2008-06-10,O,2008-06-10 09:30:00,2008-06-10 14:05:00,2008-06-10 13:59:30,2008-06-10 14:00:00,9,200806,200807,200808,200810,200812,200902,200904
2008-06-11,O,2008-06-11 09:30:00,2008-06-11 14:05:00,2008-06-11 13:59:30,2008-06-11 14:00:00,8,200806,200807,200808,200810,200812,200902,200904
2008-06-12,O,2008-06-12 09:30:00,2008-06-12 14:05:00,2008-06-12 13:59:30,2008-06-12 14:00:00,7,200806,200807,200808,200810,200812,200902,200904
2008-06-13,O,2008-06-13 09:30:00,2008-06-13 14:05:00,2008-06-13 13:59:30,2008-06-13 14:00:00,6,200806,200807,200808,200810,200812,200902,200904
2008-06-16,O,2008-06-16 09:30:00,2008-06-16 14:05:00,2008-06-16 13:59:30,2008-06-16 14:00:00,5,,200807,200808,200810,200812,200902,200904
2008-06-17,O,2008-06-17 09:30:00,2008-06-17 14:05:00,2008-06-17 13:59:30,2008-06-17 14:00:00,4,,200807,200808,200810,200812,200902,200904
2008-06-18,O,2008-06-18 09:30:00,2008-06-18 14:05:00,2008-06-18 13:59:30,2008-06-18 14:00:00,3,,200807,200808,200810,200812,200902,200904
2008-06-19,O,2008-06-19 09:30:00,2008-06-19 14:05:00,2008-06-19 13:59:30,2008-06-19 14:00:00,2,,200807,200808,200810,200812,200902,200904
2008-06-20,O,2008-06-20 09:30:00,2008-06-20 14:05:00,2008-06-20 13:59:30,2008-06-20 14:00:00,1,,200807,200808,200810,200812,200902,200904
2008-06-23,O,2008-06-23 09:30:00,2008-06-23 14:05:00,2008-06-23 13:59:30,2008-06-23 14:00:00,0,,200807,200808,200810,200812,200902,200904
2008-06-24,O,2008-06-24 09:30:00,2008-06-24 14:05:00,2008-06-24 13:59:30,2008-06-24 14:00:00,21,200807,200808,200810,200812,200902,200904,200906
2008-06-25,O,2008-06-25 09:30:00,2008-06-25 14:05:00,2008-06-25 13:59:30,2008-06-25 14:00:00,20,200807,200808,200810,200812,200902,200904,200906
2008-06-26,O,2008-06-26 09:30:00,2008-06-26 14:05:00,2008-06-26 13:59:30,2008-06-26 14:00:00,19,200807,200808,200810,200812,200902,200904,200906
2008-06-27,O,2008-06-27 09:30:00,2008-06-27 14:05:00,2008-06-27 13:59:30,2008-06-27 14:00:00,18,200807,200808,200810,200812,200902,200904,200906
2008-06-30,O,2008-06-30 09:30:00,2008-06-30 14:05:00,2008-06-30 13:59:30,2008-06-30 14:00:00,17,200807,200808,200810,200812,200902,200904,200906
2008-07-01,O,2008-07-01 09:30:00,2008-07-01 14:05:00,2008-07-01 13:59:30,2008-07-01 14:00:00,16,200807,200808,200810,200812,200902,200904,200906
2008-07-02,O,2008-07-02 09:30:00,2008-07-02 14:05:00,2008-07-02 13:59:30,2008-07-02 14:00:00,15,200807,200808,200810,200812,200902,200904,200906
2008-07-03,O,2008-07-03 09:30:00,2008-07-03 14:05:00,2008-07-03 13:59:30,2008-07-03 14:00:00,14,200807,200808,200810,200812,200902,200904,200906
2008-07-04,X,,,,,,,,,,,,
2008-07-07,O,2008-07-07 09:30:00,2008-07-07 14:05:00,2008-07-07 13:59:30,2008-07-07 14:00:00,13,200807,200808,200810,200812,200902,200904,200906
2008-07-08,O,2008-07-08 09:30:00,2008-07-08 14:05:00,2008-07-08 13:59:30,2008-07-08 14:00:00,12,200807,200808,200810,200812,200902,200904,200906
2008-07-09,O,2008-07-09 09:30:00,2008-07-09 14:05:00,2008-07-09 13:59:30,2008-07-09 14:00:00,11,200807,200808,200810,200812,200902,200904,200906
2008-07-10,O,2008-07-10 09:30:00,2008-07-10 14:05:00,2008-07-10 13:59:30,2008-07-10 14:00:00,10,200807,200808,200810,200812,200902,200904,200906
2008-07-11,O,2008-07-11 09:30:00,2008-07-11 14:05:00,2008-07-11 13:59:30,2008-07-11 14:00:00,9,200807,200808,200810,200812,200902,200904,200906
2008-07-14,O,2008-07-14 09:30:00,2008-07-14 14:05:00,2008-07-14 13:59:30,2008-07-14 14:00:00,8,200807,200808,200810,200812,200902,200904,200906
2008-07-15,O,2008-07-15 09:30:00,2008-07-15 14:05:00,2008-07-15 13:59:30,2008-07-15 14:00:00,7,200807,200808,200810,200812,200902,200904,200906
2008-07-16,O,2008-07-16 09:30:00,2008-07-16 14:05:00,2008-07-16 13:59:30,2008-07-16 14:00:00,6,,200808,200810,200812,200902,200904,200906
2008-07-17,O,2008-07-17 09:30:00,2008-07-17 14:05:00,2008-07-17 13:59:30,2008-07-17 14:00:00,5,,200808,200810,200812,200902,200904,200906
2008-07-18,O,2008-07-18 09:30:00,2008-07-18 14:05:00,2008-07-18 13:59:30,2008-07-18 14:00:00,4,,200808,200810,200812,200902,200904,200906
2008-07-21,O,2008-07-21 09:30:00,2008-07-21 14:05:00,2008-07-21 13:59:30,2008-07-21 14:00:00,3,,200808,200810,200812,200902,200904,200906
2008-07-22,O,2008-07-22 09:30:00,2008-07-22 14:05:00,2008-07-22 13:59:30,2008-07-22 14:00:00,2,,200808,200810,200812,200902,200904,200906
2008-07-23,O,2008-07-23 09:30:00,2008-07-23 14:05:00,2008-07-23 13:59:30,2008-07-23 14:00:00,1,,200808,200810,200812,200902,200904,200906
2008-07-24,O,2008-07-24 09:30:00,2008-07-24 14:05:00,2008-07-24 13:59:30,2008-07-24 14:00:00,0,,200808,200810,200812,200902,200904,200906
2008-07-25,O,2008-07-25 09:30:00,2008-07-25 14:05:00,2008-07-25 13:59:30,2008-07-25 14:00:00,41,200808,200810,200812,200902,200904,200906,200907
2008-07-28,O,2008-07-28 09:30:00,2008-07-28 14:05:00,2008-07-28 13:59:30,2008-07-28 14:00:00,40,200808,200810,200812,200902,200904,200906,200907
2008-07-29,O,2008-07-29 09:30:00,2008-07-29 14:05:00,2008-07-29 13:59:30,2008-07-29 14:00:00,39,200808,200810,200812,200902,200904,200906,200907
2008-07-30,O,2008-07-30 09:30:00,2008-07-30 14:05:00,2008-07-30 13:59:30,2008-07-30 14:00:00,38,200808,200810,200812,200902,200904,200906,200907
2008-07-31,O,2008-07-31 09:30:00,2008-07-31 14:05:00,2008-07-31 13:59:30,2008-07-31 14:00:00,37,200808,200810,200812,200902,200904,200906,200907
2008-08-01,O,2008-08-01 09:30:00,2008-08-01 14:05:00,2008-08-01 13:59:30,2008-08-01 14:00:00,36,200808,200810,200812,200902,200904,200906,200907
2008-08-04,O,2008-08-04 09:30:00,2008-08-04 14:05:00,2008-08-04 13:59:30,2008-08-04 14:00:00,35,200808,200810,200812,200902,200904,200906,200907
2008-08-05,O,2008-08-05 09:30:00,2008-08-05 14:05:00,2008-08-05 13:59:30,2008-08-05 14:00:00,34,200808,200810,200812,200902,200904,200906,200907
2008-08-06,O,2008-08-06 09:30:00,2008-08-06 14:05:00,2008-08-06 13:59:30,2008-08-06 14:00:00,33,200808,200810,200812,200902,200904,200906,200907
2008-08-07,O,2008-08-07 09:30:00,2008-08-07 14:05:00,2008-08-07 13:59:30,2008-08-07 14:00:00,32,200808,200810,200812,200902,200904,200906,200907
2008-08-08,O,2008-08-08 09:30:00,2008-08-08 14:05:00,2008-08-08 13:59:30,2008-08-08 14:00:00,31,200808,200810,200812,200902,200904,200906,200907
2008-08-11,O,2008-08-11 09:30:00,2008-08-11 14:05:00,2008-08-11 13:59:30,2008-08-11 14:00:00,30,200808,200810,200812,200902,200904,200906,200907
2008-08-12,O,2008-08-12 09:30:00,2008-08-12 14:05:00,2008-08-12 13:59:30,2008-08-12 14:00:00,29,200808,200810,200812,200902,200904,200906,200907
2008-08-13,O,2008-08-13 09:30:00,2008-08-13 14:05:00,2008-08-13 13:59:30,2008-08-13 14:00:00,28,200808,200810,200812,200902,200904,200906,200907
2008-08-14,O,2008-08-14 09:30:00,2008-08-14 14:05:00,2008-08-14 13:59:30,2008-08-14 14:00:00,27,200808,200810,200812,200902,200904,200906,200907
2008-08-15,O,2008-08-15 09:30:00,2008-08-15 14:05:00,2008-08-15 13:59:30,2008-08-15 14:00:00,26,,200810,200812,200902,200904,200906,200907
2008-08-18,O,2008-08-18 09:30:00,2008-08-18 14:05:00,2008-08-18 13:59:30,2008-08-18 14:00:00,25,,200810,200812,200902,200904,200906,200907
2008-08-19,O,2008-08-19 09:30:00,2008-08-19 14:05:00,2008-08-19 13:59:30,2008-08-19 14:00:00,24,,200810,200812,200902,200904,200906,200907
2008-08-20,O,2008-08-20 09:30:00,2008-08-20 14:05:00,2008-08-20 13:59:30,2008-08-20 14:00:00,23,,200810,200812,200902,200904,200906,200907
2008-08-21,O,2008-08-21 09:30:00,2008-08-21 14:05:00,2008-08-21 13:59:30,2008-08-21 14:00:00,22,,200810,200812,200902,200904,200906,200907
2008-08-22,O,2008-08-22 09:30:00,2008-08-22 14:05:00,2008-08-22 13:59:30,2008-08-22 14:00:00,21,,200810,200812,200902,200904,200906,200907
2008-08-25,O,2008-08-25 09:30:00,2008-08-25 14:05:00,2008-08-25 13:59:30,2008-08-25 14:00:00,20,,200810,200812,200902,200904,200906,200907
2008-08-26,O,2008-08-26 09:30:00,2008-08-26 14:05:00,2008-08-26 13:59:30,2008-08-26 14:00:00,19,,200810,200812,200902,200904,200906,200907
2008-08-27,O,2008-08-27 09:30:00,2008-08-27 14:05:00,2008-08-27 13:59:30,2008-08-27 14:00:00,18,,200810,200812,200902,200904,200906,200907
2008-08-28,O,2008-08-28 09:30:00,2008-08-28 14:05:00,2008-08-28 13:59:30,2008-08-28 14:00:00,17,,200810,200812,200902,200904,200906,200907
2008-08-29,O,2008-08-29 09:30:00,2008-08-29 14:05:00,2008-08-29 13:59:30,2008-08-29 14:00:00,16,,200810,200812,200902,200904,200906,200907
2008-09-01,X,,,,,,,,,,,,
2008-09-02,O,2008-09-02 09:30:00,2008-09-02 14:05:00,2008-09-02 13:59:30,2008-09-02 14:00:00,15,,200810,200812,200902,200904,200906,200907
2008-09-03,O,2008-09-03 09:30:00,2008-09-03 14:05:00,2008-09-03 13:59:30,2008-09-03 14:00:00,14,,200810,200812,200902,200904,200906,200907
2008-09-04,O,2008-09-04 09:30:00,2008-09-04 14:05:00,2008-09-04 13:59:30,2008-09-04 14:00:00,13,,200810,200812,200902,200904,200906,200907
2008-09-05,O,2008-09-05 09:30:00,2008-09-05 14:05:00,2008-09-05 13:59:30,2008-09-05 14:00:00,12,,200810,200812,200902,200904,200906,200907
2008-09-08,O,2008-09-08 09:30:00,2008-09-08 14:05:00,2008-09-08 13:59:30,2008-09-08 14:00:00,11,,200810,200812,200902,200904,200906,200907
2008-09-09,O,2008-09-09 09:30:00,2008-09-09 14:05:00,2008-09-09 13:59:30,2008-09-09 14:00:00,10,,200810,200812,200902,200904,200906,200907
2008-09-10,O,2008-09-10 09:30:00,2008-09-10 14:05:00,2008-09-10 13:59:30,2008-09-10 14:00:00,9,,200810,200812,200902,200904,200906,200907
