date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,RobustaCoffee_N0,RobustaCoffee_N1,RobustaCoffee_N2,RobustaCoffee_N3,RobustaCoffee_N4,RobustaCoffee_N5,RobustaCoffee_N6
1994-03-15,O,1994-03-15 04:00:00,1994-03-15 12:30:00,1994-03-15 12:23:00,1994-03-15 12:25:00,3762,,,,,,,
1994-03-16,O,1994-03-16 04:00:00,1994-03-16 12:30:00,1994-03-16 12:23:00,1994-03-16 12:25:00,3761,,,,,,,
1994-03-17,O,1994-03-17 04:00:00,1994-03-17 12:30:00,1994-03-17 12:23:00,1994-03-17 12:25:00,3760,,,,,,,
1994-03-18,O,1994-03-18 04:00:00,1994-03-18 12:30:00,1994-03-18 12:23:00,1994-03-18 12:25:00,3759,,,,,,,
1994-03-21,O,1994-03-21 04:00:00,1994-03-21 12:30:00,1994-03-21 12:23:00,1994-03-21 12:25:00,3758,,,,,,,
1994-03-22,O,1994-03-22 04:00:00,1994-03-22 12:30:00,1994-03-22 12:23:00,1994-03-22 12:25:00,3757,,,,,,,
1994-03-23,O,1994-03-23 04:00:00,1994-03-23 12:30:00,1994-03-23 12:23:00,1994-03-23 12:25:00,3756,,,,,,,
1994-03-24,O,1994-03-24 04:00:00,1994-03-24 12:30:00,1994-03-24 12:23:00,1994-03-24 12:25:00,3755,,,,,,,
1994-03-25,O,1994-03-25 04:00:00,1994-03-25 12:30:00,1994-03-25 12:23:00,1994-03-25 12:25:00,3754,,,,,,,
1994-03-28,O,1994-03-28 03:00:00,1994-03-28 11:30:00,1994-03-28 11:23:00,1994-03-28 11:25:00,3753,,,,,,,
1994-03-29,O,1994-03-29 03:00:00,1994-03-29 11:30:00,1994-03-29 11:23:00,1994-03-29 11:25:00,3752,,,,,,,
1994-03-30,O,1994-03-30 03:00:00,1994-03-30 11:30:00,1994-03-30 11:23:00,1994-03-30 11:25:00,3751,,,,,,,
1994-03-31,O,1994-03-31 03:00:00,1994-03-31 11:30:00,1994-03-31 11:23:00,1994-03-31 11:25:00,3750,,,,,,,
1994-04-01,X,,,,,,,,,,,,
1994-04-04,X,,,,,,,,,,,,
1994-04-05,O,1994-04-05 04:00:00,1994-04-05 12:30:00,1994-04-05 12:23:00,1994-04-05 12:25:00,3749,,,,,,,
1994-04-06,O,1994-04-06 04:00:00,1994-04-06 12:30:00,1994-04-06 12:23:00,1994-04-06 12:25:00,3748,,,,,,,
1994-04-07,O,1994-04-07 04:00:00,1994-04-07 12:30:00,1994-04-07 12:23:00,1994-04-07 12:25:00,3747,,,,,,,
1994-04-08,O,1994-04-08 04:00:00,1994-04-08 12:30:00,1994-04-08 12:23:00,1994-04-08 12:25:00,3746,,,,,,,
1994-04-11,O,1994-04-11 04:00:00,1994-04-11 12:30:00,1994-04-11 12:23:00,1994-04-11 12:25:00,3745,,,,,,,
1994-04-12,O,1994-04-12 04:00:00,1994-04-12 12:30:00,1994-04-12 12:23:00,1994-04-12 12:25:00,3744,,,,,,,
1994-04-13,O,1994-04-13 04:00:00,1994-04-13 12:30:00,1994-04-13 12:23:00,1994-04-13 12:25:00,3743,,,,,,,
1994-04-14,O,1994-04-14 04:00:00,1994-04-14 12:30:00,1994-04-14 12:23:00,1994-04-14 12:25:00,3742,,,,,,,
1994-04-15,O,1994-04-15 04:00:00,1994-04-15 12:30:00,1994-04-15 12:23:00,1994-04-15 12:25:00,3741,,,,,,,
1994-04-18,O,1994-04-18 04:00:00,1994-04-18 12:30:00,1994-04-18 12:23:00,1994-04-18 12:25:00,3740,,,,,,,
1994-04-19,O,1994-04-19 04:00:00,1994-04-19 12:30:00,1994-04-19 12:23:00,1994-04-19 12:25:00,3739,,,,,,,
1994-04-20,O,1994-04-20 04:00:00,1994-04-20 12:30:00,1994-04-20 12:23:00,1994-04-20 12:25:00,3738,,,,,,,
1994-04-21,O,1994-04-21 04:00:00,1994-04-21 12:30:00,1994-04-21 12:23:00,1994-04-21 12:25:00,3737,,,,,,,
1994-04-22,O,1994-04-22 04:00:00,1994-04-22 12:30:00,1994-04-22 12:23:00,1994-04-22 12:25:00,3736,,,,,,,
1994-04-25,O,1994-04-25 04:00:00,1994-04-25 12:30:00,1994-04-25 12:23:00,1994-04-25 12:25:00,3735,,,,,,,
1994-04-26,O,1994-04-26 04:00:00,1994-04-26 12:30:00,1994-04-26 12:23:00,1994-04-26 12:25:00,3734,,,,,,,
1994-04-27,O,1994-04-27 04:00:00,1994-04-27 12:30:00,1994-04-27 12:23:00,1994-04-27 12:25:00,3733,,,,,,,
1994-04-28,O,1994-04-28 04:00:00,1994-04-28 12:30:00,1994-04-28 12:23:00,1994-04-28 12:25:00,3732,,,,,,,
1994-04-29,O,1994-04-29 04:00:00,1994-04-29 12:30:00,1994-04-29 12:23:00,1994-04-29 12:25:00,3731,,,,,,,
1994-05-02,X,,,,,,,,,,,,
1994-05-03,O,1994-05-03 04:00:00,1994-05-03 12:30:00,1994-05-03 12:23:00,1994-05-03 12:25:00,3730,,,,,,,
1994-05-04,O,1994-05-04 04:00:00,1994-05-04 12:30:00,1994-05-04 12:23:00,1994-05-04 12:25:00,3729,,,,,,,
1994-05-05,O,1994-05-05 04:00:00,1994-05-05 12:30:00,1994-05-05 12:23:00,1994-05-05 12:25:00,3728,,,,,,,
1994-05-06,O,1994-05-06 04:00:00,1994-05-06 12:30:00,1994-05-06 12:23:00,1994-05-06 12:25:00,3727,,,,,,,
1994-05-09,O,1994-05-09 04:00:00,1994-05-09 12:30:00,1994-05-09 12:23:00,1994-05-09 12:25:00,3726,,,,,,,
1994-05-10,O,1994-05-10 04:00:00,1994-05-10 12:30:00,1994-05-10 12:23:00,1994-05-10 12:25:00,3725,,,,,,,
1994-05-11,O,1994-05-11 04:00:00,1994-05-11 12:30:00,1994-05-11 12:23:00,1994-05-11 12:25:00,3724,,,,,,,
1994-05-12,O,1994-05-12 04:00:00,1994-05-12 12:30:00,1994-05-12 12:23:00,1994-05-12 12:25:00,3723,,,,,,,
1994-05-13,O,1994-05-13 04:00:00,1994-05-13 12:30:00,1994-05-13 12:23:00,1994-05-13 12:25:00,3722,,,,,,,
1994-05-16,O,1994-05-16 04:00:00,1994-05-16 12:30:00,1994-05-16 12:23:00,1994-05-16 12:25:00,3721,,,,,,,
1994-05-17,O,1994-05-17 04:00:00,1994-05-17 12:30:00,1994-05-17 12:23:00,1994-05-17 12:25:00,3720,,,,,,,
1994-05-18,O,1994-05-18 04:00:00,1994-05-18 12:30:00,1994-05-18 12:23:00,1994-05-18 12:25:00,3719,,,,,,,
1994-05-19,O,1994-05-19 04:00:00,1994-05-19 12:30:00,1994-05-19 12:23:00,1994-05-19 12:25:00,3718,,,,,,,
1994-05-20,O,1994-05-20 04:00:00,1994-05-20 12:30:00,1994-05-20 12:23:00,1994-05-20 12:25:00,3717,,,,,,,
1994-05-23,O,1994-05-23 04:00:00,1994-05-23 12:30:00,1994-05-23 12:23:00,1994-05-23 12:25:00,3716,,,,,,,
1994-05-24,O,1994-05-24 04:00:00,1994-05-24 12:30:00,1994-05-24 12:23:00,1994-05-24 12:25:00,3715,,,,,,,
1994-05-25,O,1994-05-25 04:00:00,1994-05-25 12:30:00,1994-05-25 12:23:00,1994-05-25 12:25:00,3714,,,,,,,
1994-05-26,O,1994-05-26 04:00:00,1994-05-26 12:30:00,1994-05-26 12:23:00,1994-05-26 12:25:00,3713,,,,,,,
1994-05-27,O,1994-05-27 04:00:00,1994-05-27 12:30:00,1994-05-27 12:23:00,1994-05-27 12:25:00,3712,,,,,,,
1994-05-30,X,,,,,,,,,,,,
1994-05-31,O,1994-05-31 04:00:00,1994-05-31 12:30:00,1994-05-31 12:23:00,1994-05-31 12:25:00,3711,,,,,,,
1994-06-01,O,1994-06-01 04:00:00,1994-06-01 12:30:00,1994-06-01 12:23:00,1994-06-01 12:25:00,3710,,,,,,,
1994-06-02,O,1994-06-02 04:00:00,1994-06-02 12:30:00,1994-06-02 12:23:00,1994-06-02 12:25:00,3709,,,,,,,
1994-06-03,O,1994-06-03 04:00:00,1994-06-03 12:30:00,1994-06-03 12:23:00,1994-06-03 12:25:00,3708,,,,,,,
1994-06-06,O,1994-06-06 04:00:00,1994-06-06 12:30:00,1994-06-06 12:23:00,1994-06-06 12:25:00,3707,,,,,,,
1994-06-07,O,1994-06-07 04:00:00,1994-06-07 12:30:00,1994-06-07 12:23:00,1994-06-07 12:25:00,3706,,,,,,,
1994-06-08,O,1994-06-08 04:00:00,1994-06-08 12:30:00,1994-06-08 12:23:00,1994-06-08 12:25:00,3705,,,,,,,
1994-06-09,O,1994-06-09 04:00:00,1994-06-09 12:30:00,1994-06-09 12:23:00,1994-06-09 12:25:00,3704,,,,,,,
1994-06-10,O,1994-06-10 04:00:00,1994-06-10 12:30:00,1994-06-10 12:23:00,1994-06-10 12:25:00,3703,,,,,,,
1994-06-13,O,1994-06-13 04:00:00,1994-06-13 12:30:00,1994-06-13 12:23:00,1994-06-13 12:25:00,3702,,,,,,,
1994-06-14,O,1994-06-14 04:00:00,1994-06-14 12:30:00,1994-06-14 12:23:00,1994-06-14 12:25:00,3701,,,,,,,
1994-06-15,O,1994-06-15 04:00:00,1994-06-15 12:30:00,1994-06-15 12:23:00,1994-06-15 12:25:00,3700,,,,,,,
1994-06-16,O,1994-06-16 04:00:00,1994-06-16 12:30:00,1994-06-16 12:23:00,1994-06-16 12:25:00,3699,,,,,,,
1994-06-17,O,1994-06-17 04:00:00,1994-06-17 12:30:00,1994-06-17 12:23:00,1994-06-17 12:25:00,3698,,,,,,,
1994-06-20,O,1994-06-20 04:00:00,1994-06-20 12:30:00,1994-06-20 12:23:00,1994-06-20 12:25:00,3697,,,,,,,
1994-06-21,O,1994-06-21 04:00:00,1994-06-21 12:30:00,1994-06-21 12:23:00,1994-06-21 12:25:00,3696,,,,,,,
1994-06-22,O,1994-06-22 04:00:00,1994-06-22 12:30:00,1994-06-22 12:23:00,1994-06-22 12:25:00,3695,,,,,,,
1994-06-23,O,1994-06-23 04:00:00,1994-06-23 12:30:00,1994-06-23 12:23:00,1994-06-23 12:25:00,3694,,,,,,,
1994-06-24,O,1994-06-24 04:00:00,1994-06-24 12:30:00,1994-06-24 12:23:00,1994-06-24 12:25:00,3693,,,,,,,
1994-06-27,O,1994-06-27 04:00:00,1994-06-27 12:30:00,1994-06-27 12:23:00,1994-06-27 12:25:00,3692,,,,,,,
1994-06-28,O,1994-06-28 04:00:00,1994-06-28 12:30:00,1994-06-28 12:23:00,1994-06-28 12:25:00,3691,,,,,,,
1994-06-29,O,1994-06-29 04:00:00,1994-06-29 12:30:00,1994-06-29 12:23:00,1994-06-29 12:25:00,3690,,,,,,,
1994-06-30,O,1994-06-30 04:00:00,1994-06-30 12:30:00,1994-06-30 12:23:00,1994-06-30 12:25:00,3689,,,,,,,
1994-07-01,O,1994-07-01 04:00:00,1994-07-01 12:30:00,1994-07-01 12:23:00,1994-07-01 12:25:00,3688,,,,,,,
1994-07-04,O,1994-07-04 04:00:00,1994-07-04 12:30:00,1994-07-04 12:23:00,1994-07-04 12:25:00,3687,,,,,,,
1994-07-05,O,1994-07-05 04:00:00,1994-07-05 12:30:00,1994-07-05 12:23:00,1994-07-05 12:25:00,3686,,,,,,,
1994-07-06,O,1994-07-06 04:00:00,1994-07-06 12:30:00,1994-07-06 12:23:00,1994-07-06 12:25:00,3685,,,,,,,
1994-07-07,O,1994-07-07 04:00:00,1994-07-07 12:30:00,1994-07-07 12:23:00,1994-07-07 12:25:00,3684,,,,,,,
1994-07-08,O,1994-07-08 04:00:00,1994-07-08 12:30:00,1994-07-08 12:23:00,1994-07-08 12:25:00,3683,,,,,,,
1994-07-11,O,1994-07-11 04:00:00,1994-07-11 12:30:00,1994-07-11 12:23:00,1994-07-11 12:25:00,3682,,,,,,,
1994-07-12,O,1994-07-12 04:00:00,1994-07-12 12:30:00,1994-07-12 12:23:00,1994-07-12 12:25:00,3681,,,,,,,
1994-07-13,O,1994-07-13 04:00:00,1994-07-13 12:30:00,1994-07-13 12:23:00,1994-07-13 12:25:00,3680,,,,,,,
1994-07-14,O,1994-07-14 04:00:00,1994-07-14 12:30:00,1994-07-14 12:23:00,1994-07-14 12:25:00,3679,,,,,,,
1994-07-15,O,1994-07-15 04:00:00,1994-07-15 12:30:00,1994-07-15 12:23:00,1994-07-15 12:25:00,3678,,,,,,,
1994-07-18,O,1994-07-18 04:00:00,1994-07-18 12:30:00,1994-07-18 12:23:00,1994-07-18 12:25:00,3677,,,,,,,
1994-07-19,O,1994-07-19 04:00:00,1994-07-19 12:30:00,1994-07-19 12:23:00,1994-07-19 12:25:00,3676,,,,,,,
1994-07-20,O,1994-07-20 04:00:00,1994-07-20 12:30:00,1994-07-20 12:23:00,1994-07-20 12:25:00,3675,,,,,,,
1994-07-21,O,1994-07-21 04:00:00,1994-07-21 12:30:00,1994-07-21 12:23:00,1994-07-21 12:25:00,3674,,,,,,,
1994-07-22,O,1994-07-22 04:00:00,1994-07-22 12:30:00,1994-07-22 12:23:00,1994-07-22 12:25:00,3673,,,,,,,
1994-07-25,O,1994-07-25 04:00:00,1994-07-25 12:30:00,1994-07-25 12:23:00,1994-07-25 12:25:00,3672,,,,,,,
1994-07-26,O,1994-07-26 04:00:00,1994-07-26 12:30:00,1994-07-26 12:23:00,1994-07-26 12:25:00,3671,,,,,,,
1994-07-27,O,1994-07-27 04:00:00,1994-07-27 12:30:00,1994-07-27 12:23:00,1994-07-27 12:25:00,3670,,,,,,,
1994-07-28,O,1994-07-28 04:00:00,1994-07-28 12:30:00,1994-07-28 12:23:00,1994-07-28 12:25:00,3669,,,,,,,
1994-07-29,O,1994-07-29 04:00:00,1994-07-29 12:30:00,1994-07-29 12:23:00,1994-07-29 12:25:00,3668,,,,,,,
1994-08-01,O,1994-08-01 04:00:00,1994-08-01 12:30:00,1994-08-01 12:23:00,1994-08-01 12:25:00,3667,,,,,,,
1994-08-02,O,1994-08-02 04:00:00,1994-08-02 12:30:00,1994-08-02 12:23:00,1994-08-02 12:25:00,3666,,,,,,,
1994-08-03,O,1994-08-03 04:00:00,1994-08-03 12:30:00,1994-08-03 12:23:00,1994-08-03 12:25:00,3665,,,,,,,
1994-08-04,O,1994-08-04 04:00:00,1994-08-04 12:30:00,1994-08-04 12:23:00,1994-08-04 12:25:00,3664,,,,,,,
1994-08-05,O,1994-08-05 04:00:00,1994-08-05 12:30:00,1994-08-05 12:23:00,1994-08-05 12:25:00,3663,,,,,,,
1994-08-08,O,1994-08-08 04:00:00,1994-08-08 12:30:00,1994-08-08 12:23:00,1994-08-08 12:25:00,3662,,,,,,,
1994-08-09,O,1994-08-09 04:00:00,1994-08-09 12:30:00,1994-08-09 12:23:00,1994-08-09 12:25:00,3661,,,,,,,
1994-08-10,O,1994-08-10 04:00:00,1994-08-10 12:30:00,1994-08-10 12:23:00,1994-08-10 12:25:00,3660,,,,,,,
1994-08-11,O,1994-08-11 04:00:00,1994-08-11 12:30:00,1994-08-11 12:23:00,1994-08-11 12:25:00,3659,,,,,,,
1994-08-12,O,1994-08-12 04:00:00,1994-08-12 12:30:00,1994-08-12 12:23:00,1994-08-12 12:25:00,3658,,,,,,,
1994-08-15,O,1994-08-15 04:00:00,1994-08-15 12:30:00,1994-08-15 12:23:00,1994-08-15 12:25:00,3657,,,,,,,
1994-08-16,O,1994-08-16 04:00:00,1994-08-16 12:30:00,1994-08-16 12:23:00,1994-08-16 12:25:00,3656,,,,,,,
1994-08-17,O,1994-08-17 04:00:00,1994-08-17 12:30:00,1994-08-17 12:23:00,1994-08-17 12:25:00,3655,,,,,,,
1994-08-18,O,1994-08-18 04:00:00,1994-08-18 12:30:00,1994-08-18 12:23:00,1994-08-18 12:25:00,3654,,,,,,,
1994-08-19,O,1994-08-19 04:00:00,1994-08-19 12:30:00,1994-08-19 12:23:00,1994-08-19 12:25:00,3653,,,,,,,
1994-08-22,O,1994-08-22 04:00:00,1994-08-22 12:30:00,1994-08-22 12:23:00,1994-08-22 12:25:00,3652,,,,,,,
1994-08-23,O,1994-08-23 04:00:00,1994-08-23 12:30:00,1994-08-23 12:23:00,1994-08-23 12:25:00,3651,,,,,,,
1994-08-24,O,1994-08-24 04:00:00,1994-08-24 12:30:00,1994-08-24 12:23:00,1994-08-24 12:25:00,3650,,,,,,,
1994-08-25,O,1994-08-25 04:00:00,1994-08-25 12:30:00,1994-08-25 12:23:00,1994-08-25 12:25:00,3649,,,,,,,
1994-08-26,O,1994-08-26 04:00:00,1994-08-26 12:30:00,1994-08-26 12:23:00,1994-08-26 12:25:00,3648,,,,,,,
1994-08-29,X,,,,,,,,,,,,
1994-08-30,O,1994-08-30 04:00:00,1994-08-30 12:30:00,1994-08-30 12:23:00,1994-08-30 12:25:00,3647,,,,,,,
1994-08-31,O,1994-08-31 04:00:00,1994-08-31 12:30:00,1994-08-31 12:23:00,1994-08-31 12:25:00,3646,,,,,,,
1994-09-01,O,1994-09-01 04:00:00,1994-09-01 12:30:00,1994-09-01 12:23:00,1994-09-01 12:25:00,3645,,,,,,,
1994-09-02,O,1994-09-02 04:00:00,1994-09-02 12:30:00,1994-09-02 12:23:00,1994-09-02 12:25:00,3644,,,,,,,
1994-09-05,O,1994-09-05 04:00:00,1994-09-05 12:30:00,1994-09-05 12:23:00,1994-09-05 12:25:00,3643,,,,,,,
1994-09-06,O,1994-09-06 04:00:00,1994-09-06 12:30:00,1994-09-06 12:23:00,1994-09-06 12:25:00,3642,,,,,,,
1994-09-07,O,1994-09-07 04:00:00,1994-09-07 12:30:00,1994-09-07 12:23:00,1994-09-07 12:25:00,3641,,,,,,,
1994-09-08,O,1994-09-08 04:00:00,1994-09-08 12:30:00,1994-09-08 12:23:00,1994-09-08 12:25:00,3640,,,,,,,
1994-09-09,O,1994-09-09 04:00:00,1994-09-09 12:30:00,1994-09-09 12:23:00,1994-09-09 12:25:00,3639,,,,,,,
1994-09-12,O,1994-09-12 04:00:00,1994-09-12 12:30:00,1994-09-12 12:23:00,1994-09-12 12:25:00,3638,,,,,,,
1994-09-13,O,1994-09-13 04:00:00,1994-09-13 12:30:00,1994-09-13 12:23:00,1994-09-13 12:25:00,3637,,,,,,,
1994-09-14,O,1994-09-14 04:00:00,1994-09-14 12:30:00,1994-09-14 12:23:00,1994-09-14 12:25:00,3636,,,,,,,
1994-09-15,O,1994-09-15 04:00:00,1994-09-15 12:30:00,1994-09-15 12:23:00,1994-09-15 12:25:00,3635,,,,,,,
1994-09-16,O,1994-09-16 04:00:00,1994-09-16 12:30:00,1994-09-16 12:23:00,1994-09-16 12:25:00,3634,,,,,,,
1994-09-19,O,1994-09-19 04:00:00,1994-09-19 12:30:00,1994-09-19 12:23:00,1994-09-19 12:25:00,3633,,,,,,,
1994-09-20,O,1994-09-20 04:00:00,1994-09-20 12:30:00,1994-09-20 12:23:00,1994-09-20 12:25:00,3632,,,,,,,
1994-09-21,O,1994-09-21 04:00:00,1994-09-21 12:30:00,1994-09-21 12:23:00,1994-09-21 12:25:00,3631,,,,,,,
1994-09-22,O,1994-09-22 04:00:00,1994-09-22 12:30:00,1994-09-22 12:23:00,1994-09-22 12:25:00,3630,,,,,,,
1994-09-23,O,1994-09-23 04:00:00,1994-09-23 12:30:00,1994-09-23 12:23:00,1994-09-23 12:25:00,3629,,,,,,,
1994-09-26,O,1994-09-26 04:00:00,1994-09-26 12:30:00,1994-09-26 12:23:00,1994-09-26 12:25:00,3628,,,,,,,
1994-09-27,O,1994-09-27 04:00:00,1994-09-27 12:30:00,1994-09-27 12:23:00,1994-09-27 12:25:00,3627,,,,,,,
1994-09-28,O,1994-09-28 04:00:00,1994-09-28 12:30:00,1994-09-28 12:23:00,1994-09-28 12:25:00,3626,,,,,,,
1994-09-29,O,1994-09-29 04:00:00,1994-09-29 12:30:00,1994-09-29 12:23:00,1994-09-29 12:25:00,3625,,,,,,,
1994-09-30,O,1994-09-30 04:00:00,1994-09-30 12:30:00,1994-09-30 12:23:00,1994-09-30 12:25:00,3624,,,,,,,
1994-10-03,O,1994-10-03 04:00:00,1994-10-03 12:30:00,1994-10-03 12:23:00,1994-10-03 12:25:00,3623,,,,,,,
1994-10-04,O,1994-10-04 04:00:00,1994-10-04 12:30:00,1994-10-04 12:23:00,1994-10-04 12:25:00,3622,,,,,,,
1994-10-05,O,1994-10-05 04:00:00,1994-10-05 12:30:00,1994-10-05 12:23:00,1994-10-05 12:25:00,3621,,,,,,,
1994-10-06,O,1994-10-06 04:00:00,1994-10-06 12:30:00,1994-10-06 12:23:00,1994-10-06 12:25:00,3620,,,,,,,
1994-10-07,O,1994-10-07 04:00:00,1994-10-07 12:30:00,1994-10-07 12:23:00,1994-10-07 12:25:00,3619,,,,,,,
1994-10-10,O,1994-10-10 04:00:00,1994-10-10 12:30:00,1994-10-10 12:23:00,1994-10-10 12:25:00,3618,,,,,,,
1994-10-11,O,1994-10-11 04:00:00,1994-10-11 12:30:00,1994-10-11 12:23:00,1994-10-11 12:25:00,3617,,,,,,,
1994-10-12,O,1994-10-12 04:00:00,1994-10-12 12:30:00,1994-10-12 12:23:00,1994-10-12 12:25:00,3616,,,,,,,
1994-10-13,O,1994-10-13 04:00:00,1994-10-13 12:30:00,1994-10-13 12:23:00,1994-10-13 12:25:00,3615,,,,,,,
1994-10-14,O,1994-10-14 04:00:00,1994-10-14 12:30:00,1994-10-14 12:23:00,1994-10-14 12:25:00,3614,,,,,,,
1994-10-17,O,1994-10-17 04:00:00,1994-10-17 12:30:00,1994-10-17 12:23:00,1994-10-17 12:25:00,3613,,,,,,,
1994-10-18,O,1994-10-18 04:00:00,1994-10-18 12:30:00,1994-10-18 12:23:00,1994-10-18 12:25:00,3612,,,,,,,
1994-10-19,O,1994-10-19 04:00:00,1994-10-19 12:30:00,1994-10-19 12:23:00,1994-10-19 12:25:00,3611,,,,,,,
1994-10-20,O,1994-10-20 04:00:00,1994-10-20 12:30:00,1994-10-20 12:23:00,1994-10-20 12:25:00,3610,,,,,,,
1994-10-21,O,1994-10-21 04:00:00,1994-10-21 12:30:00,1994-10-21 12:23:00,1994-10-21 12:25:00,3609,,,,,,,
1994-10-24,O,1994-10-24 04:00:00,1994-10-24 12:30:00,1994-10-24 12:23:00,1994-10-24 12:25:00,3608,,,,,,,
1994-10-25,O,1994-10-25 04:00:00,1994-10-25 12:30:00,1994-10-25 12:23:00,1994-10-25 12:25:00,3607,,,,,,,
1994-10-26,O,1994-10-26 04:00:00,1994-10-26 12:30:00,1994-10-26 12:23:00,1994-10-26 12:25:00,3606,,,,,,,
1994-10-27,O,1994-10-27 04:00:00,1994-10-27 12:30:00,1994-10-27 12:23:00,1994-10-27 12:25:00,3605,,,,,,,
1994-10-28,O,1994-10-28 04:00:00,1994-10-28 12:30:00,1994-10-28 12:23:00,1994-10-28 12:25:00,3604,,,,,,,
1994-10-31,O,1994-10-31 04:00:00,1994-10-31 12:30:00,1994-10-31 12:23:00,1994-10-31 12:25:00,3603,,,,,,,
1994-11-01,O,1994-11-01 04:00:00,1994-11-01 12:30:00,1994-11-01 12:23:00,1994-11-01 12:25:00,3602,,,,,,,
1994-11-02,O,1994-11-02 04:00:00,1994-11-02 12:30:00,1994-11-02 12:23:00,1994-11-02 12:25:00,3601,,,,,,,
1994-11-03,O,1994-11-03 04:00:00,1994-11-03 12:30:00,1994-11-03 12:23:00,1994-11-03 12:25:00,3600,,,,,,,
1994-11-04,O,1994-11-04 04:00:00,1994-11-04 12:30:00,1994-11-04 12:23:00,1994-11-04 12:25:00,3599,,,,,,,
1994-11-07,O,1994-11-07 04:00:00,1994-11-07 12:30:00,1994-11-07 12:23:00,1994-11-07 12:25:00,3598,,,,,,,
1994-11-08,O,1994-11-08 04:00:00,1994-11-08 12:30:00,1994-11-08 12:23:00,1994-11-08 12:25:00,3597,,,,,,,
1994-11-09,O,1994-11-09 04:00:00,1994-11-09 12:30:00,1994-11-09 12:23:00,1994-11-09 12:25:00,3596,,,,,,,
1994-11-10,O,1994-11-10 04:00:00,1994-11-10 12:30:00,1994-11-10 12:23:00,1994-11-10 12:25:00,3595,,,,,,,
1994-11-11,O,1994-11-11 04:00:00,1994-11-11 12:30:00,1994-11-11 12:23:00,1994-11-11 12:25:00,3594,,,,,,,
1994-11-14,O,1994-11-14 04:00:00,1994-11-14 12:30:00,1994-11-14 12:23:00,1994-11-14 12:25:00,3593,,,,,,,
1994-11-15,O,1994-11-15 04:00:00,1994-11-15 12:30:00,1994-11-15 12:23:00,1994-11-15 12:25:00,3592,,,,,,,
1994-11-16,O,1994-11-16 04:00:00,1994-11-16 12:30:00,1994-11-16 12:23:00,1994-11-16 12:25:00,3591,,,,,,,
1994-11-17,O,1994-11-17 04:00:00,1994-11-17 12:30:00,1994-11-17 12:23:00,1994-11-17 12:25:00,3590,,,,,,,
1994-11-18,O,1994-11-18 04:00:00,1994-11-18 12:30:00,1994-11-18 12:23:00,1994-11-18 12:25:00,3589,,,,,,,
1994-11-21,O,1994-11-21 04:00:00,1994-11-21 12:30:00,1994-11-21 12:23:00,1994-11-21 12:25:00,3588,,,,,,,
1994-11-22,O,1994-11-22 04:00:00,1994-11-22 12:30:00,1994-11-22 12:23:00,1994-11-22 12:25:00,3587,,,,,,,
1994-11-23,O,1994-11-23 04:00:00,1994-11-23 12:30:00,1994-11-23 12:23:00,1994-11-23 12:25:00,3586,,,,,,,
1994-11-24,O,1994-11-24 04:00:00,1994-11-24 12:30:00,1994-11-24 12:23:00,1994-11-24 12:25:00,3585,,,,,,,
1994-11-25,O,1994-11-25 04:00:00,1994-11-25 12:30:00,1994-11-25 12:23:00,1994-11-25 12:25:00,3584,,,,,,,
1994-11-28,O,1994-11-28 04:00:00,1994-11-28 12:30:00,1994-11-28 12:23:00,1994-11-28 12:25:00,3583,,,,,,,
1994-11-29,O,1994-11-29 04:00:00,1994-11-29 12:30:00,1994-11-29 12:23:00,1994-11-29 12:25:00,3582,,,,,,,
1994-11-30,O,1994-11-30 04:00:00,1994-11-30 12:30:00,1994-11-30 12:23:00,1994-11-30 12:25:00,3581,,,,,,,
1994-12-01,O,1994-12-01 04:00:00,1994-12-01 12:30:00,1994-12-01 12:23:00,1994-12-01 12:25:00,3580,,,,,,,
1994-12-02,O,1994-12-02 04:00:00,1994-12-02 12:30:00,1994-12-02 12:23:00,1994-12-02 12:25:00,3579,,,,,,,
1994-12-05,O,1994-12-05 04:00:00,1994-12-05 12:30:00,1994-12-05 12:23:00,1994-12-05 12:25:00,3578,,,,,,,
1994-12-06,O,1994-12-06 04:00:00,1994-12-06 12:30:00,1994-12-06 12:23:00,1994-12-06 12:25:00,3577,,,,,,,
1994-12-07,O,1994-12-07 04:00:00,1994-12-07 12:30:00,1994-12-07 12:23:00,1994-12-07 12:25:00,3576,,,,,,,
1994-12-08,O,1994-12-08 04:00:00,1994-12-08 12:30:00,1994-12-08 12:23:00,1994-12-08 12:25:00,3575,,,,,,,
1994-12-09,O,1994-12-09 04:00:00,1994-12-09 12:30:00,1994-12-09 12:23:00,1994-12-09 12:25:00,3574,,,,,,,
1994-12-12,O,1994-12-12 04:00:00,1994-12-12 12:30:00,1994-12-12 12:23:00,1994-12-12 12:25:00,3573,,,,,,,
1994-12-13,O,1994-12-13 04:00:00,1994-12-13 12:30:00,1994-12-13 12:23:00,1994-12-13 12:25:00,3572,,,,,,,
1994-12-14,O,1994-12-14 04:00:00,1994-12-14 12:30:00,1994-12-14 12:23:00,1994-12-14 12:25:00,3571,,,,,,,
1994-12-15,O,1994-12-15 04:00:00,1994-12-15 12:30:00,1994-12-15 12:23:00,1994-12-15 12:25:00,3570,,,,,,,
