date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,SoybeanOil_N0,SoybeanOil_N1,SoybeanOil_N2,SoybeanOil_N3,SoybeanOil_N4,SoybeanOil_N5,SoybeanOil_N6
2011-03-24,O,2011-03-23 20:00:00,2011-03-24 14:20:00,2011-03-24 14:14:00,2011-03-24 14:15:00,20,,201105,201107,201112,201201,201203,201205
2011-03-25,O,2011-03-24 20:00:00,2011-03-25 14:20:00,2011-03-25 14:14:00,2011-03-25 14:15:00,19,,201105,201107,201112,201201,201203,201205
2011-03-28,O,2011-03-27 20:00:00,2011-03-28 14:20:00,2011-03-28 14:14:00,2011-03-28 14:15:00,18,,201105,201107,201112,201201,201203,201205
2011-03-29,O,2011-03-28 20:00:00,2011-03-29 14:20:00,2011-03-29 14:14:00,2011-03-29 14:15:00,17,,201105,201107,201112,201201,201203,201205
2011-03-30,O,2011-03-29 20:00:00,2011-03-30 14:20:00,2011-03-30 14:14:00,2011-03-30 14:15:00,16,,201105,201107,201112,201201,201203,201205
2011-03-31,O,2011-03-30 20:00:00,2011-03-31 14:20:00,2011-03-31 14:14:00,2011-03-31 14:15:00,15,,201105,201107,201112,201201,201203,201205
2011-04-01,O,2011-03-31 20:00:00,2011-04-01 14:20:00,2011-04-01 14:14:00,2011-04-01 14:15:00,14,,201105,201107,201112,201201,201203,201205
2011-04-04,O,2011-04-03 20:00:00,2011-04-04 14:20:00,2011-04-04 14:14:00,2011-04-04 14:15:00,13,,201105,201107,201112,201201,201203,201205
2011-04-05,O,2011-04-04 20:00:00,2011-04-05 14:20:00,2011-04-05 14:14:00,2011-04-05 14:15:00,12,,201105,201107,201112,201201,201203,201205
2011-04-06,O,2011-04-05 20:00:00,2011-04-06 14:20:00,2011-04-06 14:14:00,2011-04-06 14:15:00,11,,201105,201107,201112,201201,201203,201205
2011-04-07,O,2011-04-06 20:00:00,2011-04-07 14:20:00,2011-04-07 14:14:00,2011-04-07 14:15:00,10,,201105,201107,201112,201201,201203,201205
2011-04-08,O,2011-04-07 20:00:00,2011-04-08 14:20:00,2011-04-08 14:14:00,2011-04-08 14:15:00,9,,201105,201107,201112,201201,201203,201205
2011-04-11,O,2011-04-10 20:00:00,2011-04-11 14:20:00,2011-04-11 14:14:00,2011-04-11 14:15:00,8,,201105,201107,201112,201201,201203,201205
2011-04-12,O,2011-04-11 20:00:00,2011-04-12 14:20:00,2011-04-12 14:14:00,2011-04-12 14:15:00,7,,201105,201107,201112,201201,201203,201205
2011-04-13,O,2011-04-12 20:00:00,2011-04-13 14:20:00,2011-04-13 14:14:00,2011-04-13 14:15:00,6,,201105,201107,201112,201201,201203,201205
2011-04-14,O,2011-04-13 20:00:00,2011-04-14 14:20:00,2011-04-14 14:14:00,2011-04-14 14:15:00,5,,201105,201107,201112,201201,201203,201205
2011-04-15,O,2011-04-14 20:00:00,2011-04-15 14:20:00,2011-04-15 14:14:00,2011-04-15 14:15:00,4,,201105,201107,201112,201201,201203,201205
2011-04-18,O,2011-04-17 20:00:00,2011-04-18 14:20:00,2011-04-18 14:14:00,2011-04-18 14:15:00,3,,201105,201107,201112,201201,201203,201205
2011-04-19,O,2011-04-18 20:00:00,2011-04-19 14:20:00,2011-04-19 14:14:00,2011-04-19 14:15:00,2,,201105,201107,201112,201201,201203,201205
2011-04-20,O,2011-04-19 20:00:00,2011-04-20 14:20:00,2011-04-20 14:14:00,2011-04-20 14:15:00,1,,201105,201107,201112,201201,201203,201205
2011-04-21,O,2011-04-20 20:00:00,2011-04-21 14:20:00,2011-04-21 14:14:00,2011-04-21 14:15:00,0,,201105,201107,201112,201201,201203,201205
2011-04-22,X,,,,,,,,,,,,
2011-04-25,O,2011-04-24 20:00:00,2011-04-25 14:20:00,2011-04-25 14:14:00,2011-04-25 14:15:00,42,201105,201107,201112,201201,201203,201205,201207
2011-04-26,O,2011-04-25 20:00:00,2011-04-26 14:20:00,2011-04-26 14:14:00,2011-04-26 14:15:00,41,201105,201107,201112,201201,201203,201205,201207
2011-04-27,O,2011-04-26 20:00:00,2011-04-27 14:20:00,2011-04-27 14:14:00,2011-04-27 14:15:00,40,201105,201107,201112,201201,201203,201205,201207
2011-04-28,O,2011-04-27 20:00:00,2011-04-28 14:20:00,2011-04-28 14:14:00,2011-04-28 14:15:00,39,201105,201107,201112,201201,201203,201205,201207
2011-04-29,O,2011-04-28 20:00:00,2011-04-29 14:20:00,2011-04-29 14:14:00,2011-04-29 14:15:00,38,201105,201107,201112,201201,201203,201205,201207
2011-05-02,O,2011-05-01 20:00:00,2011-05-02 14:20:00,2011-05-02 14:14:00,2011-05-02 14:15:00,37,201105,201107,201112,201201,201203,201205,201207
2011-05-03,O,2011-05-02 20:00:00,2011-05-03 14:20:00,2011-05-03 14:14:00,2011-05-03 14:15:00,36,201105,201107,201112,201201,201203,201205,201207
2011-05-04,O,2011-05-03 20:00:00,2011-05-04 14:20:00,2011-05-04 14:14:00,2011-05-04 14:15:00,35,201105,201107,201112,201201,201203,201205,201207
2011-05-05,O,2011-05-04 20:00:00,2011-05-05 14:20:00,2011-05-05 14:14:00,2011-05-05 14:15:00,34,201105,201107,201112,201201,201203,201205,201207
2011-05-06,O,2011-05-05 20:00:00,2011-05-06 14:20:00,2011-05-06 14:14:00,2011-05-06 14:15:00,33,201105,201107,201112,201201,201203,201205,201207
2011-05-09,O,2011-05-08 20:00:00,2011-05-09 14:20:00,2011-05-09 14:14:00,2011-05-09 14:15:00,32,201105,201107,201112,201201,201203,201205,201207
2011-05-10,O,2011-05-09 20:00:00,2011-05-10 14:20:00,2011-05-10 14:14:00,2011-05-10 14:15:00,31,201105,201107,201112,201201,201203,201205,201207
2011-05-11,O,2011-05-10 20:00:00,2011-05-11 14:20:00,2011-05-11 14:14:00,2011-05-11 14:15:00,30,201105,201107,201112,201201,201203,201205,201207
2011-05-12,O,2011-05-11 20:00:00,2011-05-12 14:20:00,2011-05-12 14:14:00,2011-05-12 14:15:00,29,201105,201107,201112,201201,201203,201205,201207
2011-05-13,O,2011-05-12 20:00:00,2011-05-13 14:20:00,2011-05-13 14:14:00,2011-05-13 14:15:00,28,201105,201107,201112,201201,201203,201205,201207
2011-05-16,O,2011-05-15 20:00:00,2011-05-16 14:20:00,2011-05-16 14:14:00,2011-05-16 14:15:00,27,,201107,201112,201201,201203,201205,201207
2011-05-17,O,2011-05-16 20:00:00,2011-05-17 14:20:00,2011-05-17 14:14:00,2011-05-17 14:15:00,26,,201107,201112,201201,201203,201205,201207
2011-05-18,O,2011-05-17 20:00:00,2011-05-18 14:20:00,2011-05-18 14:14:00,2011-05-18 14:15:00,25,,201107,201112,201201,201203,201205,201207
2011-05-19,O,2011-05-18 20:00:00,2011-05-19 14:20:00,2011-05-19 14:14:00,2011-05-19 14:15:00,24,,201107,201112,201201,201203,201205,201207
2011-05-20,O,2011-05-19 20:00:00,2011-05-20 14:20:00,2011-05-20 14:14:00,2011-05-20 14:15:00,23,,201107,201112,201201,201203,201205,201207
2011-05-23,O,2011-05-22 20:00:00,2011-05-23 14:20:00,2011-05-23 14:14:00,2011-05-23 14:15:00,22,,201107,201112,201201,201203,201205,201207
2011-05-24,O,2011-05-23 20:00:00,2011-05-24 14:20:00,2011-05-24 14:14:00,2011-05-24 14:15:00,21,,201107,201112,201201,201203,201205,201207
2011-05-25,O,2011-05-24 20:00:00,2011-05-25 14:20:00,2011-05-25 14:14:00,2011-05-25 14:15:00,20,,201107,201112,201201,201203,201205,201207
2011-05-26,O,2011-05-25 20:00:00,2011-05-26 14:20:00,2011-05-26 14:14:00,2011-05-26 14:15:00,19,,201107,201112,201201,201203,201205,201207
2011-05-27,O,2011-05-26 20:00:00,2011-05-27 14:20:00,2011-05-27 14:14:00,2011-05-27 14:15:00,18,,201107,201112,201201,201203,201205,201207
2011-05-30,X,,,,,,,,,,,,
2011-05-31,O,2011-05-30 20:00:00,2011-05-31 14:20:00,2011-05-31 14:14:00,2011-05-31 14:15:00,17,,201107,201112,201201,201203,201205,201207
2011-06-01,O,2011-05-31 20:00:00,2011-06-01 14:20:00,2011-06-01 14:14:00,2011-06-01 14:15:00,16,,201107,201112,201201,201203,201205,201207
2011-06-02,O,2011-06-01 20:00:00,2011-06-02 14:20:00,2011-06-02 14:14:00,2011-06-02 14:15:00,15,,201107,201112,201201,201203,201205,201207
2011-06-03,O,2011-06-02 20:00:00,2011-06-03 14:20:00,2011-06-03 14:14:00,2011-06-03 14:15:00,14,,201107,201112,201201,201203,201205,201207
2011-06-06,O,2011-06-05 20:00:00,2011-06-06 14:20:00,2011-06-06 14:14:00,2011-06-06 14:15:00,13,,201107,201112,201201,201203,201205,201207
2011-06-07,O,2011-06-06 20:00:00,2011-06-07 14:20:00,2011-06-07 14:14:00,2011-06-07 14:15:00,12,,201107,201112,201201,201203,201205,201207
2011-06-08,O,2011-06-07 20:00:00,2011-06-08 14:20:00,2011-06-08 14:14:00,2011-06-08 14:15:00,11,,201107,201112,201201,201203,201205,201207
2011-06-09,O,2011-06-08 20:00:00,2011-06-09 14:20:00,2011-06-09 14:14:00,2011-06-09 14:15:00,10,,201107,201112,201201,201203,201205,201207
2011-06-10,O,2011-06-09 20:00:00,2011-06-10 14:20:00,2011-06-10 14:14:00,2011-06-10 14:15:00,9,,201107,201112,201201,201203,201205,201207
2011-06-13,O,2011-06-12 20:00:00,2011-06-13 14:20:00,2011-06-13 14:14:00,2011-06-13 14:15:00,8,,201107,201112,201201,201203,201205,201207
2011-06-14,O,2011-06-13 20:00:00,2011-06-14 14:20:00,2011-06-14 14:14:00,2011-06-14 14:15:00,7,,201107,201112,201201,201203,201205,201207
2011-06-15,O,2011-06-14 20:00:00,2011-06-15 14:20:00,2011-06-15 14:14:00,2011-06-15 14:15:00,6,,201107,201112,201201,201203,201205,201207
2011-06-16,O,2011-06-15 20:00:00,2011-06-16 14:20:00,2011-06-16 14:14:00,2011-06-16 14:15:00,5,,201107,201112,201201,201203,201205,201207
2011-06-17,O,2011-06-16 20:00:00,2011-06-17 14:20:00,2011-06-17 14:14:00,2011-06-17 14:15:00,4,,201107,201112,201201,201203,201205,201207
2011-06-20,O,2011-06-19 20:00:00,2011-06-20 14:20:00,2011-06-20 14:14:00,2011-06-20 14:15:00,3,,201107,201112,201201,201203,201205,201207
2011-06-21,O,2011-06-20 20:00:00,2011-06-21 14:20:00,2011-06-21 14:14:00,2011-06-21 14:15:00,2,,201107,201112,201201,201203,201205,201207
