date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,FeederCattle_N0,FeederCattle_N1,FeederCattle_N2,FeederCattle_N3,FeederCattle_N4,FeederCattle_N5,FeederCattle_N6
1998-12-25,X,,,,,,,,,,,,
1998-12-28,O,1998-12-28 09:30:00,1998-12-28 14:05:00,1998-12-28 13:59:30,1998-12-28 14:00:00,33,199901,199903,199904,199905,199908,199909,199910
1998-12-29,O,1998-12-29 09:30:00,1998-12-29 14:05:00,1998-12-29 13:59:30,1998-12-29 14:00:00,32,199901,199903,199904,199905,199908,199909,199910
1998-12-30,O,1998-12-30 09:30:00,1998-12-30 14:05:00,1998-12-30 13:59:30,1998-12-30 14:00:00,31,199901,199903,199904,199905,199908,199909,199910
1998-12-31,O,1998-12-31 09:30:00,1998-12-31 14:05:00,1998-12-31 13:59:30,1998-12-31 14:00:00,30,199901,199903,199904,199905,199908,199909,199910
1999-01-01,X,,,,,,,,,,,,
1999-01-04,O,1999-01-04 09:30:00,1999-01-04 14:05:00,1999-01-04 13:59:30,1999-01-04 14:00:00,29,199901,199903,199904,199905,199908,199909,199910
1999-01-05,O,1999-01-05 09:30:00,1999-01-05 14:05:00,1999-01-05 13:59:30,1999-01-05 14:00:00,28,199901,199903,199904,199905,199908,199909,199910
1999-01-06,O,1999-01-06 09:30:00,1999-01-06 14:05:00,1999-01-06 13:59:30,1999-01-06 14:00:00,27,199901,199903,199904,199905,199908,199909,199910
1999-01-07,O,1999-01-07 09:30:00,1999-01-07 14:05:00,1999-01-07 13:59:30,1999-01-07 14:00:00,26,199901,199903,199904,199905,199908,199909,199910
1999-01-08,O,1999-01-08 09:30:00,1999-01-08 14:05:00,1999-01-08 13:59:30,1999-01-08 14:00:00,25,199901,199903,199904,199905,199908,199909,199910
1999-01-11,O,1999-01-11 09:30:00,1999-01-11 14:05:00,1999-01-11 13:59:30,1999-01-11 14:00:00,24,199901,199903,199904,199905,199908,199909,199910
1999-01-12,O,1999-01-12 09:30:00,1999-01-12 14:05:00,1999-01-12 13:59:30,1999-01-12 14:00:00,23,199901,199903,199904,199905,199908,199909,199910
1999-01-13,O,1999-01-13 09:30:00,1999-01-13 14:05:00,1999-01-13 13:59:30,1999-01-13 14:00:00,22,199901,199903,199904,199905,199908,199909,199910
1999-01-14,O,1999-01-14 09:30:00,1999-01-14 14:05:00,1999-01-14 13:59:30,1999-01-14 14:00:00,21,199901,199903,199904,199905,199908,199909,199910
1999-01-15,O,1999-01-15 09:30:00,1999-01-15 14:05:00,1999-01-15 13:59:30,1999-01-15 14:00:00,20,199901,199903,199904,199905,199908,199909,199910
1999-01-18,X,,,,,,,,,,,,
1999-01-19,O,1999-01-19 09:30:00,1999-01-19 14:05:00,1999-01-19 13:59:30,1999-01-19 14:00:00,19,199901,199903,199904,199905,199908,199909,199910
1999-01-20,O,1999-01-20 09:30:00,1999-01-20 14:05:00,1999-01-20 13:59:30,1999-01-20 14:00:00,18,199901,199903,199904,199905,199908,199909,199910
1999-01-21,O,1999-01-21 09:30:00,1999-01-21 14:05:00,1999-01-21 13:59:30,1999-01-21 14:00:00,17,199901,199903,199904,199905,199908,199909,199910
1999-01-22,O,1999-01-22 09:30:00,1999-01-22 14:05:00,1999-01-22 13:59:30,1999-01-22 14:00:00,16,199901,199903,199904,199905,199908,199909,199910
1999-01-25,O,1999-01-25 09:30:00,1999-01-25 14:05:00,1999-01-25 13:59:30,1999-01-25 14:00:00,15,199901,199903,199904,199905,199908,199909,199910
1999-01-26,O,1999-01-26 09:30:00,1999-01-26 14:05:00,1999-01-26 13:59:30,1999-01-26 14:00:00,14,199901,199903,199904,199905,199908,199909,199910
1999-01-27,O,1999-01-27 09:30:00,1999-01-27 14:05:00,1999-01-27 13:59:30,1999-01-27 14:00:00,13,199901,199903,199904,199905,199908,199909,199910
1999-01-28,O,1999-01-28 09:30:00,1999-01-28 14:05:00,1999-01-28 13:59:30,1999-01-28 14:00:00,12,199901,199903,199904,199905,199908,199909,199910
1999-01-29,O,1999-01-29 09:30:00,1999-01-29 14:05:00,1999-01-29 13:59:30,1999-01-29 14:00:00,11,,199903,199904,199905,199908,199909,199910
1999-02-01,O,1999-02-01 09:30:00,1999-02-01 14:05:00,1999-02-01 13:59:30,1999-02-01 14:00:00,10,,199903,199904,199905,199908,199909,199910
1999-02-02,O,1999-02-02 09:30:00,1999-02-02 14:05:00,1999-02-02 13:59:30,1999-02-02 14:00:00,9,,199903,199904,199905,199908,199909,199910
1999-02-03,O,1999-02-03 09:30:00,1999-02-03 14:05:00,1999-02-03 13:59:30,1999-02-03 14:00:00,8,,199903,199904,199905,199908,199909,199910
1999-02-04,O,1999-02-04 09:30:00,1999-02-04 14:05:00,1999-02-04 13:59:30,1999-02-04 14:00:00,7,,199903,199904,199905,199908,199909,199910
1999-02-05,O,1999-02-05 09:30:00,1999-02-05 14:05:00,1999-02-05 13:59:30,1999-02-05 14:00:00,6,,199903,199904,199905,199908,199909,199910
1999-02-08,O,1999-02-08 09:30:00,1999-02-08 14:05:00,1999-02-08 13:59:30,1999-02-08 14:00:00,5,,199903,199904,199905,199908,199909,199910
1999-02-09,O,1999-02-09 09:30:00,1999-02-09 14:05:00,1999-02-09 13:59:30,1999-02-09 14:00:00,4,,199903,199904,199905,199908,199909,199910
1999-02-10,O,1999-02-10 09:30:00,1999-02-10 14:05:00,1999-02-10 13:59:30,1999-02-10 14:00:00,3,,199903,199904,199905,199908,199909,199910
1999-02-11,O,1999-02-11 09:30:00,1999-02-11 14:05:00,1999-02-11 13:59:30,1999-02-11 14:00:00,2,,199903,199904,199905,199908,199909,199910
1999-02-12,O,1999-02-12 09:30:00,1999-02-12 14:05:00,1999-02-12 13:59:30,1999-02-12 14:00:00,1,,199903,199904,199905,199908,199909,199910
1999-02-15,X,,,,,,,,,,,,
1999-02-16,O,1999-02-16 09:30:00,1999-02-16 14:05:00,1999-02-16 13:59:30,1999-02-16 14:00:00,0,,199903,199904,199905,199908,199909,199910
1999-02-17,O,1999-02-17 09:30:00,1999-02-17 14:05:00,1999-02-17 13:59:30,1999-02-17 14:00:00,23,199903,199904,199905,199908,199909,199910,199911
1999-02-18,O,1999-02-18 09:30:00,1999-02-18 14:05:00,1999-02-18 13:59:30,1999-02-18 14:00:00,22,199903,199904,199905,199908,199909,199910,199911
1999-02-19,O,1999-02-19 09:30:00,1999-02-19 14:05:00,1999-02-19 13:59:30,1999-02-19 14:00:00,21,199903,199904,199905,199908,199909,199910,199911
1999-02-22,O,1999-02-22 09:30:00,1999-02-22 14:05:00,1999-02-22 13:59:30,1999-02-22 14:00:00,20,199903,199904,199905,199908,199909,199910,199911
1999-02-23,O,1999-02-23 09:30:00,1999-02-23 14:05:00,1999-02-23 13:59:30,1999-02-23 14:00:00,19,199903,199904,199905,199908,199909,199910,199911
1999-02-24,O,1999-02-24 09:30:00,1999-02-24 14:05:00,1999-02-24 13:59:30,1999-02-24 14:00:00,18,199903,199904,199905,199908,199909,199910,199911
1999-02-25,O,1999-02-25 09:30:00,1999-02-25 14:05:00,1999-02-25 13:59:30,1999-02-25 14:00:00,17,199903,199904,199905,199908,199909,199910,199911
1999-02-26,O,1999-02-26 09:30:00,1999-02-26 14:05:00,1999-02-26 13:59:30,1999-02-26 14:00:00,16,199903,199904,199905,199908,199909,199910,199911
1999-03-01,O,1999-03-01 09:30:00,1999-03-01 14:05:00,1999-03-01 13:59:30,1999-03-01 14:00:00,15,199903,199904,199905,199908,199909,199910,199911
1999-03-02,O,1999-03-02 09:30:00,1999-03-02 14:05:00,1999-03-02 13:59:30,1999-03-02 14:00:00,14,199903,199904,199905,199908,199909,199910,199911
1999-03-03,O,1999-03-03 09:30:00,1999-03-03 14:05:00,1999-03-03 13:59:30,1999-03-03 14:00:00,13,199903,199904,199905,199908,199909,199910,199911
1999-03-04,O,1999-03-04 09:30:00,1999-03-04 14:05:00,1999-03-04 13:59:30,1999-03-04 14:00:00,12,199903,199904,199905,199908,199909,199910,199911
1999-03-05,O,1999-03-05 09:30:00,1999-03-05 14:05:00,1999-03-05 13:59:30,1999-03-05 14:00:00,11,199903,199904,199905,199908,199909,199910,199911
1999-03-08,O,1999-03-08 09:30:00,1999-03-08 14:05:00,1999-03-08 13:59:30,1999-03-08 14:00:00,10,199903,199904,199905,199908,199909,199910,199911
1999-03-09,O,1999-03-09 09:30:00,1999-03-09 14:05:00,1999-03-09 13:59:30,1999-03-09 14:00:00,9,199903,199904,199905,199908,199909,199910,199911
1999-03-10,O,1999-03-10 09:30:00,1999-03-10 14:05:00,1999-03-10 13:59:30,1999-03-10 14:00:00,8,199903,199904,199905,199908,199909,199910,199911
1999-03-11,O,1999-03-11 09:30:00,1999-03-11 14:05:00,1999-03-11 13:59:30,1999-03-11 14:00:00,7,199903,199904,199905,199908,199909,199910,199911
1999-03-12,O,1999-03-12 09:30:00,1999-03-12 14:05:00,1999-03-12 13:59:30,1999-03-12 14:00:00,6,199903,199904,199905,199908,199909,199910,199911
1999-03-15,O,1999-03-15 09:30:00,1999-03-15 14:05:00,1999-03-15 13:59:30,1999-03-15 14:00:00,5,199903,199904,199905,199908,199909,199910,199911
1999-03-16,O,1999-03-16 09:30:00,1999-03-16 14:05:00,1999-03-16 13:59:30,1999-03-16 14:00:00,4,199903,199904,199905,199908,199909,199910,199911
1999-03-17,O,1999-03-17 09:30:00,1999-03-17 14:05:00,1999-03-17 13:59:30,1999-03-17 14:00:00,3,199903,199904,199905,199908,199909,199910,199911
1999-03-18,O,1999-03-18 09:30:00,1999-03-18 14:05:00,1999-03-18 13:59:30,1999-03-18 14:00:00,2,199903,199904,199905,199908,199909,199910,199911
1999-03-19,O,1999-03-19 09:30:00,1999-03-19 14:05:00,1999-03-19 13:59:30,1999-03-19 14:00:00,1,199903,199904,199905,199908,199909,199910,199911
1999-03-22,O,1999-03-22 09:30:00,1999-03-22 14:05:00,1999-03-22 13:59:30,1999-03-22 14:00:00,0,199903,199904,199905,199908,199909,199910,199911
1999-03-23,O,1999-03-23 09:30:00,1999-03-23 14:05:00,1999-03-23 13:59:30,1999-03-23 14:00:00,19,199904,199905,199908,199909,199910,199911,200001
1999-03-24,O,1999-03-24 09:30:00,1999-03-24 14:05:00,1999-03-24 13:59:30,1999-03-24 14:00:00,18,199904,199905,199908,199909,199910,199911,200001
1999-03-25,O,1999-03-25 09:30:00,1999-03-25 14:05:00,1999-03-25 13:59:30,1999-03-25 14:00:00,17,199904,199905,199908,199909,199910,199911,200001
1999-03-26,O,1999-03-26 09:30:00,1999-03-26 14:05:00,1999-03-26 13:59:30,1999-03-26 14:00:00,16,199904,199905,199908,199909,199910,199911,200001
1999-03-29,O,1999-03-29 09:30:00,1999-03-29 14:05:00,1999-03-29 13:59:30,1999-03-29 14:00:00,15,199904,199905,199908,199909,199910,199911,200001
1999-03-30,O,1999-03-30 09:30:00,1999-03-30 14:05:00,1999-03-30 13:59:30,1999-03-30 14:00:00,14,199904,199905,199908,199909,199910,199911,200001
1999-03-31,O,1999-03-31 09:30:00,1999-03-31 14:05:00,1999-03-31 13:59:30,1999-03-31 14:00:00,13,199904,199905,199908,199909,199910,199911,200001
1999-04-01,O,1999-04-01 09:30:00,1999-04-01 14:05:00,1999-04-01 13:59:30,1999-04-01 14:00:00,12,199904,199905,199908,199909,199910,199911,200001
1999-04-02,X,,,,,,,,,,,,
1999-04-05,O,1999-04-05 09:30:00,1999-04-05 14:05:00,1999-04-05 13:59:30,1999-04-05 14:00:00,11,199904,199905,199908,199909,199910,199911,200001
1999-04-06,O,1999-04-06 09:30:00,1999-04-06 14:05:00,1999-04-06 13:59:30,1999-04-06 14:00:00,10,199904,199905,199908,199909,199910,199911,200001
1999-04-07,O,1999-04-07 09:30:00,1999-04-07 14:05:00,1999-04-07 13:59:30,1999-04-07 14:00:00,9,199904,199905,199908,199909,199910,199911,200001
1999-04-08,O,1999-04-08 09:30:00,1999-04-08 14:05:00,1999-04-08 13:59:30,1999-04-08 14:00:00,8,199904,199905,199908,199909,199910,199911,200001
1999-04-09,O,1999-04-09 09:30:00,1999-04-09 14:05:00,1999-04-09 13:59:30,1999-04-09 14:00:00,7,199904,199905,199908,199909,199910,199911,200001
1999-04-12,O,1999-04-12 09:30:00,1999-04-12 14:05:00,1999-04-12 13:59:30,1999-04-12 14:00:00,6,199904,199905,199908,199909,199910,199911,200001
1999-04-13,O,1999-04-13 09:30:00,1999-04-13 14:05:00,1999-04-13 13:59:30,1999-04-13 14:00:00,5,199904,199905,199908,199909,199910,199911,200001
1999-04-14,O,1999-04-14 09:30:00,1999-04-14 14:05:00,1999-04-14 13:59:30,1999-04-14 14:00:00,4,199904,199905,199908,199909,199910,199911,200001
1999-04-15,O,1999-04-15 09:30:00,1999-04-15 14:05:00,1999-04-15 13:59:30,1999-04-15 14:00:00,3,199904,199905,199908,199909,199910,199911,200001
1999-04-16,O,1999-04-16 09:30:00,1999-04-16 14:05:00,1999-04-16 13:59:30,1999-04-16 14:00:00,2,199904,199905,199908,199909,199910,199911,200001
1999-04-19,O,1999-04-19 09:30:00,1999-04-19 14:05:00,1999-04-19 13:59:30,1999-04-19 14:00:00,1,199904,199905,199908,199909,199910,199911,200001
1999-04-20,O,1999-04-20 09:30:00,1999-04-20 14:05:00,1999-04-20 13:59:30,1999-04-20 14:00:00,0,199904,199905,199908,199909,199910,199911,200001
1999-04-21,O,1999-04-21 09:30:00,1999-04-21 14:05:00,1999-04-21 13:59:30,1999-04-21 14:00:00,62,199905,199908,199909,199910,199911,200001,200003
1999-04-22,O,1999-04-22 09:30:00,1999-04-22 14:05:00,1999-04-22 13:59:30,1999-04-22 14:00:00,61,199905,199908,199909,199910,199911,200001,200003
1999-04-23,O,1999-04-23 09:30:00,1999-04-23 14:05:00,1999-04-23 13:59:30,1999-04-23 14:00:00,60,199905,199908,199909,199910,199911,200001,200003
1999-04-26,O,1999-04-26 09:30:00,1999-04-26 14:05:00,1999-04-26 13:59:30,1999-04-26 14:00:00,59,199905,199908,199909,199910,199911,200001,200003
1999-04-27,O,1999-04-27 09:30:00,1999-04-27 14:05:00,1999-04-27 13:59:30,1999-04-27 14:00:00,58,199905,199908,199909,199910,199911,200001,200003
1999-04-28,O,1999-04-28 09:30:00,1999-04-28 14:05:00,1999-04-28 13:59:30,1999-04-28 14:00:00,57,199905,199908,199909,199910,199911,200001,200003
1999-04-29,O,1999-04-29 09:30:00,1999-04-29 14:05:00,1999-04-29 13:59:30,1999-04-29 14:00:00,56,199905,199908,199909,199910,199911,200001,200003
1999-04-30,O,1999-04-30 09:30:00,1999-04-30 14:05:00,1999-04-30 13:59:30,1999-04-30 14:00:00,55,199905,199908,199909,199910,199911,200001,200003
1999-05-03,O,1999-05-03 09:30:00,1999-05-03 14:05:00,1999-05-03 13:59:30,1999-05-03 14:00:00,54,199905,199908,199909,199910,199911,200001,200003
1999-05-04,O,1999-05-04 09:30:00,1999-05-04 14:05:00,1999-05-04 13:59:30,1999-05-04 14:00:00,53,199905,199908,199909,199910,199911,200001,200003
1999-05-05,O,1999-05-05 09:30:00,1999-05-05 14:05:00,1999-05-05 13:59:30,1999-05-05 14:00:00,52,199905,199908,199909,199910,199911,200001,200003
1999-05-06,O,1999-05-06 09:30:00,1999-05-06 14:05:00,1999-05-06 13:59:30,1999-05-06 14:00:00,51,199905,199908,199909,199910,199911,200001,200003
1999-05-07,O,1999-05-07 09:30:00,1999-05-07 14:05:00,1999-05-07 13:59:30,1999-05-07 14:00:00,50,199905,199908,199909,199910,199911,200001,200003
1999-05-10,O,1999-05-10 09:30:00,1999-05-10 14:05:00,1999-05-10 13:59:30,1999-05-10 14:00:00,49,199905,199908,199909,199910,199911,200001,200003
1999-05-11,O,1999-05-11 09:30:00,1999-05-11 14:05:00,1999-05-11 13:59:30,1999-05-11 14:00:00,48,199905,199908,199909,199910,199911,200001,200003
1999-05-12,O,1999-05-12 09:30:00,1999-05-12 14:05:00,1999-05-12 13:59:30,1999-05-12 14:00:00,47,199905,199908,199909,199910,199911,200001,200003
1999-05-13,O,1999-05-13 09:30:00,1999-05-13 14:05:00,1999-05-13 13:59:30,1999-05-13 14:00:00,46,199905,199908,199909,199910,199911,200001,200003
1999-05-14,O,1999-05-14 09:30:00,1999-05-14 14:05:00,1999-05-14 13:59:30,1999-05-14 14:00:00,45,199905,199908,199909,199910,199911,200001,200003
1999-05-17,O,1999-05-17 09:30:00,1999-05-17 14:05:00,1999-05-17 13:59:30,1999-05-17 14:00:00,44,199905,199908,199909,199910,199911,200001,200003
1999-05-18,O,1999-05-18 09:30:00,1999-05-18 14:05:00,1999-05-18 13:59:30,1999-05-18 14:00:00,43,199905,199908,199909,199910,199911,200001,200003
1999-05-19,O,1999-05-19 09:30:00,1999-05-19 14:05:00,1999-05-19 13:59:30,1999-05-19 14:00:00,42,199905,199908,199909,199910,199911,200001,200003
1999-05-20,O,1999-05-20 09:30:00,1999-05-20 14:05:00,1999-05-20 13:59:30,1999-05-20 14:00:00,41,199905,199908,199909,199910,199911,200001,200003
1999-05-21,O,1999-05-21 09:30:00,1999-05-21 14:05:00,1999-05-21 13:59:30,1999-05-21 14:00:00,40,199905,199908,199909,199910,199911,200001,200003
1999-05-24,O,1999-05-24 09:30:00,1999-05-24 14:05:00,1999-05-24 13:59:30,1999-05-24 14:00:00,39,199905,199908,199909,199910,199911,200001,200003
1999-05-25,O,1999-05-25 09:30:00,1999-05-25 14:05:00,1999-05-25 13:59:30,1999-05-25 14:00:00,38,199905,199908,199909,199910,199911,200001,200003
1999-05-26,O,1999-05-26 09:30:00,1999-05-26 14:05:00,1999-05-26 13:59:30,1999-05-26 14:00:00,37,199905,199908,199909,199910,199911,200001,200003
1999-05-27,O,1999-05-27 09:30:00,1999-05-27 14:05:00,1999-05-27 13:59:30,1999-05-27 14:00:00,36,199905,199908,199909,199910,199911,200001,200003
1999-05-28,O,1999-05-28 09:30:00,1999-05-28 14:05:00,1999-05-28 13:59:30,1999-05-28 14:00:00,35,,199908,199909,199910,199911,200001,200003
1999-05-31,X,,,,,,,,,,,,
1999-06-01,O,1999-06-01 09:30:00,1999-06-01 14:05:00,1999-06-01 13:59:30,1999-06-01 14:00:00,34,,199908,199909,199910,199911,200001,200003
1999-06-02,O,1999-06-02 09:30:00,1999-06-02 14:05:00,1999-06-02 13:59:30,1999-06-02 14:00:00,33,,199908,199909,199910,199911,200001,200003
1999-06-03,O,1999-06-03 09:30:00,1999-06-03 14:05:00,1999-06-03 13:59:30,1999-06-03 14:00:00,32,,199908,199909,199910,199911,200001,200003
1999-06-04,O,1999-06-04 09:30:00,1999-06-04 14:05:00,1999-06-04 13:59:30,1999-06-04 14:00:00,31,,199908,199909,199910,199911,200001,200003
1999-06-07,O,1999-06-07 09:30:00,1999-06-07 14:05:00,1999-06-07 13:59:30,1999-06-07 14:00:00,30,,199908,199909,199910,199911,200001,200003
1999-06-08,O,1999-06-08 09:30:00,1999-06-08 14:05:00,1999-06-08 13:59:30,1999-06-08 14:00:00,29,,199908,199909,199910,199911,200001,200003
1999-06-09,O,1999-06-09 09:30:00,1999-06-09 14:05:00,1999-06-09 13:59:30,1999-06-09 14:00:00,28,,199908,199909,199910,199911,200001,200003
1999-06-10,O,1999-06-10 09:30:00,1999-06-10 14:05:00,1999-06-10 13:59:30,1999-06-10 14:00:00,27,,199908,199909,199910,199911,200001,200003
1999-06-11,O,1999-06-11 09:30:00,1999-06-11 14:05:00,1999-06-11 13:59:30,1999-06-11 14:00:00,26,,199908,199909,199910,199911,200001,200003
1999-06-14,O,1999-06-14 09:30:00,1999-06-14 14:05:00,1999-06-14 13:59:30,1999-06-14 14:00:00,25,,199908,199909,199910,199911,200001,200003
1999-06-15,O,1999-06-15 09:30:00,1999-06-15 14:05:00,1999-06-15 13:59:30,1999-06-15 14:00:00,24,,199908,199909,199910,199911,200001,200003
1999-06-16,O,1999-06-16 09:30:00,1999-06-16 14:05:00,1999-06-16 13:59:30,1999-06-16 14:00:00,23,,199908,199909,199910,199911,200001,200003
1999-06-17,O,1999-06-17 09:30:00,1999-06-17 14:05:00,1999-06-17 13:59:30,1999-06-17 14:00:00,22,,199908,199909,199910,199911,200001,200003
1999-06-18,O,1999-06-18 09:30:00,1999-06-18 14:05:00,1999-06-18 13:59:30,1999-06-18 14:00:00,21,,199908,199909,199910,199911,200001,200003
1999-06-21,O,1999-06-21 09:30:00,1999-06-21 14:05:00,1999-06-21 13:59:30,1999-06-21 14:00:00,20,,199908,199909,199910,199911,200001,200003
1999-06-22,O,1999-06-22 09:30:00,1999-06-22 14:05:00,1999-06-22 13:59:30,1999-06-22 14:00:00,19,,199908,199909,199910,199911,200001,200003
1999-06-23,O,1999-06-23 09:30:00,1999-06-23 14:05:00,1999-06-23 13:59:30,1999-06-23 14:00:00,18,,199908,199909,199910,199911,200001,200003
1999-06-24,O,1999-06-24 09:30:00,1999-06-24 14:05:00,1999-06-24 13:59:30,1999-06-24 14:00:00,17,,199908,199909,199910,199911,200001,200003
1999-06-25,O,1999-06-25 09:30:00,1999-06-25 14:05:00,1999-06-25 13:59:30,1999-06-25 14:00:00,16,,199908,199909,199910,199911,200001,200003
1999-06-28,O,1999-06-28 09:30:00,1999-06-28 14:05:00,1999-06-28 13:59:30,1999-06-28 14:00:00,15,,199908,199909,199910,199911,200001,200003
1999-06-29,O,1999-06-29 09:30:00,1999-06-29 14:05:00,1999-06-29 13:59:30,1999-06-29 14:00:00,14,,199908,199909,199910,199911,200001,200003
1999-06-30,O,1999-06-30 09:30:00,1999-06-30 14:05:00,1999-06-30 13:59:30,1999-06-30 14:00:00,13,,199908,199909,199910,199911,200001,200003
1999-07-01,O,1999-07-01 09:30:00,1999-07-01 14:05:00,1999-07-01 13:59:30,1999-07-01 14:00:00,12,,199908,199909,199910,199911,200001,200003
1999-07-02,O,1999-07-02 09:30:00,1999-07-02 14:05:00,1999-07-02 13:59:30,1999-07-02 14:00:00,11,,199908,199909,199910,199911,200001,200003
1999-07-05,X,,,,,,,,,,,,
1999-07-06,O,1999-07-06 09:30:00,1999-07-06 14:05:00,1999-07-06 13:59:30,1999-07-06 14:00:00,10,,199908,199909,199910,199911,200001,200003
1999-07-07,O,1999-07-07 09:30:00,1999-07-07 14:05:00,1999-07-07 13:59:30,1999-07-07 14:00:00,9,,199908,199909,199910,199911,200001,200003
1999-07-08,O,1999-07-08 09:30:00,1999-07-08 14:05:00,1999-07-08 13:59:30,1999-07-08 14:00:00,8,,199908,199909,199910,199911,200001,200003
1999-07-09,O,1999-07-09 09:30:00,1999-07-09 14:05:00,1999-07-09 13:59:30,1999-07-09 14:00:00,7,,199908,199909,199910,199911,200001,200003
1999-07-12,O,1999-07-12 09:30:00,1999-07-12 14:05:00,1999-07-12 13:59:30,1999-07-12 14:00:00,6,,199908,199909,199910,199911,200001,200003
1999-07-13,O,1999-07-13 09:30:00,1999-07-13 14:05:00,1999-07-13 13:59:30,1999-07-13 14:00:00,5,,199908,199909,199910,199911,200001,200003
1999-07-14,O,1999-07-14 09:30:00,1999-07-14 14:05:00,1999-07-14 13:59:30,1999-07-14 14:00:00,4,,199908,199909,199910,199911,200001,200003
1999-07-15,O,1999-07-15 09:30:00,1999-07-15 14:05:00,1999-07-15 13:59:30,1999-07-15 14:00:00,3,,199908,199909,199910,199911,200001,200003
1999-07-16,O,1999-07-16 09:30:00,1999-07-16 14:05:00,1999-07-16 13:59:30,1999-07-16 14:00:00,2,,199908,199909,199910,199911,200001,200003
1999-07-19,O,1999-07-19 09:30:00,1999-07-19 14:05:00,1999-07-19 13:59:30,1999-07-19 14:00:00,1,,199908,199909,199910,199911,200001,200003
1999-07-20,O,1999-07-20 09:30:00,1999-07-20 14:05:00,1999-07-20 13:59:30,1999-07-20 14:00:00,0,,199908,199909,199910,199911,200001,200003
1999-07-21,O,1999-07-21 09:30:00,1999-07-21 14:05:00,1999-07-21 13:59:30,1999-07-21 14:00:00,23,199908,199909,199910,199911,200001,200003,200004
1999-07-22,O,1999-07-22 09:30:00,1999-07-22 14:05:00,1999-07-22 13:59:30,1999-07-22 14:00:00,22,199908,199909,199910,199911,200001,200003,200004
1999-07-23,O,1999-07-23 09:30:00,1999-07-23 14:05:00,1999-07-23 13:59:30,1999-07-23 14:00:00,21,199908,199909,199910,199911,200001,200003,200004
1999-07-26,O,1999-07-26 09:30:00,1999-07-26 14:05:00,1999-07-26 13:59:30,1999-07-26 14:00:00,20,199908,199909,199910,199911,200001,200003,200004
1999-07-27,O,1999-07-27 09:30:00,1999-07-27 14:05:00,1999-07-27 13:59:30,1999-07-27 14:00:00,19,199908,199909,199910,199911,200001,200003,200004
1999-07-28,O,1999-07-28 09:30:00,1999-07-28 14:05:00,1999-07-28 13:59:30,1999-07-28 14:00:00,18,199908,199909,199910,199911,200001,200003,200004
1999-07-29,O,1999-07-29 09:30:00,1999-07-29 14:05:00,1999-07-29 13:59:30,1999-07-29 14:00:00,17,199908,199909,199910,199911,200001,200003,200004
1999-07-30,O,1999-07-30 09:30:00,1999-07-30 14:05:00,1999-07-30 13:59:30,1999-07-30 14:00:00,16,199908,199909,199910,199911,200001,200003,200004
1999-08-02,O,1999-08-02 09:30:00,1999-08-02 14:05:00,1999-08-02 13:59:30,1999-08-02 14:00:00,15,199908,199909,199910,199911,200001,200003,200004
1999-08-03,O,1999-08-03 09:30:00,1999-08-03 14:05:00,1999-08-03 13:59:30,1999-08-03 14:00:00,14,199908,199909,199910,199911,200001,200003,200004
1999-08-04,O,1999-08-04 09:30:00,1999-08-04 14:05:00,1999-08-04 13:59:30,1999-08-04 14:00:00,13,199908,199909,199910,199911,200001,200003,200004
1999-08-05,O,1999-08-05 09:30:00,1999-08-05 14:05:00,1999-08-05 13:59:30,1999-08-05 14:00:00,12,199908,199909,199910,199911,200001,200003,200004
1999-08-06,O,1999-08-06 09:30:00,1999-08-06 14:05:00,1999-08-06 13:59:30,1999-08-06 14:00:00,11,199908,199909,199910,199911,200001,200003,200004
1999-08-09,O,1999-08-09 09:30:00,1999-08-09 14:05:00,1999-08-09 13:59:30,1999-08-09 14:00:00,10,199908,199909,199910,199911,200001,200003,200004
1999-08-10,O,1999-08-10 09:30:00,1999-08-10 14:05:00,1999-08-10 13:59:30,1999-08-10 14:00:00,9,199908,199909,199910,199911,200001,200003,200004
1999-08-11,O,1999-08-11 09:30:00,1999-08-11 14:05:00,1999-08-11 13:59:30,1999-08-11 14:00:00,8,199908,199909,199910,199911,200001,200003,200004
1999-08-12,O,1999-08-12 09:30:00,1999-08-12 14:05:00,1999-08-12 13:59:30,1999-08-12 14:00:00,7,199908,199909,199910,199911,200001,200003,200004
1999-08-13,O,1999-08-13 09:30:00,1999-08-13 14:05:00,1999-08-13 13:59:30,1999-08-13 14:00:00,6,199908,199909,199910,199911,200001,200003,200004
1999-08-16,O,1999-08-16 09:30:00,1999-08-16 14:05:00,1999-08-16 13:59:30,1999-08-16 14:00:00,5,199908,199909,199910,199911,200001,200003,200004
1999-08-17,O,1999-08-17 09:30:00,1999-08-17 14:05:00,1999-08-17 13:59:30,1999-08-17 14:00:00,4,199908,199909,199910,199911,200001,200003,200004
1999-08-18,O,1999-08-18 09:30:00,1999-08-18 14:05:00,1999-08-18 13:59:30,1999-08-18 14:00:00,3,199908,199909,199910,199911,200001,200003,200004
1999-08-19,O,1999-08-19 09:30:00,1999-08-19 14:05:00,1999-08-19 13:59:30,1999-08-19 14:00:00,2,199908,199909,199910,199911,200001,200003,200004
1999-08-20,O,1999-08-20 09:30:00,1999-08-20 14:05:00,1999-08-20 13:59:30,1999-08-20 14:00:00,1,199908,199909,199910,199911,200001,200003,200004
