date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Soybeans_N0,Soybeans_N1,Soybeans_N2,Soybeans_N3,Soybeans_N4,Soybeans_N5,Soybeans_N6
1995-07-14,O,1995-07-13 20:00:00,1995-07-14 14:20:00,1995-07-14 14:14:00,1995-07-14 14:15:00,71,199507,199511,199601,199603,199605,199607,199611
1995-07-17,O,1995-07-16 20:00:00,1995-07-17 14:20:00,1995-07-17 14:14:00,1995-07-17 14:15:00,70,199507,199511,199601,199603,199605,199607,199611
1995-07-18,O,1995-07-17 20:00:00,1995-07-18 14:20:00,1995-07-18 14:14:00,1995-07-18 14:15:00,69,199507,199511,199601,199603,199605,199607,199611
1995-07-19,O,1995-07-18 20:00:00,1995-07-19 14:20:00,1995-07-19 14:14:00,1995-07-19 14:15:00,68,199507,199511,199601,199603,199605,199607,199611
1995-07-20,O,1995-07-19 20:00:00,1995-07-20 14:20:00,1995-07-20 14:14:00,1995-07-20 14:15:00,67,199507,199511,199601,199603,199605,199607,199611
1995-07-21,O,1995-07-20 20:00:00,1995-07-21 14:20:00,1995-07-21 14:14:00,1995-07-21 14:15:00,66,,199511,199601,199603,199605,199607,199611
1995-07-24,O,1995-07-23 20:00:00,1995-07-24 14:20:00,1995-07-24 14:14:00,1995-07-24 14:15:00,65,,199511,199601,199603,199605,199607,199611
1995-07-25,O,1995-07-24 20:00:00,1995-07-25 14:20:00,1995-07-25 14:14:00,1995-07-25 14:15:00,64,,199511,199601,199603,199605,199607,199611
1995-07-26,O,1995-07-25 20:00:00,1995-07-26 14:20:00,1995-07-26 14:14:00,1995-07-26 14:15:00,63,,199511,199601,199603,199605,199607,199611
1995-07-27,O,1995-07-26 20:00:00,1995-07-27 14:20:00,1995-07-27 14:14:00,1995-07-27 14:15:00,62,,199511,199601,199603,199605,199607,199611
1995-07-28,O,1995-07-27 20:00:00,1995-07-28 14:20:00,1995-07-28 14:14:00,1995-07-28 14:15:00,61,,199511,199601,199603,199605,199607,199611
1995-07-31,O,1995-07-30 20:00:00,1995-07-31 14:20:00,1995-07-31 14:14:00,1995-07-31 14:15:00,60,,199511,199601,199603,199605,199607,199611
1995-08-01,O,1995-07-31 20:00:00,1995-08-01 14:20:00,1995-08-01 14:14:00,1995-08-01 14:15:00,59,,199511,199601,199603,199605,199607,199611
1995-08-02,O,1995-08-01 20:00:00,1995-08-02 14:20:00,1995-08-02 14:14:00,1995-08-02 14:15:00,58,,199511,199601,199603,199605,199607,199611
1995-08-03,O,1995-08-02 20:00:00,1995-08-03 14:20:00,1995-08-03 14:14:00,1995-08-03 14:15:00,57,,199511,199601,199603,199605,199607,199611
1995-08-04,O,1995-08-03 20:00:00,1995-08-04 14:20:00,1995-08-04 14:14:00,1995-08-04 14:15:00,56,,199511,199601,199603,199605,199607,199611
1995-08-07,O,1995-08-06 20:00:00,1995-08-07 14:20:00,1995-08-07 14:14:00,1995-08-07 14:15:00,55,,199511,199601,199603,199605,199607,199611
1995-08-08,O,1995-08-07 20:00:00,1995-08-08 14:20:00,1995-08-08 14:14:00,1995-08-08 14:15:00,54,,199511,199601,199603,199605,199607,199611
1995-08-09,O,1995-08-08 20:00:00,1995-08-09 14:20:00,1995-08-09 14:14:00,1995-08-09 14:15:00,53,,199511,199601,199603,199605,199607,199611
1995-08-10,O,1995-08-09 20:00:00,1995-08-10 14:20:00,1995-08-10 14:14:00,1995-08-10 14:15:00,52,,199511,199601,199603,199605,199607,199611
1995-08-11,O,1995-08-10 20:00:00,1995-08-11 14:20:00,1995-08-11 14:14:00,1995-08-11 14:15:00,51,,199511,199601,199603,199605,199607,199611
1995-08-14,O,1995-08-13 20:00:00,1995-08-14 14:20:00,1995-08-14 14:14:00,1995-08-14 14:15:00,50,,199511,199601,199603,199605,199607,199611
1995-08-15,O,1995-08-14 20:00:00,1995-08-15 14:20:00,1995-08-15 14:14:00,1995-08-15 14:15:00,49,,199511,199601,199603,199605,199607,199611
1995-08-16,O,1995-08-15 20:00:00,1995-08-16 14:20:00,1995-08-16 14:14:00,1995-08-16 14:15:00,48,,199511,199601,199603,199605,199607,199611
1995-08-17,O,1995-08-16 20:00:00,1995-08-17 14:20:00,1995-08-17 14:14:00,1995-08-17 14:15:00,47,,199511,199601,199603,199605,199607,199611
1995-08-18,O,1995-08-17 20:00:00,1995-08-18 14:20:00,1995-08-18 14:14:00,1995-08-18 14:15:00,46,,199511,199601,199603,199605,199607,199611
1995-08-21,O,1995-08-20 20:00:00,1995-08-21 14:20:00,1995-08-21 14:14:00,1995-08-21 14:15:00,45,,199511,199601,199603,199605,199607,199611
1995-08-22,O,1995-08-21 20:00:00,1995-08-22 14:20:00,1995-08-22 14:14:00,1995-08-22 14:15:00,44,,199511,199601,199603,199605,199607,199611
1995-08-23,O,1995-08-22 20:00:00,1995-08-23 14:20:00,1995-08-23 14:14:00,1995-08-23 14:15:00,43,,199511,199601,199603,199605,199607,199611
1995-08-24,O,1995-08-23 20:00:00,1995-08-24 14:20:00,1995-08-24 14:14:00,1995-08-24 14:15:00,42,,199511,199601,199603,199605,199607,199611
1995-08-25,O,1995-08-24 20:00:00,1995-08-25 14:20:00,1995-08-25 14:14:00,1995-08-25 14:15:00,41,,199511,199601,199603,199605,199607,199611
1995-08-28,O,1995-08-27 20:00:00,1995-08-28 14:20:00,1995-08-28 14:14:00,1995-08-28 14:15:00,40,,199511,199601,199603,199605,199607,199611
1995-08-29,O,1995-08-28 20:00:00,1995-08-29 14:20:00,1995-08-29 14:14:00,1995-08-29 14:15:00,39,,199511,199601,199603,199605,199607,199611
1995-08-30,O,1995-08-29 20:00:00,1995-08-30 14:20:00,1995-08-30 14:14:00,1995-08-30 14:15:00,38,,199511,199601,199603,199605,199607,199611
1995-08-31,O,1995-08-30 20:00:00,1995-08-31 14:20:00,1995-08-31 14:14:00,1995-08-31 14:15:00,37,,199511,199601,199603,199605,199607,199611
1995-09-01,O,1995-08-31 20:00:00,1995-09-01 14:20:00,1995-09-01 14:14:00,1995-09-01 14:15:00,36,,199511,199601,199603,199605,199607,199611
1995-09-04,X,,,,,,,,,,,,
1995-09-05,O,1995-09-04 20:00:00,1995-09-05 14:20:00,1995-09-05 14:14:00,1995-09-05 14:15:00,35,,199511,199601,199603,199605,199607,199611
1995-09-06,O,1995-09-05 20:00:00,1995-09-06 14:20:00,1995-09-06 14:14:00,1995-09-06 14:15:00,34,,199511,199601,199603,199605,199607,199611
1995-09-07,O,1995-09-06 20:00:00,1995-09-07 14:20:00,1995-09-07 14:14:00,1995-09-07 14:15:00,33,,199511,199601,199603,199605,199607,199611
1995-09-08,O,1995-09-07 20:00:00,1995-09-08 14:20:00,1995-09-08 14:14:00,1995-09-08 14:15:00,32,,199511,199601,199603,199605,199607,199611
1995-09-11,O,1995-09-10 20:00:00,1995-09-11 14:20:00,1995-09-11 14:14:00,1995-09-11 14:15:00,31,,199511,199601,199603,199605,199607,199611
1995-09-12,O,1995-09-11 20:00:00,1995-09-12 14:20:00,1995-09-12 14:14:00,1995-09-12 14:15:00,30,,199511,199601,199603,199605,199607,199611
1995-09-13,O,1995-09-12 20:00:00,1995-09-13 14:20:00,1995-09-13 14:14:00,1995-09-13 14:15:00,29,,199511,199601,199603,199605,199607,199611
1995-09-14,O,1995-09-13 20:00:00,1995-09-14 14:20:00,1995-09-14 14:14:00,1995-09-14 14:15:00,28,,199511,199601,199603,199605,199607,199611
1995-09-15,O,1995-09-14 20:00:00,1995-09-15 14:20:00,1995-09-15 14:14:00,1995-09-15 14:15:00,27,,199511,199601,199603,199605,199607,199611
1995-09-18,O,1995-09-17 20:00:00,1995-09-18 14:20:00,1995-09-18 14:14:00,1995-09-18 14:15:00,26,,199511,199601,199603,199605,199607,199611
1995-09-19,O,1995-09-18 20:00:00,1995-09-19 14:20:00,1995-09-19 14:14:00,1995-09-19 14:15:00,25,,199511,199601,199603,199605,199607,199611
1995-09-20,O,1995-09-19 20:00:00,1995-09-20 14:20:00,1995-09-20 14:14:00,1995-09-20 14:15:00,24,,199511,199601,199603,199605,199607,199611
1995-09-21,O,1995-09-20 20:00:00,1995-09-21 14:20:00,1995-09-21 14:14:00,1995-09-21 14:15:00,23,,199511,199601,199603,199605,199607,199611
1995-09-22,O,1995-09-21 20:00:00,1995-09-22 14:20:00,1995-09-22 14:14:00,1995-09-22 14:15:00,22,,199511,199601,199603,199605,199607,199611
1995-09-25,O,1995-09-24 20:00:00,1995-09-25 14:20:00,1995-09-25 14:14:00,1995-09-25 14:15:00,21,,199511,199601,199603,199605,199607,199611
1995-09-26,O,1995-09-25 20:00:00,1995-09-26 14:20:00,1995-09-26 14:14:00,1995-09-26 14:15:00,20,,199511,199601,199603,199605,199607,199611
1995-09-27,O,1995-09-26 20:00:00,1995-09-27 14:20:00,1995-09-27 14:14:00,1995-09-27 14:15:00,19,,199511,199601,199603,199605,199607,199611
1995-09-28,O,1995-09-27 20:00:00,1995-09-28 14:20:00,1995-09-28 14:14:00,1995-09-28 14:15:00,18,,199511,199601,199603,199605,199607,199611
1995-09-29,O,1995-09-28 20:00:00,1995-09-29 14:20:00,1995-09-29 14:14:00,1995-09-29 14:15:00,17,,199511,199601,199603,199605,199607,199611
1995-10-02,O,1995-10-01 20:00:00,1995-10-02 14:20:00,1995-10-02 14:14:00,1995-10-02 14:15:00,16,,199511,199601,199603,199605,199607,199611
1995-10-03,O,1995-10-02 20:00:00,1995-10-03 14:20:00,1995-10-03 14:14:00,1995-10-03 14:15:00,15,,199511,199601,199603,199605,199607,199611
1995-10-04,O,1995-10-03 20:00:00,1995-10-04 14:20:00,1995-10-04 14:14:00,1995-10-04 14:15:00,14,,199511,199601,199603,199605,199607,199611
1995-10-05,O,1995-10-04 20:00:00,1995-10-05 14:20:00,1995-10-05 14:14:00,1995-10-05 14:15:00,13,,199511,199601,199603,199605,199607,199611
1995-10-06,O,1995-10-05 20:00:00,1995-10-06 14:20:00,1995-10-06 14:14:00,1995-10-06 14:15:00,12,,199511,199601,199603,199605,199607,199611
1995-10-09,O,1995-10-08 20:00:00,1995-10-09 14:20:00,1995-10-09 14:14:00,1995-10-09 14:15:00,11,,199511,199601,199603,199605,199607,199611
1995-10-10,O,1995-10-09 20:00:00,1995-10-10 14:20:00,1995-10-10 14:14:00,1995-10-10 14:15:00,10,,199511,199601,199603,199605,199607,199611
1995-10-11,O,1995-10-10 20:00:00,1995-10-11 14:20:00,1995-10-11 14:14:00,1995-10-11 14:15:00,9,,199511,199601,199603,199605,199607,199611
1995-10-12,O,1995-10-11 20:00:00,1995-10-12 14:20:00,1995-10-12 14:14:00,1995-10-12 14:15:00,8,,199511,199601,199603,199605,199607,199611
1995-10-13,O,1995-10-12 20:00:00,1995-10-13 14:20:00,1995-10-13 14:14:00,1995-10-13 14:15:00,7,,199511,199601,199603,199605,199607,199611
1995-10-16,O,1995-10-15 20:00:00,1995-10-16 14:20:00,1995-10-16 14:14:00,1995-10-16 14:15:00,6,,199511,199601,199603,199605,199607,199611
1995-10-17,O,1995-10-16 20:00:00,1995-10-17 14:20:00,1995-10-17 14:14:00,1995-10-17 14:15:00,5,,199511,199601,199603,199605,199607,199611
1995-10-18,O,1995-10-17 20:00:00,1995-10-18 14:20:00,1995-10-18 14:14:00,1995-10-18 14:15:00,4,,199511,199601,199603,199605,199607,199611
1995-10-19,O,1995-10-18 20:00:00,1995-10-19 14:20:00,1995-10-19 14:14:00,1995-10-19 14:15:00,3,,199511,199601,199603,199605,199607,199611
1995-10-20,O,1995-10-19 20:00:00,1995-10-20 14:20:00,1995-10-20 14:14:00,1995-10-20 14:15:00,2,,199511,199601,199603,199605,199607,199611
1995-10-23,O,1995-10-22 20:00:00,1995-10-23 14:20:00,1995-10-23 14:14:00,1995-10-23 14:15:00,1,,199511,199601,199603,199605,199607,199611
1995-10-24,O,1995-10-23 20:00:00,1995-10-24 14:20:00,1995-10-24 14:14:00,1995-10-24 14:15:00,0,,199511,199601,199603,199605,199607,199611
1995-10-25,O,1995-10-24 20:00:00,1995-10-25 14:20:00,1995-10-25 14:14:00,1995-10-25 14:15:00,40,199511,199601,199603,199605,199607,199611,199701
1995-10-26,O,1995-10-25 20:00:00,1995-10-26 14:20:00,1995-10-26 14:14:00,1995-10-26 14:15:00,39,199511,199601,199603,199605,199607,199611,199701
1995-10-27,O,1995-10-26 20:00:00,1995-10-27 14:20:00,1995-10-27 14:14:00,1995-10-27 14:15:00,38,199511,199601,199603,199605,199607,199611,199701
1995-10-30,O,1995-10-29 20:00:00,1995-10-30 14:20:00,1995-10-30 14:14:00,1995-10-30 14:15:00,37,199511,199601,199603,199605,199607,199611,199701
1995-10-31,O,1995-10-30 20:00:00,1995-10-31 14:20:00,1995-10-31 14:14:00,1995-10-31 14:15:00,36,199511,199601,199603,199605,199607,199611,199701
1995-11-01,O,1995-10-31 20:00:00,1995-11-01 14:20:00,1995-11-01 14:14:00,1995-11-01 14:15:00,35,199511,199601,199603,199605,199607,199611,199701
1995-11-02,O,1995-11-01 20:00:00,1995-11-02 14:20:00,1995-11-02 14:14:00,1995-11-02 14:15:00,34,199511,199601,199603,199605,199607,199611,199701
1995-11-03,O,1995-11-02 20:00:00,1995-11-03 14:20:00,1995-11-03 14:14:00,1995-11-03 14:15:00,33,199511,199601,199603,199605,199607,199611,199701
1995-11-06,O,1995-11-05 20:00:00,1995-11-06 14:20:00,1995-11-06 14:14:00,1995-11-06 14:15:00,32,199511,199601,199603,199605,199607,199611,199701
1995-11-07,O,1995-11-06 20:00:00,1995-11-07 14:20:00,1995-11-07 14:14:00,1995-11-07 14:15:00,31,199511,199601,199603,199605,199607,199611,199701
1995-11-08,O,1995-11-07 20:00:00,1995-11-08 14:20:00,1995-11-08 14:14:00,1995-11-08 14:15:00,30,199511,199601,199603,199605,199607,199611,199701
1995-11-09,O,1995-11-08 20:00:00,1995-11-09 14:20:00,1995-11-09 14:14:00,1995-11-09 14:15:00,29,199511,199601,199603,199605,199607,199611,199701
1995-11-10,O,1995-11-09 20:00:00,1995-11-10 14:20:00,1995-11-10 14:14:00,1995-11-10 14:15:00,28,199511,199601,199603,199605,199607,199611,199701
1995-11-13,O,1995-11-12 20:00:00,1995-11-13 14:20:00,1995-11-13 14:14:00,1995-11-13 14:15:00,27,199511,199601,199603,199605,199607,199611,199701
1995-11-14,O,1995-11-13 20:00:00,1995-11-14 14:20:00,1995-11-14 14:14:00,1995-11-14 14:15:00,26,199511,199601,199603,199605,199607,199611,199701
1995-11-15,O,1995-11-14 20:00:00,1995-11-15 14:20:00,1995-11-15 14:14:00,1995-11-15 14:15:00,25,199511,199601,199603,199605,199607,199611,199701
1995-11-16,O,1995-11-15 20:00:00,1995-11-16 14:20:00,1995-11-16 14:14:00,1995-11-16 14:15:00,24,199511,199601,199603,199605,199607,199611,199701
1995-11-17,O,1995-11-16 20:00:00,1995-11-17 14:20:00,1995-11-17 14:14:00,1995-11-17 14:15:00,23,199511,199601,199603,199605,199607,199611,199701
1995-11-20,O,1995-11-19 20:00:00,1995-11-20 14:20:00,1995-11-20 14:14:00,1995-11-20 14:15:00,22,199511,199601,199603,199605,199607,199611,199701
1995-11-21,O,1995-11-20 20:00:00,1995-11-21 14:20:00,1995-11-21 14:14:00,1995-11-21 14:15:00,21,,199601,199603,199605,199607,199611,199701
1995-11-22,O,1995-11-21 20:00:00,1995-11-22 14:20:00,1995-11-22 14:14:00,1995-11-22 14:15:00,20,,199601,199603,199605,199607,199611,199701
1995-11-23,X,,,,,,,,,,,,
1995-11-24,O,1995-11-23 20:00:00,1995-11-24 14:20:00,1995-11-24 14:14:00,1995-11-24 14:15:00,19,,199601,199603,199605,199607,199611,199701
1995-11-27,O,1995-11-26 20:00:00,1995-11-27 14:20:00,1995-11-27 14:14:00,1995-11-27 14:15:00,18,,199601,199603,199605,199607,199611,199701
1995-11-28,O,1995-11-27 20:00:00,1995-11-28 14:20:00,1995-11-28 14:14:00,1995-11-28 14:15:00,17,,199601,199603,199605,199607,199611,199701
1995-11-29,O,1995-11-28 20:00:00,1995-11-29 14:20:00,1995-11-29 14:14:00,1995-11-29 14:15:00,16,,199601,199603,199605,199607,199611,199701
1995-11-30,O,1995-11-29 20:00:00,1995-11-30 14:20:00,1995-11-30 14:14:00,1995-11-30 14:15:00,15,,199601,199603,199605,199607,199611,199701
1995-12-01,O,1995-11-30 20:00:00,1995-12-01 14:20:00,1995-12-01 14:14:00,1995-12-01 14:15:00,14,,199601,199603,199605,199607,199611,199701
1995-12-04,O,1995-12-03 20:00:00,1995-12-04 14:20:00,1995-12-04 14:14:00,1995-12-04 14:15:00,13,,199601,199603,199605,199607,199611,199701
1995-12-05,O,1995-12-04 20:00:00,1995-12-05 14:20:00,1995-12-05 14:14:00,1995-12-05 14:15:00,12,,199601,199603,199605,199607,199611,199701
1995-12-06,O,1995-12-05 20:00:00,1995-12-06 14:20:00,1995-12-06 14:14:00,1995-12-06 14:15:00,11,,199601,199603,199605,199607,199611,199701
1995-12-07,O,1995-12-06 20:00:00,1995-12-07 14:20:00,1995-12-07 14:14:00,1995-12-07 14:15:00,10,,199601,199603,199605,199607,199611,199701
1995-12-08,O,1995-12-07 20:00:00,1995-12-08 14:20:00,1995-12-08 14:14:00,1995-12-08 14:15:00,9,,199601,199603,199605,199607,199611,199701
1995-12-11,O,1995-12-10 20:00:00,1995-12-11 14:20:00,1995-12-11 14:14:00,1995-12-11 14:15:00,8,,199601,199603,199605,199607,199611,199701
1995-12-12,O,1995-12-11 20:00:00,1995-12-12 14:20:00,1995-12-12 14:14:00,1995-12-12 14:15:00,7,,199601,199603,199605,199607,199611,199701
1995-12-13,O,1995-12-12 20:00:00,1995-12-13 14:20:00,1995-12-13 14:14:00,1995-12-13 14:15:00,6,,199601,199603,199605,199607,199611,199701
1995-12-14,O,1995-12-13 20:00:00,1995-12-14 14:20:00,1995-12-14 14:14:00,1995-12-14 14:15:00,5,,199601,199603,199605,199607,199611,199701
1995-12-15,O,1995-12-14 20:00:00,1995-12-15 14:20:00,1995-12-15 14:14:00,1995-12-15 14:15:00,4,,199601,199603,199605,199607,199611,199701
1995-12-18,O,1995-12-17 20:00:00,1995-12-18 14:20:00,1995-12-18 14:14:00,1995-12-18 14:15:00,3,,199601,199603,199605,199607,199611,199701
1995-12-19,O,1995-12-18 20:00:00,1995-12-19 14:20:00,1995-12-19 14:14:00,1995-12-19 14:15:00,2,,199601,199603,199605,199607,199611,199701
1995-12-20,O,1995-12-19 20:00:00,1995-12-20 14:20:00,1995-12-20 14:14:00,1995-12-20 14:15:00,1,,199601,199603,199605,199607,199611,199701
1995-12-21,O,1995-12-20 20:00:00,1995-12-21 14:20:00,1995-12-21 14:14:00,1995-12-21 14:15:00,0,,199601,199603,199605,199607,199611,199701
1995-12-22,O,1995-12-21 20:00:00,1995-12-22 14:20:00,1995-12-22 14:14:00,1995-12-22 14:15:00,41,199601,199603,199605,199607,199611,199701,199703
1995-12-25,X,,,,,,,,,,,,
1995-12-26,O,1995-12-25 20:00:00,1995-12-26 14:20:00,1995-12-26 14:14:00,1995-12-26 14:15:00,40,199601,199603,199605,199607,199611,199701,199703
1995-12-27,O,1995-12-26 20:00:00,1995-12-27 14:20:00,1995-12-27 14:14:00,1995-12-27 14:15:00,39,199601,199603,199605,199607,199611,199701,199703
1995-12-28,O,1995-12-27 20:00:00,1995-12-28 14:20:00,1995-12-28 14:14:00,1995-12-28 14:15:00,38,199601,199603,199605,199607,199611,199701,199703
1995-12-29,O,1995-12-28 20:00:00,1995-12-29 14:20:00,1995-12-29 14:14:00,1995-12-29 14:15:00,37,199601,199603,199605,199607,199611,199701,199703
1996-01-01,X,,,,,,,,,,,,
1996-01-02,O,1996-01-01 20:00:00,1996-01-02 14:20:00,1996-01-02 14:14:00,1996-01-02 14:15:00,36,199601,199603,199605,199607,199611,199701,199703
1996-01-03,O,1996-01-02 20:00:00,1996-01-03 14:20:00,1996-01-03 14:14:00,1996-01-03 14:15:00,35,199601,199603,199605,199607,199611,199701,199703
1996-01-04,O,1996-01-03 20:00:00,1996-01-04 14:20:00,1996-01-04 14:14:00,1996-01-04 14:15:00,34,199601,199603,199605,199607,199611,199701,199703
1996-01-05,O,1996-01-04 20:00:00,1996-01-05 14:20:00,1996-01-05 14:14:00,1996-01-05 14:15:00,33,199601,199603,199605,199607,199611,199701,199703
1996-01-08,O,1996-01-07 20:00:00,1996-01-08 14:20:00,1996-01-08 14:14:00,1996-01-08 14:15:00,32,199601,199603,199605,199607,199611,199701,199703
1996-01-09,O,1996-01-08 20:00:00,1996-01-09 14:20:00,1996-01-09 14:14:00,1996-01-09 14:15:00,31,199601,199603,199605,199607,199611,199701,199703
1996-01-10,O,1996-01-09 20:00:00,1996-01-10 14:20:00,1996-01-10 14:14:00,1996-01-10 14:15:00,30,199601,199603,199605,199607,199611,199701,199703
1996-01-11,O,1996-01-10 20:00:00,1996-01-11 14:20:00,1996-01-11 14:14:00,1996-01-11 14:15:00,29,199601,199603,199605,199607,199611,199701,199703
1996-01-12,O,1996-01-11 20:00:00,1996-01-12 14:20:00,1996-01-12 14:14:00,1996-01-12 14:15:00,28,199601,199603,199605,199607,199611,199701,199703
1996-01-15,O,1996-01-14 20:00:00,1996-01-15 14:20:00,1996-01-15 14:14:00,1996-01-15 14:15:00,27,199601,199603,199605,199607,199611,199701,199703
1996-01-16,O,1996-01-15 20:00:00,1996-01-16 14:20:00,1996-01-16 14:14:00,1996-01-16 14:15:00,26,199601,199603,199605,199607,199611,199701,199703
1996-01-17,O,1996-01-16 20:00:00,1996-01-17 14:20:00,1996-01-17 14:14:00,1996-01-17 14:15:00,25,199601,199603,199605,199607,199611,199701,199703
1996-01-18,O,1996-01-17 20:00:00,1996-01-18 14:20:00,1996-01-18 14:14:00,1996-01-18 14:15:00,24,199601,199603,199605,199607,199611,199701,199703
1996-01-19,O,1996-01-18 20:00:00,1996-01-19 14:20:00,1996-01-19 14:14:00,1996-01-19 14:15:00,23,199601,199603,199605,199607,199611,199701,199703
1996-01-22,O,1996-01-21 20:00:00,1996-01-22 14:20:00,1996-01-22 14:14:00,1996-01-22 14:15:00,22,199601,199603,199605,199607,199611,199701,199703
1996-01-23,O,1996-01-22 20:00:00,1996-01-23 14:20:00,1996-01-23 14:14:00,1996-01-23 14:15:00,21,,199603,199605,199607,199611,199701,199703
1996-01-24,O,1996-01-23 20:00:00,1996-01-24 14:20:00,1996-01-24 14:14:00,1996-01-24 14:15:00,20,,199603,199605,199607,199611,199701,199703
1996-01-25,O,1996-01-24 20:00:00,1996-01-25 14:20:00,1996-01-25 14:14:00,1996-01-25 14:15:00,19,,199603,199605,199607,199611,199701,199703
1996-01-26,O,1996-01-25 20:00:00,1996-01-26 14:20:00,1996-01-26 14:14:00,1996-01-26 14:15:00,18,,199603,199605,199607,199611,199701,199703
1996-01-29,O,1996-01-28 20:00:00,1996-01-29 14:20:00,1996-01-29 14:14:00,1996-01-29 14:15:00,17,,199603,199605,199607,199611,199701,199703
1996-01-30,O,1996-01-29 20:00:00,1996-01-30 14:20:00,1996-01-30 14:14:00,1996-01-30 14:15:00,16,,199603,199605,199607,199611,199701,199703
1996-01-31,O,1996-01-30 20:00:00,1996-01-31 14:20:00,1996-01-31 14:14:00,1996-01-31 14:15:00,15,,199603,199605,199607,199611,199701,199703
1996-02-01,O,1996-01-31 20:00:00,1996-02-01 14:20:00,1996-02-01 14:14:00,1996-02-01 14:15:00,14,,199603,199605,199607,199611,199701,199703
1996-02-02,O,1996-02-01 20:00:00,1996-02-02 14:20:00,1996-02-02 14:14:00,1996-02-02 14:15:00,13,,199603,199605,199607,199611,199701,199703
1996-02-05,O,1996-02-04 20:00:00,1996-02-05 14:20:00,1996-02-05 14:14:00,1996-02-05 14:15:00,12,,199603,199605,199607,199611,199701,199703
1996-02-06,O,1996-02-05 20:00:00,1996-02-06 14:20:00,1996-02-06 14:14:00,1996-02-06 14:15:00,11,,199603,199605,199607,199611,199701,199703
1996-02-07,O,1996-02-06 20:00:00,1996-02-07 14:20:00,1996-02-07 14:14:00,1996-02-07 14:15:00,10,,199603,199605,199607,199611,199701,199703
1996-02-08,O,1996-02-07 20:00:00,1996-02-08 14:20:00,1996-02-08 14:14:00,1996-02-08 14:15:00,9,,199603,199605,199607,199611,199701,199703
1996-02-09,O,1996-02-08 20:00:00,1996-02-09 14:20:00,1996-02-09 14:14:00,1996-02-09 14:15:00,8,,199603,199605,199607,199611,199701,199703
1996-02-12,O,1996-02-11 20:00:00,1996-02-12 14:20:00,1996-02-12 14:14:00,1996-02-12 14:15:00,7,,199603,199605,199607,199611,199701,199703
1996-02-13,O,1996-02-12 20:00:00,1996-02-13 14:20:00,1996-02-13 14:14:00,1996-02-13 14:15:00,6,,199603,199605,199607,199611,199701,199703
1996-02-14,O,1996-02-13 20:00:00,1996-02-14 14:20:00,1996-02-14 14:14:00,1996-02-14 14:15:00,5,,199603,199605,199607,199611,199701,199703
